user,role,day,far,eds,iav,oaf,login_entropy,file_count,email_count,file_copy_count,usb_events,to_removable_count,confidential_file_count,after_hours_event_count
U119,Employee,2024-01-02,1.2323646389871399,0.0,2859271.0113749946,0.2,1.956463203826685,3,0,0,0,0,0,3
U119,Employee,2024-01-03,0.0,0.0,7082384.43991753,0.0,1.8065071652616695,0,0,0,0,0,0,0
U119,Employee,2024-01-04,2.0370362071333967,0.0,1835242.0913794334,0.09090909090909091,1.9484629728886893,5,0,0,0,0,0,2
U119,Employee,2024-01-05,2.3239425818295043,0.0,1122167.7130186537,0.16666666666666666,2.0228085294147036,5,0,0,0,0,0,2
U119,Employee,2024-01-08,2.0711288491976734,0.0,4093744.3727035164,0.0,1.6326309271543518,5,0,0,0,0,0,0
U119,Employee,2024-01-09,0.4267239558376223,0.0,9701309.665548693,0.09090909090909091,1.6417347121875214,1,0,0,0,0,0,1
U119,Employee,2024-01-10,0.8048777248662814,0.0,2585728.2971756104,0.55,1.7771358806162145,2,0,0,0,0,0,11
U119,Employee,2024-01-11,1.685105673083142,0.0,2137463.2245285506,0.08,1.9639709795323237,4,0,0,0,0,0,2
U119,Employee,2024-01-12,0.3666665322222715,0.0,1632833.9573560527,0.1,2.012692643809282,1,0,0,0,0,0,2
U119,Employee,2024-01-13,1.1556415781769795,0.0,2760463.948788388,0.045454545454545456,2.0590443660090982,3,0,0,0,0,0,1
U119,Employee,2024-01-15,0.7764702867821239,0.0,1750708.7986545064,0.08333333333333333,2.070042813660711,2,0,0,0,0,0,2
U119,Employee,2024-01-16,1.5468744017946647,0.0,3327528.0317887464,0.16,1.9361470098309512,4,0,0,0,0,0,4
U119,Employee,2024-01-17,0.7951804067355009,0.0,2284526.3877956457,0.1111111111111111,2.029154562810915,2,0,0,0,0,0,2
U119,Employee,2024-01-18,2.1063820913539275,0.0,2036342.3189576752,0.0,2.032447874928238,5,0,0,0,0,0,0
U119,Employee,2024-01-19,0.3959998431840621,0.0,13570854.31108883,0.21428571428571427,1.809514255849282,1,0,0,0,0,0,3
U119,Employee,2024-01-22,1.6229501611800576,0.0,14345581.633046605,0.0,1.8462202193216335,4,0,0,0,0,0,0
U119,Employee,2024-01-23,1.4721184173244486,0.0,9831755.861819455,0.0,1.8848713335781606,4,0,0,0,0,0,0
U119,Employee,2024-01-24,1.394365711118995,0.0,925798.7179104636,0.0,2.1137191065066494,4,0,0,0,0,0,0
U119,Employee,2024-01-25,1.6638648541066363,0.0,739625.1867562191,0.0,1.9447946877201487,4,0,0,0,0,0,0
U119,Employee,2024-01-26,0.7644784722649854,0.0,2263859.7598461495,0.05263157894736842,2.0316900029887046,2,0,0,0,0,0,1
U119,Employee,2024-01-29,1.889312263198801,0.0,2589766.6208583997,0.125,2.0097091818941455,5,0,0,0,0,0,2
U119,Employee,2024-01-30,1.197580167095014,0.0,7005321.189490791,0.0,1.6715952780212544,3,0,0,0,0,0,0
U120,Employee,2024-01-01,0.7644784722649854,0.0,1589282.444876045,0.0,2.187270992063101,2,0,0,0,0,0,0
U120,Employee,2024-01-02,0.8215764259914267,0.0,1106201.7443509658,0.0,1.9650462643680413,2,0,0,0,0,0,0
U120,Employee,2024-01-03,1.6923069763316636,0.0,2201694.4306519404,0.30434782608695654,1.8120005877987309,4,0,0,0,0,0,7
U120,Employee,2024-01-04,1.2222217242800382,0.0,2551613.3792721624,0.0,1.8422068775305656,3,0,0,0,0,0,0
U120,Employee,2024-01-05,0.9295770327318017,0.0,2300328.918348177,0.043478260869565216,2.1146299722481476,2,0,0,0,0,0,1
U120,Employee,2024-01-08,1.2426773095186041,0.0,4931795.385975702,0.0,2.069202465820362,3,0,0,0,0,0,0
U120,Employee,2024-01-09,0.8534479116752446,0.0,1670959.2988772932,0.043478260869565216,2.05435630437337,2,0,0,0,0,0,1
U120,Employee,2024-01-10,1.6097554497325628,0.0,4459989.5525151845,0.07142857142857142,1.9701814400260844,4,0,0,0,0,0,1
U120,Employee,2024-01-11,0.4212764182707855,0.0,3883079.597868954,0.125,2.1006789212792603,1,0,0,0,0,0,2
U120,Employee,2024-01-12,1.466666128889086,0.0,1262928.5152652063,0.0,2.095409618702327,4,0,0,0,0,0,0
U120,Employee,2024-01-13,1.540855437569306,0.0,3362957.7954474306,0.08333333333333333,1.8200759753606217,4,0,0,0,0,0,1
U120,Employee,2024-01-15,1.1647054301731858,0.0,12059992.78816588,0.0,1.6094379124341,3,0,0,0,0,0,0
U120,Employee,2024-01-16,1.5468744017946647,0.0,1601953.787937936,0.18181818181818182,1.834735149357283,4,0,0,0,0,0,4
U120,Employee,2024-01-17,1.9879510168387522,0.0,3360535.720192842,0.0,1.9521382094153652,5,0,0,0,0,0,0
U120,Employee,2024-01-18,2.1063820913539275,0.0,640469.0435408667,0.0,1.9869667702348366,5,0,0,0,0,0,0
U120,Employee,2024-01-19,1.1879995295521864,0.0,1873441.6008292122,0.0,2.1186492470699507,3,0,0,0,0,0,0
U120,Employee,2024-01-22,2.028687701475072,0.0,2537287.743272095,0.0,1.954645866682635,5,0,0,0,0,0,0
U120,Employee,2024-01-23,1.8401480216555608,0.0,4146152.121034655,0.25,1.9792045174343245,5,0,0,0,0,0,3
U120,Employee,2024-01-24,1.742957138898744,0.0,794965.4518965998,0.0,2.0455764621533223,5,0,0,0,0,0,0
U120,Employee,2024-01-25,1.6638648541066363,0.0,7580196.773697008,0.09090909090909091,1.893788232391138,4,0,0,0,0,0,1
U120,Employee,2024-01-26,1.5289569445299709,0.0,3370296.0489103138,0.15384615384615385,2.020925542571085,4,0,0,0,0,0,4
U120,Employee,2024-01-29,1.5114498105590408,0.0,1422373.2962363088,0.047619047619047616,1.8853355890558803,4,0,0,0,0,0,1
U120,Employee,2024-01-30,0.0,0.0,2404801.6622769115,0.0,1.9513496062520654,0,0,0,0,0,0,0
U121,Employee,2024-01-01,0.3822392361324927,0.0,3034738.419630357,0.08333333333333333,1.8636799873410004,1,0,0,0,0,0,1
U121,Employee,2024-01-02,1.6431528519828533,0.0,6390624.506474769,0.0,2.0837660374856473,4,0,0,0,0,0,0
U121,Employee,2024-01-03,1.2692302322487476,0.0,8463146.234566081,0.1,1.8866967846580782,3,0,0,0,0,0,1
U121,Employee,2024-01-04,0.0,0.0,2144974.2516631316,0.2222222222222222,1.878967493188813,0,0,0,0,0,0,4
U121,Employee,2024-01-05,2.3239425818295043,0.0,9980261.233500129,0.2857142857142857,1.5124511784664483,5,0,0,0,0,0,4
U121,Employee,2024-01-08,0.0,0.0,2727129.1834049304,0.0,1.8662160235859526,0,0,0,0,0,0,0
U121,Employee,2024-01-09,0.4267239558376223,0.0,9710699.765600845,0.1,1.6434177197931796,1,0,0,0,0,0,1
U121,Employee,2024-01-10,0.0,0.0,5487197.410095032,0.15,1.9899913100731526,0,0,0,0,0,0,3
U121,Employee,2024-01-11,0.0,0.0,5580970.190885451,0.0,1.9915093613566137,0,0,0,0,0,0,0
U121,Employee,2024-01-12,0.0,0.0,7261982.4809225965,0.1111111111111111,2.0431918705451206,0,0,0,0,0,0,1
U121,Employee,2024-01-13,1.540855437569306,0.0,3833289.117424071,0.0,1.9298490955258456,4,0,0,0,0,0,0
U121,Employee,2024-01-15,0.7764702867821239,0.0,3985640.5825938415,0.07142857142857142,2.007556307437838,2,0,0,0,0,0,1
U121,Employee,2024-01-16,1.5468744017946647,0.0,11879661.155057775,0.08333333333333333,1.660947433286918,4,0,0,0,0,0,1
U121,Employee,2024-01-17,1.1927706101032514,0.0,580804.0702683881,0.04,2.06869668708445,3,0,0,0,0,0,1
U121,Employee,2024-01-18,0.842552836541571,0.0,1709821.7997900336,0.0,2.0867886695608995,2,0,0,0,0,0,0
U121,Employee,2024-01-19,1.9799992159203106,0.0,2792796.676432881,0.041666666666666664,1.8159832459531597,5,0,0,0,0,0,1
U121,Employee,2024-01-22,0.8114750805900288,0.0,10316136.198970439,0.0,1.7868083399845722,2,0,0,0,0,0,0
U121,Employee,2024-01-23,0.7360592086622243,0.0,4861716.966270837,0.11764705882352941,2.1808395270586205,2,0,0,0,0,0,2
U121,Employee,2024-01-24,1.394365711118995,0.0,1934965.9418651473,0.0,1.9850531879046152,4,0,0,0,0,0,0
U121,Employee,2024-01-25,2.0798310676332954,0.0,2347562.6276830765,0.09090909090909091,2.1498020496118038,5,0,0,0,0,0,2
U121,Employee,2024-01-26,1.9111961806624636,0.0,1691377.3114894084,0.13636363636363635,2.1498020496118038,5,0,0,0,0,0,3
U121,Employee,2024-01-29,1.889312263198801,0.0,1119718.7181757828,0.0,2.1100165533754613,5,0,0,0,0,0,0
U121,Employee,2024-01-30,1.5967735561266851,0.0,1528801.7147656274,0.0,2.02065988387882,4,0,0,0,0,0,0
U122,Employee,2024-01-01,0.7644784722649854,0.0,3834485.0487615326,0.047619047619047616,1.9675304668992462,2,0,0,0,0,0,1
U122,Employee,2024-01-02,1.2323646389871399,0.0,8592493.042195546,0.2727272727272727,1.798652206252129,3,0,0,0,0,0,3
U122,Employee,2024-01-03,2.1153837204145796,0.0,4875998.821673294,0.0,1.8751218560198155,5,0,0,0,0,0,0
U122,Employee,2024-01-04,0.8148144828533588,0.0,1132790.2916229363,0.0,2.1256156913444824,2,0,0,0,0,0,0
U122,Employee,2024-01-05,0.46478851636590085,0.0,1369760.0,0.36363636363636365,1.7201934592198251,1,0,0,0,0,0,4
U122,Employee,2024-01-06,0.0,0.0,1877968.504960992,1.0,0.936888307539016,0,0,0,0,0,0,9
U122,Employee,2024-01-08,1.6569030793581387,0.0,898287.1658491275,0.0,1.9991638135818401,4,0,0,0,0,0,0
U122,Employee,2024-01-09,1.7068958233504892,0.0,1939730.7828217472,0.0,1.9417850586313683,4,0,0,0,0,0,0
U122,Employee,2024-01-10,0.0,0.0,6096639.672656347,0.0,1.861986108168706,0,0,0,0,0,0,0
U122,Employee,2024-01-11,0.842552836541571,0.0,1872423.0762707775,0.16666666666666666,1.9686765366336698,2,0,0,0,0,0,4
U122,Employee,2024-01-12,1.8333326611113576,0.0,2627407.8379525687,0.0,1.9616662966266039,5,0,0,0,0,0,0
U122,Employee,2024-01-13,1.9260692969616326,0.0,1255669.8469935243,0.045454545454545456,2.0982737395252498,5,0,0,0,0,0,1
U122,Employee,2024-01-15,0.7764702867821239,0.0,1286876.432731134,0.0,2.0114763529395936,2,0,0,0,0,0,0
U122,Employee,2024-01-16,1.933593002243331,0.0,4663154.053471884,0.0,1.8848713335781606,5,0,0,0,0,0,0
U122,Employee,2024-01-17,0.39759020336775047,0.0,4684024.920559819,0.0,2.0316063850792587,1,0,0,0,0,0,0
U122,Employee,2024-01-18,0.842552836541571,0.0,3333979.8707729178,0.0,2.163955656882057,2,0,0,0,0,0,0
U122,Employee,2024-01-19,1.5839993727362485,0.0,5072881.47938714,0.14285714285714285,1.9701814400260844,4,0,0,0,0,0,2
U122,Employee,2024-01-22,0.8114750805900288,0.0,1408136.3789219826,0.15789473684210525,2.0592293789763123,2,0,0,0,0,0,3
U122,Employee,2024-01-23,1.1040888129933364,0.0,6135830.318307471,0.058823529411764705,1.9561874676604512,3,0,0,0,0,0,1
U122,Employee,2024-01-24,0.6971828555594975,0.0,1935898.7556832922,0.0,2.0794415416798357,2,0,0,0,0,0,0
U122,Employee,2024-01-25,1.2478986405799772,0.0,3682221.4285714286,0.7777777777777778,1.4270610433807247,3,0,0,0,0,0,7
U122,Employee,2024-01-26,0.7644784722649854,0.0,4508176.84516446,0.4117647058823529,2.282374376159249,2,0,0,0,0,0,7
U122,Employee,2024-01-29,0.7557249052795204,0.0,6061130.115594467,0.13333333333333333,1.67458956699991,2,0,0,0,0,0,2
U122,Employee,2024-01-30,0.3991933890316713,0.0,3197450.908580551,0.0,1.933809998920632,1,0,0,0,0,0,0
U123,Employee,2024-01-01,0.7644784722649854,0.0,12996048.440006172,0.1,1.6957425341696346,2,0,0,0,0,0,1
U123,Employee,2024-01-02,1.2323646389871399,0.0,1494697.2240206138,0.0,2.0425921041755934,3,0,0,0,0,0,0
U123,Employee,2024-01-03,0.0,0.0,5370693.844281423,0.0,1.7721393884375283,0,0,0,0,0,0,0
U123,Employee,2024-01-04,0.4074072414266794,0.0,5132356.504649155,0.0,1.515707952085713,1,0,0,0,0,0,0
U123,Employee,2024-01-05,0.46478851636590085,0.0,6195399.999999999,0.4,1.4708084763221112,1,0,0,0,0,0,4
U123,Employee,2024-01-06,0.0,0.0,852360.4119783244,1.0,1.0549201679861442,0,0,0,0,0,0,10
U123,Employee,2024-01-08,0.4142257698395347,0.0,7777482.861573436,0.0,1.9915093613566137,1,0,0,0,0,0,0
U123,Employee,2024-01-09,0.4267239558376223,0.0,16922841.46624409,0.0,1.8891591637540217,1,0,0,0,0,0,0
U123,Employee,2024-01-10,1.6097554497325628,0.0,3015558.3117798665,0.17647058823529413,2.0069548922107656,4,0,0,0,0,0,3
U123,Employee,2024-01-11,2.1063820913539275,0.0,605734.2069269298,0.0,1.9246789663539372,5,0,0,0,0,0,0
U123,Employee,2024-01-12,1.466666128889086,0.0,1401271.536324684,0.125,2.1006789212792603,4,0,0,0,0,0,2
U123,Employee,2024-01-13,1.540855437569306,0.0,2816669.913026756,0.1111111111111111,2.062069541300165,4,0,0,0,0,0,2
U123,Employee,2024-01-15,0.38823514339106197,0.0,4254205.291895435,0.0,1.90853528164356,1,0,0,0,0,0,0
U123,Employee,2024-01-16,1.1601558013459985,0.0,1346357.932463095,0.0,2.05112503554727,3,0,0,0,0,0,0
U123,Employee,2024-01-17,0.39759020336775047,0.0,62568300.05465569,0.0,1.2130075659799042,1,0,0,0,0,0,0
U123,Employee,2024-01-18,0.4212764182707855,0.0,5821337.427674934,0.1,1.8343719702816235,1,0,0,0,0,0,1
U123,Employee,2024-01-19,1.1879995295521864,0.0,693437.0681337026,0.0,2.1060030727171837,3,0,0,0,0,0,0
U123,Employee,2024-01-22,0.4057375402950144,0.0,2589975.5084012453,0.0,2.044931174849591,1,0,0,0,0,0,0
U123,Employee,2024-01-23,1.1040888129933364,0.0,2671540.909746002,0.0,2.139085894695714,3,0,0,0,0,0,0
U123,Employee,2024-01-24,0.3485914277797488,0.0,4235790.48505842,0.0,1.8905570113915662,1,0,0,0,0,0,0
U123,Employee,2024-01-25,1.6638648541066363,0.0,5221948.092127318,0.0,1.6417347121875214,4,0,0,0,0,0,0
U123,Employee,2024-01-26,0.0,0.0,8197956.544352647,0.2,1.7480673485460894,0,0,0,0,0,0,2
U123,Employee,2024-01-29,1.5114498105590408,0.0,1918095.1089790347,0.0,1.9230688680951125,4,0,0,0,0,0,0
U123,Employee,2024-01-30,0.0,0.0,1530262.900098821,0.22727272727272727,1.9845459159938437,0,0,0,0,0,0,5
U124,Employee,2024-01-01,0.7644784722649854,0.0,1448895.2510409513,0.05,2.0253262207700677,2,0,0,0,0,0,1
U124,Employee,2024-01-02,0.8215764259914267,0.0,4319018.018629403,0.08333333333333333,1.9792045174343245,2,0,0,0,0,0,1
U124,Employee,2024-01-03,2.1153837204145796,0.0,3463843.25755892,0.0,1.8943120247335319,5,0,0,0,0,0,0
U124,Employee,2024-01-04,0.4074072414266794,0.0,2673424.2069213656,0.16666666666666666,2.1100165533754613,1,0,0,0,0,0,3
U124,Employee,2024-01-05,2.3239425818295043,0.0,1115318.4686976436,0.0,2.1809455605615966,5,0,0,0,0,0,0
U124,Employee,2024-01-08,0.8284515396790694,0.0,1235779.6179491116,0.08695652173913043,2.0050683555949265,2,0,0,0,0,0,2
U124,Employee,2024-01-09,0.8534479116752446,0.0,2905687.8913709554,0.058823529411764705,1.7731058914351234,2,0,0,0,0,0,1
U124,Employee,2024-01-10,0.0,0.0,2962139.282320044,0.2222222222222222,1.831020481113516,0,0,0,0,0,0,4
U124,Employee,2024-01-11,2.1063820913539275,0.0,4047931.0811521234,0.0,1.8848713335781606,5,0,0,0,0,0,0
U124,Employee,2024-01-12,1.8333326611113576,0.0,1964341.6855109099,0.0,2.102458338996914,5,0,0,0,0,0,0
U124,Employee,2024-01-13,0.0,0.0,14527677.559210384,0.0,1.8891591637540217,0,0,0,0,0,0,0
U124,Employee,2024-01-15,0.0,0.0,11979878.657895502,0.07692307692307693,1.9512595041439562,0,0,0,0,0,0,1
U124,Employee,2024-01-16,1.1601558013459985,0.0,3703370.706766529,0.0,1.7890221622909375,3,0,0,0,0,0,0
U124,Employee,2024-01-17,1.1927706101032514,0.0,3126758.139767879,0.05263157894736842,1.885764280765558,3,0,0,0,0,0,1
U124,Employee,2024-01-18,0.842552836541571,0.0,10014055.576326776,0.2222222222222222,1.8891591637540217,2,0,0,0,0,0,2
U124,Employee,2024-01-19,1.1879995295521864,0.0,2654480.859442863,0.09090909090909091,1.9845459159938437,3,0,0,0,0,0,2
U124,Employee,2024-01-22,0.4057375402950144,0.0,1833582.6814066756,0.0,1.896430164101954,1,0,0,0,0,0,0
U124,Employee,2024-01-23,0.36802960433111215,0.0,5765905.979994128,0.2222222222222222,1.6769877743224175,1,0,0,0,0,0,2
U124,Employee,2024-01-24,0.6971828555594975,0.0,6600180.251905143,0.0,1.7481554572476758,2,0,0,0,0,0,0
U124,Employee,2024-01-25,0.4159662135266591,0.0,4691483.416737398,0.0,2.098147389135067,1,0,0,0,0,0,0
U124,Employee,2024-01-26,0.7644784722649854,0.0,1657815.0329617164,0.2,1.969540332941515,2,0,0,0,0,0,4
U124,Employee,2024-01-29,1.1335873579192806,0.0,1874454.9402362015,0.045454545454545456,1.9876923464048413,3,0,0,0,0,0,1
U124,Employee,2024-01-30,1.197580167095014,0.0,11858857.610344905,0.25,1.6326309271543518,3,0,0,0,0,0,3
U125,Employee,2024-01-01,1.5289569445299709,0.0,2187076.019078491,0.08333333333333333,1.9792045174343245,4,0,0,0,0,0,1
U125,Employee,2024-01-02,0.41078821299571333,0.0,4883883.902892788,0.0,1.6766961325918528,1,0,0,0,0,0,0
U125,Employee,2024-01-03,0.0,0.0,4892754.320163864,0.0,2.1383330595080277,0,0,0,0,0,0,0
U125,Employee,2024-01-04,0.0,0.0,27431663.67898213,0.0,1.277034259466139,0,0,0,0,0,0,0
U125,Employee,2024-01-05,0.0,0.0,1194673.1820048015,0.0,2.161287119576154,0,0,0,0,0,0,0
U125,Employee,2024-01-08,0.4142257698395347,0.0,2132414.5921716047,0.14285714285714285,2.029395601506142,1,0,0,0,0,0,3
U125,Employee,2024-01-09,0.4267239558376223,0.0,3691877.1919703223,0.14285714285714285,1.8711604142318063,1,0,0,0,0,0,2
U125,Employee,2024-01-10,0.8048777248662814,0.0,9560404.54537762,0.0,1.8866967846580782,2,0,0,0,0,0,0
U125,Employee,2024-01-11,0.0,0.0,3668396.4259347213,0.2222222222222222,1.7351264569629228,0,0,0,0,0,0,2
U125,Employee,2024-01-12,0.3666665322222715,0.0,9561577.206600307,0.0,1.8866967846580782,1,0,0,0,0,0,0
U125,Employee,2024-01-13,1.9260692969616326,0.0,1642106.9904357607,0.0,2.210253577620973,5,0,0,0,0,0,0
U125,Employee,2024-01-15,0.0,0.0,3158126.9528217013,0.0,1.9061547465398494,0,0,0,0,0,0,0
U125,Employee,2024-01-16,0.3867186004486662,0.0,2006513.4710709865,0.047619047619047616,2.0455764621533223,1,0,0,0,0,0,1
U125,Employee,2024-01-17,1.9879510168387522,0.0,7717409.961563105,0.0,1.6326309271543518,5,0,0,0,0,0,0
U125,Employee,2024-01-18,0.4212764182707855,0.0,10773157.76938803,0.0,1.8200759753606217,1,0,0,0,0,0,0
U125,Employee,2024-01-19,0.0,0.0,2983240.44974428,0.0,1.9915093613566137,0,0,0,0,0,0,0
U125,Employee,2024-01-22,0.0,0.0,3138784.6891840487,0.16666666666666666,1.9559838465843624,0,0,0,0,0,0,3
U125,Employee,2024-01-23,0.7360592086622243,0.0,4636539.345621276,0.0,1.8857642807655584,2,0,0,0,0,0,0
U125,Employee,2024-01-24,1.742957138898744,0.0,3853991.798593357,0.0,2.0837660374856473,5,0,0,0,0,0,0
U125,Employee,2024-01-25,0.0,0.0,3966480.790717523,0.0,2.068513497359536,0,0,0,0,0,0,0
U125,Employee,2024-01-26,0.0,0.0,12534063.639676828,0.0,1.5498260458782016,0,0,0,0,0,0,0
U125,Employee,2024-01-29,0.7557249052795204,0.0,3053122.091340438,0.13333333333333333,1.933809998920632,2,0,0,0,0,0,2
U125,Employee,2024-01-30,0.7983867780633426,0.0,2071263.6512618484,0.0,1.9088710227238528,2,0,0,0,0,0,0
U126,Employee,2024-01-01,0.3822392361324927,0.0,4851526.690854674,0.2,2.0253262207700677,1,0,0,0,0,0,2
U126,Employee,2024-01-02,0.8215764259914267,0.0,6712440.15372134,0.0,1.8337855468200532,2,0,0,0,0,0,0
U126,Employee,2024-01-03,2.1153837204145796,0.0,1644084.1430645387,0.0,2.044281699958865,5,0,0,0,0,0,0
U126,Employee,2024-01-04,1.6296289657067176,0.0,1061704.2788586495,0.16666666666666666,1.9904785426238596,4,0,0,0,0,0,4
U126,Employee,2024-01-05,1.8591540654636034,0.0,2051890.9291058183,0.0,2.0206288590989976,4,0,0,0,0,0,0
U126,Employee,2024-01-08,0.8284515396790694,0.0,1648007.6056112086,0.0,2.07710622366748,2,0,0,0,0,0,0
U126,Employee,2024-01-09,0.4267239558376223,0.0,963053.4961858337,0.0,2.07710622366748,1,0,0,0,0,0,0
U126,Employee,2024-01-10,1.6097554497325628,0.0,3932375.036099164,0.0,2.0126926438092823,4,0,0,0,0,0,0
U126,Employee,2024-01-11,0.0,0.0,3899535.0047865254,0.0,1.9701814400260844,0,0,0,0,0,0,0
U126,Employee,2024-01-12,0.3666665322222715,0.0,9459231.281521192,0.0,1.5867847075280477,1,0,0,0,0,0,0
U126,Employee,2024-01-13,0.770427718784653,0.0,5123202.856214178,0.08333333333333333,1.7917594692280554,2,0,0,0,0,0,1
U126,Employee,2024-01-15,1.5529405735642479,0.0,4844586.823132806,0.0,1.9371061758293182,4,0,0,0,0,0,0
U126,Employee,2024-01-16,0.3867186004486662,0.0,19098474.606614947,0.25,1.7328679513998633,1,0,0,0,0,0,2
U126,Employee,2024-01-17,0.7951804067355009,0.0,2658122.466050901,0.05263157894736842,1.9408430327407737,2,0,0,0,0,0,1
U126,Employee,2024-01-18,0.4212764182707855,0.0,2645942.91579906,0.0,1.8678801716292002,1,0,0,0,0,0,0
U126,Employee,2024-01-19,1.1879995295521864,0.0,4404111.530537036,0.16666666666666666,2.0228085294147036,3,0,0,0,0,0,2
U126,Employee,2024-01-22,1.6229501611800576,0.0,14117535.221757477,0.0,1.6762349391347309,4,0,0,0,0,0,0
U126,Employee,2024-01-23,0.0,0.0,1643055.935775682,0.7619047619047619,1.9642342064686773,0,0,0,0,0,0,16
U126,Employee,2024-01-24,1.0457742833392463,0.0,5183662.615564969,0.10526315789473684,1.8545816695652158,3,0,0,0,0,0,2
U126,Employee,2024-01-25,0.8319324270533182,0.0,4930008.427895818,0.0,2.0253262207700677,2,0,0,0,0,0,0
U126,Employee,2024-01-26,0.0,0.0,1230772.8527748142,0.18181818181818182,1.8809847971205544,0,0,0,0,0,0,4
U126,Employee,2024-01-29,1.5114498105590408,0.0,1721004.9465049978,0.0,2.0126926438092823,4,0,0,0,0,0,0
U126,Employee,2024-01-30,1.9959669451583564,0.0,3222107.788026093,0.0,2.0413452698399546,5,0,0,0,0,0,0
U127,Employee,2024-01-01,0.7644784722649854,0.0,8006306.187482417,0.0,1.8343719702816235,2,0,0,0,0,0,0
U127,Employee,2024-01-02,2.0539410649785665,0.0,2935799.635706327,0.041666666666666664,2.130689306584121,5,0,0,0,0,0,1
U127,Employee,2024-01-03,0.4230767440829159,0.0,9350673.217308754,0.0,1.7930940134110522,1,0,0,0,0,0,0
U127,Employee,2024-01-04,0.0,0.0,3088288.7429831177,0.0,2.026229622995291,0,0,0,0,0,0,0
U127,Employee,2024-01-05,2.3239425818295043,0.0,3538479.3648610245,0.0,1.8746407405357517,5,0,0,0,0,0,0
U127,Employee,2024-01-08,0.8284515396790694,0.0,2343774.864352223,0.08333333333333333,1.9468745306434805,2,0,0,0,0,0,2
U127,Employee,2024-01-09,0.4267239558376223,0.0,1710270.7884349297,0.0,2.068478531637835,1,0,0,0,0,0,0
U127,Employee,2024-01-10,2.0121943121657035,0.0,1492706.2387835027,0.0,1.9913464134109882,5,0,0,0,0,0,0
U127,Employee,2024-01-11,2.1063820913539275,0.0,5399149.969951675,0.0625,1.715263227902811,5,0,0,0,0,0,1
U127,Employee,2024-01-12,0.733333064444543,0.0,2069148.4898243148,0.1,2.0423161244496075,2,0,0,0,0,0,2
U127,Employee,2024-01-13,0.3852138593923265,0.0,1262796.5330809853,0.0,2.0867886695608995,1,0,0,0,0,0,0
U127,Employee,2024-01-15,1.9411757169553099,0.0,4201193.923689647,0.038461538461538464,1.9975227461034228,5,0,0,0,0,0,1
U127,Employee,2024-01-16,0.3867186004486662,0.0,1749367.4464403302,0.0,1.8280354621608144,1,0,0,0,0,0,0
U127,Employee,2024-01-17,1.9879510168387522,0.0,4234542.639589093,0.0,2.0126926438092823,5,0,0,0,0,0,0
U127,Employee,2024-01-18,0.4212764182707855,0.0,6118371.2055338025,0.05555555555555555,1.783073469038219,1,0,0,0,0,0,1
U127,Employee,2024-01-19,1.9799992159203106,0.0,12878638.052613474,0.21428571428571427,1.9701814400260844,5,0,0,0,0,0,3
U127,Employee,2024-01-22,0.0,0.0,4663377.873128325,0.0,1.9251211907908181,0,0,0,0,0,0,0
U127,Employee,2024-01-23,1.4721184173244486,0.0,1576187.1492035717,0.0,2.2005164930923056,4,0,0,0,0,0,0
U127,Employee,2024-01-24,1.394365711118995,0.0,1777538.2521910777,0.041666666666666664,2.012280548614049,4,0,0,0,0,0,1
U127,Employee,2024-01-25,0.8319324270533182,0.0,1768742.1124725325,0.0,2.0794415416798357,2,0,0,0,0,0,0
U127,Employee,2024-01-26,1.1467177083974782,0.0,2877556.929414864,0.0,2.013805893852347,3,0,0,0,0,0,0
U127,Employee,2024-01-29,1.889312263198801,0.0,8161204.543376195,0.0,1.3522093992338284,5,0,0,0,0,0,0
U127,Employee,2024-01-30,1.197580167095014,0.0,7379082.330709002,0.18181818181818182,1.7201934592198251,3,0,0,0,0,0,2
U128,Employee,2024-01-01,1.5289569445299709,0.0,2379903.7331563453,0.0,2.217854573590089,4,0,0,0,0,0,0
U128,Employee,2024-01-02,0.0,0.0,18305780.06021901,0.0,1.5498260458782016,0,0,0,0,0,0,0
U128,Employee,2024-01-03,2.1153837204145796,0.0,1859161.3556399937,0.0625,2.1006789212792603,5,0,0,0,0,0,1
U128,Employee,2024-01-04,1.2222217242800382,0.0,2671984.5737906653,0.0,1.9513496062520654,3,0,0,0,0,0,0
U128,Employee,2024-01-05,0.46478851636590085,0.0,1161042.422570169,0.0,2.007011557222363,1,0,0,0,0,0,0
U128,Employee,2024-01-08,1.6569030793581387,0.0,1458669.1737595517,0.0,2.1143081309515277,4,0,0,0,0,0,0
U128,Employee,2024-01-09,2.1336197791881113,0.0,4368774.231437827,0.05263157894736842,1.7637346993172849,5,0,0,0,0,0,1
U128,Employee,2024-01-10,2.0121943121657035,0.0,9595173.904276563,0.15384615384615385,1.7782333057997077,5,0,0,0,0,0,2
U128,Employee,2024-01-11,1.2638292548123564,0.0,4030211.2449997636,0.11764705882352941,1.6766961325918528,3,0,0,0,0,0,2
U128,Employee,2024-01-12,1.0999995966668146,0.0,2479481.6335383896,0.15789473684210525,1.827042293577608,3,0,0,0,0,0,3
U128,Employee,2024-01-13,0.770427718784653,0.0,12981725.018692963,0.14285714285714285,1.5740973368489728,2,0,0,0,0,0,2
U128,Employee,2024-01-15,0.0,0.0,6067245.969706886,0.09090909090909091,1.9722469794234416,0,0,0,0,0,0,1
