id,user,date,pc,filename,activity,to_removable_media
E10647,U102,2024-01-08 10:42:27.107268,PC-102,source.wav,File Open,False
E10648,U102,2024-01-08 08:08:27.107268,PC-102,occur.webm,File Open,False
E10649,U102,2024-01-08 10:59:27.107268,PC-102,rather.pages,File Open,False
E10667,U103,2024-01-08 09:58:21.481105,PC-103,else.avi,File Open,False
E10668,U103,2024-01-08 11:50:21.481105,PC-103,shake.avi,File Open,False
E10669,U103,2024-01-08 12:21:21.481105,PC-103,like.png,File Open,False
E10683,U104,2024-01-08 10:01:27.568426,PC-104,whatever.html,File Open,False
E10716,U106,2024-01-08 11:18:27.710379,PC-106,ok.flac,File Open,False
E10717,U106,2024-01-08 12:35:27.710379,PC-106,leader.mp3,File Open,False
E10718,U106,2024-01-08 08:21:27.710379,PC-106,people.mov,File Open,False
E10719,U106,2024-01-08 10:23:27.710379,PC-106,add.mp3,File Open,False
E10742,U107,2024-01-09 00:16:00.000000,PC-107,big.png,File Open,False
E10743,U107,2024-01-09 05:36:00.000000,PC-107,method.mov,File Open,False
E10755,U108,2024-01-08 14:14:09.933672,PC-108,for.flac,File Open,False
E10756,U108,2024-01-08 13:38:09.933672,PC-108,such.csv,File Open,False
E10757,U108,2024-01-08 13:47:09.933672,PC-108,us.tiff,File Open,False
E10783,U110,2024-01-08 11:16:28.758081,PC-110,smile.csv,File Open,False
E10800,U111,2024-01-08 23:10:00.000000,PC-111,learn.mp3,File Open,False
E10801,U111,2024-01-09 03:39:00.000000,PC-111,reveal.mp3,File Open,False
E10802,U111,2024-01-09 04:22:00.000000,PC-111,have.docx,File Open,False
E10803,U111,2024-01-09 00:20:00.000000,PC-111,cup.csv,File Open,False
E10815,U112,2024-01-09 05:42:00.000000,PC-112,grow.ppt,File Open,False
E10827,U113,2024-01-08 07:55:04.747469,PC-113,view.webm,File Open,False
E10828,U113,2024-01-08 10:05:04.747469,PC-113,threat.jpeg,File Open,False
E10829,U113,2024-01-08 11:41:04.747469,PC-113,day.docx,File Open,False
E10842,U114,2024-01-08 10:00:28.835115,PC-114,pick.xls,File Open,False
E10843,U114,2024-01-08 08:12:28.835115,PC-114,light.pages,File Open,False
E10844,U114,2024-01-08 09:14:28.835115,PC-114,information.html,File Open,False
E10863,U115,2024-01-08 10:56:07.065843,PC-115,card.mp3,File Open,False
E10864,U115,2024-01-08 09:11:07.065843,PC-115,tell.jpg,File Open,False
E10865,U115,2024-01-08 08:13:07.065843,PC-115,cell.tiff,File Open,False
E10875,U116,2024-01-08 21:02:00.000000,PC-116,light.mp3,File Open,False
E10876,U116,2024-01-08 20:07:00.000000,PC-116,look.wav,File Open,False
E10884,U117,2024-01-08 09:52:14.003522,PC-117,shake.wav,File Open,False
E10893,U118,2024-01-08 09:26:04.583579,PC-118,mother.flac,File Open,False
E10894,U118,2024-01-08 12:41:04.583579,PC-118,issue.webm,File Open,False
E10895,U118,2024-01-08 11:38:04.583579,PC-118,lead.json,File Open,False
E10896,U118,2024-01-08 09:21:04.583579,PC-118,tax.mov,File Open,False
E10897,U118,2024-01-08 11:47:04.583579,PC-118,difference.mov,File Open,False
E10915,U119,2024-01-08 13:19:20.997950,PC-119,feeling.avi,File Open,False
E10916,U119,2024-01-08 10:29:20.997950,PC-119,plan.xlsx,File Open,False
E10917,U119,2024-01-08 14:25:20.997950,PC-119,throw.css,File Open,False
E10918,U119,2024-01-08 12:28:20.997950,PC-119,environment.xls,File Open,False
E10919,U119,2024-01-08 10:08:20.997950,PC-119,because.wav,File Open,False
E10927,U120,2024-01-08 08:21:09.827628,PC-120,policy.mp4,File Open,False
E10928,U120,2024-01-08 10:09:09.827628,PC-120,employee.txt,File Open,False
E10929,U120,2024-01-08 10:12:09.827628,PC-120,then.docx,File Open,False
E10955,U122,2024-01-08 12:18:41.675549,PC-122,foot.flac,File Open,False
E10956,U122,2024-01-08 12:57:41.675549,PC-122,most.ods,File Open,False
E10957,U122,2024-01-08 13:41:41.675549,PC-122,use.bmp,File Open,False
E10958,U122,2024-01-08 11:31:41.675549,PC-122,address.html,File Open,False
E10975,U123,2024-01-08 11:00:04.777049,PC-123,white.wav,File Open,False
E10988,U124,2024-01-08 13:10:33.697112,PC-124,source.webm,File Open,False
E10989,U124,2024-01-08 07:49:33.697112,PC-124,number.csv,File Open,False
E11011,U125,2024-01-08 08:16:03.016756,PC-125,can.mov,File Open,False
E11032,U126,2024-01-08 07:28:32.315181,PC-126,eye.bmp,File Open,False
E11033,U126,2024-01-08 13:41:32.315181,PC-126,I.ppt,File Open,False
E11055,U127,2024-01-08 11:39:23.763474,PC-127,response.docx,File Open,False
E11056,U127,2024-01-08 12:40:23.763474,PC-127,indicate.html,File Open,False
E11079,U128,2024-01-08 13:55:15.083664,PC-128,story.numbers,File Open,False
E11080,U128,2024-01-08 09:15:15.083664,PC-128,if.tiff,File Open,False
E11081,U128,2024-01-08 12:25:15.083664,PC-128,help.mp4,File Open,False
E11082,U128,2024-01-08 08:11:15.083664,PC-128,now.key,File Open,False
E11098,U129,2024-01-08 12:34:07.626797,PC-129,fine.mov,File Open,False
E11099,U129,2024-01-08 13:11:07.626797,PC-129,or.webm,File Open,False
E11100,U129,2024-01-08 08:09:07.626797,PC-129,message.css,File Open,False
E11130,U131,2024-01-08 13:25:06.981226,PC-131,reason.webm,File Open,False
E11131,U131,2024-01-08 07:38:06.981226,PC-131,data.flac,File Open,False
E11132,U131,2024-01-08 09:38:06.981226,PC-131,not.wav,File Open,False
E11133,U131,2024-01-08 13:01:06.981226,PC-131,modern.csv,File Open,False
E11174,U133,2024-01-09 01:47:00.000000,PC-133,cold.gif,File Open,False
E11175,U133,2024-01-08 22:29:00.000000,PC-133,maybe.css,File Open,False
E11193,U134,2024-01-08 05:27:00.000000,PC-134,young.png,File Open,False
E11194,U134,2024-01-08 08:42:00.000000,PC-134,newspaper.odt,File Open,False
E11217,U135,2024-01-08 23:23:00.000000,PC-135,focus.tiff,File Open,False
E11218,U135,2024-01-09 05:12:00.000000,PC-135,indeed.doc,File Open,False
E11219,U135,2024-01-09 00:07:00.000000,PC-135,site.gif,File Open,False
E11220,U135,2024-01-09 03:23:00.000000,PC-135,worker.css,File Open,False
E11221,U135,2024-01-09 00:18:00.000000,PC-135,three.xls,File Open,False
E11252,U137,2024-01-08 11:41:14.176057,PC-137,time.odt,File Open,False
E11253,U137,2024-01-08 11:41:14.176057,PC-137,leader.mp4,File Open,False
E11254,U137,2024-01-08 12:00:14.176057,PC-137,business.mp3,File Open,False
E11272,U138,2024-01-08 13:15:16.839766,PC-138,between.txt,File Open,False
E11273,U138,2024-01-08 07:55:16.839766,PC-138,draw.flac,File Open,False
E11274,U138,2024-01-08 09:08:16.839766,PC-138,contain.doc,File Open,False
E11294,U139,2024-01-08 07:06:18.308503,PC-139,wife.ods,File Open,False
E11295,U139,2024-01-08 07:35:18.308503,PC-139,significant.odp,File Open,False
E11296,U139,2024-01-08 12:25:18.308503,PC-139,though.html,File Open,False
E11297,U139,2024-01-08 07:47:18.308503,PC-139,letter.webm,File Open,False
E11298,U139,2024-01-08 12:31:18.308503,PC-139,when.pages,File Open,False
E11319,U140,2024-01-08 11:03:22.352716,PC-140,art.webm,File Open,False
E11320,U140,2024-01-08 11:35:22.352716,PC-140,employee.wav,File Open,False
E11342,U141,2024-01-08 10:24:52.895752,PC-141,among.mov,File Open,False
E11343,U141,2024-01-08 08:04:52.895752,PC-141,piece.csv,File Open,False
E11355,U142,2024-01-08 12:37:55.979573,PC-142,late.flac,File Open,False
E11356,U142,2024-01-08 11:40:55.979573,PC-142,son.gif,File Open,False
E11432,U147,2024-01-08 10:43:15.838052,PC-147,ready.json,File Open,False
E11433,U147,2024-01-08 13:45:15.838052,PC-147,attention.pptx,File Open,False
E11434,U147,2024-01-08 10:23:15.838052,PC-147,budget.json,File Open,False
E11435,U147,2024-01-08 11:15:15.838052,PC-147,turn.ppt,File Open,False
E11436,U147,2024-01-08 12:39:15.838052,PC-147,particularly.jpg,File Open,False
E11446,U148,2024-01-08 08:48:07.764713,PC-148,art.css,File Open,False
E11447,U148,2024-01-08 08:06:07.764713,PC-148,letter.mp4,File Open,False
E11463,U149,2024-01-08 13:34:30.647962,PC-149,life.pages,File Open,False
E11464,U149,2024-01-08 10:00:30.647962,PC-149,model.html,File Open,False
E11465,U149,2024-01-08 09:40:30.647962,PC-149,ground.flac,File Open,False
E11466,U149,2024-01-08 07:44:30.647962,PC-149,two.ppt,File Open,False
E11467,U149,2024-01-08 10:52:30.647962,PC-149,fish.odp,File Open,False
E11482,U150,2024-01-08 12:06:00.000000,PC-150,couple.jpeg,File Open,False
E11492,U151,2024-01-08 12:50:10.125703,PC-151,window.wav,File Open,False
E11493,U151,2024-01-08 12:57:10.125703,PC-151,early.xlsx,File Open,False
E11505,U152,2024-01-08 20:14:00.000000,PC-152,black.jpeg,File Open,False
E11506,U152,2024-01-08 21:28:00.000000,PC-152,off.bmp,File Open,False
E11507,U152,2024-01-08 21:41:00.000000,PC-152,very.avi,File Open,False
E11508,U152,2024-01-08 23:01:00.000000,PC-152,administration.jpeg,File Open,False
E11509,U152,2024-01-08 18:23:00.000000,PC-152,paper.mp3,File Open,False
E11523,U153,2024-01-08 12:33:00.000000,PC-153,professor.js,File Open,False
E11524,U153,2024-01-08 12:42:00.000000,PC-153,anyone.xls,File Open,False
E11545,U154,2024-01-08 12:44:19.869484,PC-154,hundred.xls,File Open,False
E11546,U154,2024-01-08 08:14:19.869484,PC-154,attack.mp3,File Open,False
E11547,U154,2024-01-08 10:31:19.869484,PC-154,strategy.gif,File Open,False
E11548,U154,2024-01-08 09:38:19.869484,PC-154,expect.mp4,File Open,False
E11563,U155,2024-01-08 15:30:00.000000,PC-155,worry.mp3,File Open,False
E11564,U155,2024-01-08 12:48:00.000000,PC-155,Republican.csv,File Open,False
E11565,U155,2024-01-08 17:01:00.000000,PC-155,cost.txt,File Open,False
E11566,U155,2024-01-08 12:57:00.000000,PC-155,television.xlsx,File Open,False
E11567,U155,2024-01-08 14:45:00.000000,PC-155,wear.mp4,File Open,False
E11588,U157,2024-01-08 10:20:58.646723,PC-157,protect.js,File Open,False
E11589,U157,2024-01-08 12:12:58.646723,PC-157,fire.odt,File Open,False
E11599,U158,2024-01-08 06:39:40.628517,PC-158,particular.pdf,File Open,False
E11600,U158,2024-01-08 09:18:40.628517,PC-158,particularly.avi,File Open,False
E11623,U159,2024-01-08 08:32:07.881718,PC-159,level.tiff,File Open,False
E11624,U159,2024-01-08 08:03:07.881718,PC-159,fine.mp3,File Open,False
E11625,U159,2024-01-08 09:10:07.881718,PC-159,author.jpg,File Open,False
E11626,U159,2024-01-08 11:02:07.881718,PC-159,interview.flac,File Open,False
E11638,U160,2024-01-08 10:45:35.830769,PC-160,everybody.avi,File Open,False
E11639,U160,2024-01-08 12:08:35.830769,PC-160,across.txt,File Open,False
E11640,U160,2024-01-08 07:20:35.830769,PC-160,so.mp4,File Open,False
E11641,U160,2024-01-08 10:43:35.830769,PC-160,pattern.css,File Open,False
E11656,U161,2024-01-08 10:12:04.049830,PC-161,everything.mp4,File Open,False
E11657,U161,2024-01-08 13:14:04.049830,PC-161,general.ods,File Open,False
E11673,U162,2024-01-08 13:20:00.000000,PC-162,question.flac,File Open,False
E11674,U162,2024-01-08 16:25:00.000000,PC-162,write.jpg,File Open,False
E11691,U163,2024-01-08 13:34:49.770957,PC-163,last.html,File Open,False
E11692,U163,2024-01-08 13:32:49.770957,PC-163,sense.mp3,File Open,False
E11693,U163,2024-01-08 12:13:49.770957,PC-163,city.jpg,File Open,False
E11694,U163,2024-01-08 13:13:49.770957,PC-163,maybe.flac,File Open,False
E11706,U164,2024-01-08 08:07:32.827701,PC-164,Mr.flac,File Open,False
E11718,U165,2024-01-08 11:32:39.525570,PC-165,manage.css,File Open,False
E11719,U165,2024-01-08 10:00:39.525570,PC-165,position.txt,File Open,False
E11720,U165,2024-01-08 09:34:39.525570,PC-165,throw.webm,File Open,False
E11721,U165,2024-01-08 07:25:39.525570,PC-165,that.ppt,File Open,False
E11731,U166,2024-01-08 07:38:54.699857,PC-166,exactly.wav,File Open,False
E11748,U167,2024-01-08 11:29:00.000000,PC-167,evidence.pptx,File Open,False
E11749,U167,2024-01-08 14:27:00.000000,PC-167,federal.key,File Open,False
E11750,U167,2024-01-08 12:37:00.000000,PC-167,your.ods,File Open,False
E11771,U168,2024-01-08 13:31:02.918309,PC-168,apply.mov,File Open,False
E11772,U168,2024-01-08 10:52:02.918309,PC-168,type.avi,File Open,False
E11773,U168,2024-01-08 11:25:02.918309,PC-168,be.html,File Open,False
E11795,U169,2024-01-08 07:45:00.000000,PC-169,ago.ppt,File Open,False
E11796,U169,2024-01-08 05:14:00.000000,PC-169,base.png,File Open,False
E11797,U169,2024-01-08 02:56:00.000000,PC-169,idea.mov,File Open,False
E11798,U169,2024-01-08 04:42:00.000000,PC-169,reduce.doc,File Open,False
E11807,U170,2024-01-08 12:57:09.264036,PC-170,knowledge.csv,File Open,False
E11808,U170,2024-01-08 14:12:09.264036,PC-170,number.flac,File Open,False
E11809,U170,2024-01-08 11:27:09.264036,PC-170,industry.pptx,File Open,False
E11810,U170,2024-01-08 12:45:09.264036,PC-170,ball.tiff,File Open,False
E11822,U171,2024-01-08 10:11:06.367839,PC-171,yet.pdf,File Open,False
E11823,U171,2024-01-08 09:13:06.367839,PC-171,too.gif,File Open,False
E11843,U172,2024-01-08 13:05:59.242569,PC-172,about.html,File Open,False
E11844,U172,2024-01-08 08:23:59.242569,PC-172,politics.tiff,File Open,False
E11845,U172,2024-01-08 12:03:59.242569,PC-172,color.pdf,File Open,False
E11846,U172,2024-01-08 12:31:59.242569,PC-172,son.doc,File Open,False
E11847,U172,2024-01-08 09:24:59.242569,PC-172,cell.flac,File Open,False
E11864,U174,2024-01-08 06:23:00.000000,PC-174,represent.webm,File Open,False
E11911,U177,2024-01-08 12:48:49.188715,PC-177,structure.png,File Open,False
E11912,U177,2024-01-08 06:59:49.188715,PC-177,politics.mp3,File Open,False
E11913,U177,2024-01-08 13:14:49.188715,PC-177,bag.webm,File Open,False
E11914,U177,2024-01-08 08:16:49.188715,PC-177,skin.xls,File Open,False
E11915,U177,2024-01-08 10:22:49.188715,PC-177,whole.wav,File Open,False
E11926,U178,2024-01-08 11:24:58.639169,PC-178,word.odp,File Open,False
E11927,U178,2024-01-08 12:46:58.639169,PC-178,relationship.mp3,File Open,False
E11928,U178,2024-01-08 11:22:58.639169,PC-178,treat.numbers,File Open,False
E11929,U178,2024-01-08 10:23:58.639169,PC-178,need.png,File Open,False
E11930,U178,2024-01-08 12:01:58.639169,PC-178,night.jpg,File Open,False
E11945,U179,2024-01-08 11:45:20.439377,PC-179,grow.gif,File Open,False
E11965,U180,2024-01-08 04:06:00.000000,PC-180,card.js,File Open,False
E11966,U180,2024-01-08 08:14:00.000000,PC-180,list.xls,File Open,False
E11967,U180,2024-01-08 02:50:00.000000,PC-180,society.avi,File Open,False
E11968,U180,2024-01-08 06:28:00.000000,PC-180,week.ppt,File Open,False
E11979,U181,2024-01-08 06:36:21.453958,PC-181,court.flac,File Open,False
E11980,U181,2024-01-08 12:20:21.453958,PC-181,every.js,File Open,False
E11981,U181,2024-01-08 11:54:21.453958,PC-181,particularly.txt,File Open,False
E11982,U181,2024-01-08 07:31:21.453958,PC-181,drug.flac,File Open,False
E11983,U181,2024-01-08 07:42:21.453958,PC-181,million.mov,File Open,False
E12005,U182,2024-01-08 09:15:48.765883,PC-182,energy.png,File Open,False
E12006,U182,2024-01-08 10:41:48.765883,PC-182,job.pptx,File Open,False
E12007,U182,2024-01-08 09:03:48.765883,PC-182,direction.png,File Open,False
E12043,U184,2024-01-08 08:55:15.030274,PC-184,expect.jpg,File Open,False
E12044,U184,2024-01-08 13:27:15.030274,PC-184,behind.jpg,File Open,False
E12045,U184,2024-01-08 09:28:15.030274,PC-184,throughout.flac,File Open,False
E12083,U186,2024-01-08 11:40:29.656027,PC-186,what.flac,File Open,False
E12084,U186,2024-01-08 07:34:29.656027,PC-186,operation.wav,File Open,False
E12085,U186,2024-01-08 11:02:29.656027,PC-186,why.mp4,File Open,False
E12086,U186,2024-01-08 07:42:29.656027,PC-186,cold.mp3,File Open,False
E12095,U187,2024-01-08 07:04:43.025173,PC-187,around.bmp,File Open,False
E12096,U187,2024-01-08 12:30:43.025173,PC-187,house.mp4,File Open,False
E12117,U188,2024-01-09 00:15:00.000000,PC-188,reach.odp,File Open,False
E12118,U188,2024-01-08 22:49:00.000000,PC-188,result.flac,File Open,False
E12119,U188,2024-01-08 21:00:00.000000,PC-188,dinner.flac,File Open,False
E12120,U188,2024-01-09 00:16:00.000000,PC-188,me.txt,File Open,False
E12132,U189,2024-01-08 06:31:26.515984,PC-189,month.mp4,File Open,False
E12133,U189,2024-01-08 09:16:26.515984,PC-189,recognize.mp3,File Open,False
E12134,U189,2024-01-08 11:09:26.515984,PC-189,eat.mov,File Open,False
E12142,U190,2024-01-08 08:50:04.219621,PC-190,customer.mp3,File Open,False
E12143,U190,2024-01-08 11:43:04.219621,PC-190,someone.mov,File Open,False
E12144,U190,2024-01-08 10:36:04.219621,PC-190,Republican.txt,File Open,False
E12145,U190,2024-01-08 10:08:04.219621,PC-190,listen.avi,File Open,False
E12156,U191,2024-01-08 10:14:33.349631,PC-191,treat.webm,File Open,False
E12157,U191,2024-01-08 07:17:33.349631,PC-191,blue.xlsx,File Open,False
E12158,U191,2024-01-08 08:24:33.349631,PC-191,catch.html,File Open,False
E12159,U191,2024-01-08 07:45:33.349631,PC-191,black.webm,File Open,False
E12160,U191,2024-01-08 09:53:33.349631,PC-191,cold.tiff,File Open,False
E12174,U192,2024-01-08 11:09:21.608068,PC-192,brother.odp,File Open,False
E12185,U193,2024-01-08 11:41:38.534867,PC-193,want.avi,File Open,False
E12186,U193,2024-01-08 09:46:38.534867,PC-193,check.png,File Open,False
E12205,U194,2024-01-08 07:18:27.895699,PC-194,someone.pptx,File Open,False
E12215,U195,2024-01-08 08:37:32.761784,PC-195,success.txt,File Open,False
E12216,U195,2024-01-08 13:03:32.761784,PC-195,fight.jpg,File Open,False
E12217,U195,2024-01-08 10:18:32.761784,PC-195,someone.jpeg,File Open,False
E12218,U195,2024-01-08 08:45:32.761784,PC-195,brother.jpg,File Open,False
E12219,U195,2024-01-08 09:40:32.761784,PC-195,final.bmp,File Open,False
E12239,U196,2024-01-08 12:49:05.214725,PC-196,it.png,File Open,False
E12240,U196,2024-01-08 09:35:05.214725,PC-196,do.mp3,File Open,False
E12241,U196,2024-01-08 08:19:05.214725,PC-196,make.flac,File Open,False
E12257,U197,2024-01-08 09:30:28.270413,PC-197,activity.jpg,File Open,False
E12279,U198,2024-01-08 11:12:41.560651,PC-198,window.flac,File Open,False
E12280,U198,2024-01-08 12:29:41.560651,PC-198,outside.mp3,File Open,False
E12281,U198,2024-01-08 07:07:41.560651,PC-198,interest.js,File Open,False
E12292,U199,2024-01-08 11:41:22.407623,PC-199,floor.jpg,File Open,False
E12293,U199,2024-01-08 11:57:22.407623,PC-199,agree.mov,File Open,False
E12294,U199,2024-01-08 11:28:22.407623,PC-199,involve.avi,File Open,False
E12295,U199,2024-01-08 12:37:22.407623,PC-199,within.png,File Open,False
E12307,U200,2024-01-08 13:06:53.439287,PC-200,serve.docx,File Open,False
E12308,U200,2024-01-08 09:45:53.439287,PC-200,difference.mov,File Open,False
E12359,U203,2024-01-08 12:08:59.225968,PC-203,spend.mov,File Open,False
E12360,U203,2024-01-08 14:12:59.225968,PC-203,son.mp3,File Open,False
E12361,U203,2024-01-08 14:08:59.225968,PC-203,consider.mp3,File Open,False
E12377,U204,2024-01-08 11:04:00.000000,PC-204,table.json,File Open,False
E12378,U204,2024-01-08 07:27:00.000000,PC-204,idea.avi,File Open,False
E12379,U204,2024-01-08 11:52:00.000000,PC-204,source.gif,File Open,False
E12380,U204,2024-01-08 12:48:00.000000,PC-204,outside.bmp,File Open,False
E12402,U205,2024-01-08 07:24:55.547297,PC-205,focus.csv,File Open,False
E12403,U205,2024-01-08 08:37:55.547297,PC-205,walk.js,File Open,False
E12419,U206,2024-01-08 10:06:33.043235,PC-206,hear.docx,File Open,False
E12420,U206,2024-01-08 13:53:33.043235,PC-206,agree.png,File Open,False
E12421,U206,2024-01-08 12:16:33.043235,PC-206,know.json,File Open,False
E12422,U206,2024-01-08 13:21:33.043235,PC-206,space.ods,File Open,False
E12456,U208,2024-01-08 11:10:15.715136,PC-208,deal.mov,File Open,False
E12473,U209,2024-01-08 10:56:21.563917,PC-209,commercial.js,File Open,False
E12474,U209,2024-01-08 07:13:21.563917,PC-209,same.json,File Open,False
E12486,U210,2024-01-08 07:59:32.852978,PC-210,ever.flac,File Open,False
E12487,U210,2024-01-08 07:35:32.852978,PC-210,manager.pptx,File Open,False
E12496,U211,2024-01-08 08:41:47.339279,PC-211,popular.mp3,File Open,False
E12497,U211,2024-01-08 13:59:47.339279,PC-211,capital.csv,File Open,False
E12498,U211,2024-01-08 13:33:47.339279,PC-211,member.mp3,File Open,False
E12499,U211,2024-01-08 12:20:47.339279,PC-211,easy.flac,File Open,False
E12513,U212,2024-01-08 15:12:00.000000,PC-212,hour.png,File Open,False
E12540,U214,2024-01-08 13:04:01.313387,PC-214,artist.ods,File Open,False
E12541,U214,2024-01-08 10:08:01.313387,PC-214,himself.jpg,File Open,False
E12542,U214,2024-01-08 13:50:01.313387,PC-214,partner.mov,File Open,False
E12557,U215,2024-01-08 17:20:00.000000,PC-215,little.png,File Open,False
E12587,U217,2024-01-08 14:01:26.163483,PC-217,discover.wav,File Open,False
E12588,U217,2024-01-08 11:42:26.163483,PC-217,send.mp3,File Open,False
E12589,U217,2024-01-08 12:06:26.163483,PC-217,while.ods,File Open,False
E12590,U217,2024-01-08 12:18:26.163483,PC-217,particularly.tiff,File Open,False
E12591,U217,2024-01-08 10:00:26.163483,PC-217,measure.wav,File Open,False
E12610,U218,2024-01-09 01:36:00.000000,PC-218,radio.txt,File Open,False
E12621,U219,2024-01-08 10:08:08.919339,PC-219,that.js,File Open,False
E12622,U219,2024-01-08 12:52:08.919339,PC-219,dog.flac,File Open,False
E12623,U219,2024-01-08 10:24:08.919339,PC-219,try.xls,File Open,False
E12624,U219,2024-01-08 12:19:08.919339,PC-219,professor.mp3,File Open,False
E12644,U220,2024-01-08 16:01:00.000000,PC-220,eat.mp3,File Open,False
E12645,U220,2024-01-08 15:25:00.000000,PC-220,trade.xlsx,File Open,False
E12646,U220,2024-01-08 18:30:00.000000,PC-220,site.pptx,File Open,False
E12647,U220,2024-01-08 16:33:00.000000,PC-220,sit.odt,File Open,False
E12667,U221,2024-01-08 20:07:00.000000,PC-221,light.wav,File Open,False
E12668,U221,2024-01-08 18:13:00.000000,PC-221,participant.html,File Open,False
E12669,U221,2024-01-08 17:51:00.000000,PC-221,where.json,File Open,False
E12670,U221,2024-01-08 21:51:00.000000,PC-221,detail.mov,File Open,False
E12688,U222,2024-01-08 09:31:41.425427,PC-222,effect.doc,File Open,False
E12689,U222,2024-01-08 12:03:41.425427,PC-222,parent.jpg,File Open,False
E12700,U223,2024-01-08 08:05:39.767226,PC-223,clearly.wav,File Open,False
E12701,U223,2024-01-08 10:31:39.767226,PC-223,any.wav,File Open,False
E12702,U223,2024-01-08 10:57:39.767226,PC-223,buy.mp4,File Open,False
E12703,U223,2024-01-08 10:42:39.767226,PC-223,occur.flac,File Open,False
E12704,U223,2024-01-08 13:41:39.767226,PC-223,cut.js,File Open,False
E12735,U100,2024-01-09 12:40:30.753682,PC-100,improve.css,File Open,False
E12736,U100,2024-01-09 07:08:30.753682,PC-100,hour.csv,File Open,False
E12737,U100,2024-01-09 08:49:30.753682,PC-100,song.mov,File Open,False
E12747,U101,2024-01-09 16:18:00.000000,PC-101,make.wav,File Open,False
E12755,U102,2024-01-09 13:18:08.500400,PC-102,campaign.pages,File Open,False
E12756,U102,2024-01-09 13:30:08.500400,PC-102,because.bmp,File Open,False
E12757,U102,2024-01-09 07:46:08.500400,PC-102,star.flac,File Open,False
E12758,U102,2024-01-09 08:27:08.500400,PC-102,third.xls,File Open,False
E12796,U104,2024-01-09 11:07:53.478247,PC-104,entire.wav,File Open,False
E12797,U104,2024-01-09 11:28:53.478247,PC-104,treatment.webm,File Open,False
E12798,U104,2024-01-09 10:41:53.478247,PC-104,house.js,File Open,False
E12799,U104,2024-01-09 06:27:53.478247,PC-104,black.txt,File Open,False
E12812,U105,2024-01-09 07:36:35.304839,PC-105,decision.mov,File Open,False
E12813,U105,2024-01-09 07:16:35.304839,PC-105,light.tiff,File Open,False
E12814,U105,2024-01-09 08:08:35.304839,PC-105,suffer.jpg,File Open,False
E12830,U106,2024-01-09 12:28:30.372168,PC-106,model.xls,File Open,False
E12847,U107,2024-01-09 03:25:00.000000,PC-107,option.mp3,File Open,False
E12848,U107,2024-01-09 03:51:00.000000,PC-107,couple.ods,File Open,False
E12849,U107,2024-01-09 06:26:00.000000,PC-107,anyone.flac,File Open,False
E12850,U107,2024-01-09 02:21:00.000000,PC-107,available.csv,File Open,False
E12867,U108,2024-01-09 09:37:31.327328,PC-108,use.txt,File Open,False
E12868,U108,2024-01-09 11:46:31.327328,PC-108,student.doc,File Open,False
E12869,U108,2024-01-09 10:13:31.327328,PC-108,to.mp3,File Open,False
E12883,U109,2024-01-09 09:52:55.425713,PC-109,black.odp,File Open,False
E12884,U109,2024-01-09 13:41:55.425713,PC-109,knowledge.avi,File Open,False
E12892,U110,2024-01-09 11:29:18.023781,PC-110,whether.flac,File Open,False
E12893,U110,2024-01-09 08:40:18.023781,PC-110,always.html,File Open,False
E12894,U110,2024-01-09 06:45:18.023781,PC-110,say.tiff,File Open,False
E12895,U110,2024-01-09 08:04:18.023781,PC-110,continue.mov,File Open,False
E12896,U110,2024-01-09 11:53:18.023781,PC-110,television.tiff,File Open,False
E12907,U111,2024-01-09 12:46:00.000000,PC-111,camera.odp,File Open,False
E12908,U111,2024-01-09 16:34:00.000000,PC-111,treatment.flac,File Open,False
E12909,U111,2024-01-09 12:31:00.000000,PC-111,on.odt,File Open,False
E12920,U112,2024-01-09 08:58:00.000000,PC-112,ball.css,File Open,False
E12921,U112,2024-01-09 07:48:00.000000,PC-112,should.odt,File Open,False
E12922,U112,2024-01-09 08:27:00.000000,PC-112,catch.wav,File Open,False
E12923,U112,2024-01-09 10:05:00.000000,PC-112,serious.mp3,File Open,False
E12924,U112,2024-01-09 09:22:00.000000,PC-112,pick.mov,File Open,False
E12934,U113,2024-01-09 06:53:12.922582,PC-113,poor.webm,File Open,False
E12935,U113,2024-01-09 10:09:12.922582,PC-113,above.mp3,File Open,False
E12936,U113,2024-01-09 07:01:12.922582,PC-113,analysis.csv,File Open,False
E12937,U113,2024-01-09 09:33:12.922582,PC-113,medical.mp4,File Open,False
E12974,U116,2024-01-09 09:01:27.331170,PC-116,low.mp3,File Open,False
E12975,U116,2024-01-09 13:52:27.331170,PC-116,common.wav,File Open,False
E12976,U116,2024-01-09 08:35:27.331170,PC-116,source.jpg,File Open,False
E12984,U117,2024-01-09 12:22:26.134301,PC-117,street.mp4,File Open,False
E12985,U117,2024-01-09 12:49:26.134301,PC-117,stand.mov,File Open,False
E12986,U117,2024-01-09 14:18:26.134301,PC-117,time.xls,File Open,False
E13008,U118,2024-01-09 07:03:39.695510,PC-118,me.wav,File Open,False
E13009,U118,2024-01-09 08:49:39.695510,PC-118,example.mp3,File Open,False
E13010,U118,2024-01-09 13:24:39.695510,PC-118,suffer.doc,File Open,False
E13011,U118,2024-01-09 11:04:39.695510,PC-118,away.txt,File Open,False
E13023,U119,2024-01-09 13:15:37.172613,PC-119,sound.mp3,File Open,False
