user,role,day,far,eds,iav,oaf,login_entropy,file_count,email_count,file_copy_count,usb_events,to_removable_count,confidential_file_count,after_hours_event_count,date,day_of_week,lstm_score,date_str,biometric_z_score,risk_score,explanation,mitre_tactic,should_alert,alert_severity
U120,Employee,2024-01-18,2.1063820913539275,0.0,640469.0435408667,0.0,1.9869667702348366,5,0,0,0,0,0,0,2024-01-18,3,0.25070446729660034,2024-01-18,0.0,0.0,Low risk - normal activity pattern.,,False,
U120,Employee,2024-01-19,1.1879995295521864,0.0,1873441.6008292122,0.0,2.1186492470699507,3,0,0,0,0,0,0,2024-01-19,4,0.27253517508506775,2024-01-19,0.0,0.0,Low risk - normal activity pattern.,,False,
U120,Employee,2024-01-22,2.028687701475072,0.0,2537287.743272095,0.0,1.954645866682635,5,0,0,0,0,0,0,2024-01-22,0,0.26148781180381775,2024-01-22,0.0,0.0,Low risk - normal activity pattern.,,False,
U120,Employee,2024-01-23,1.8401480216555608,0.0,4146152.121034655,0.25,1.9792045174343245,5,0,0,0,0,0,3,2024-01-23,1,0.27512064576148987,2024-01-23,0.0,0.0,Low risk - normal activity pattern.,,False,
U120,Employee,2024-01-24,1.742957138898744,0.0,794965.4518965998,0.0,2.0455764621533223,5,0,0,0,0,0,0,2024-01-24,2,0.24941661953926086,2024-01-24,0.0,0.0,Low risk - normal activity pattern.,,False,
U120,Employee,2024-01-25,1.6638648541066363,0.0,7580196.773697008,0.09090909090909091,1.893788232391138,4,0,0,0,0,0,1,2024-01-25,3,0.23606093227863312,2024-01-25,0.0198911030806452,0.0,Low risk - normal activity pattern.,,False,
U120,Employee,2024-01-26,1.5289569445299709,0.0,3370296.0489103138,0.15384615384615385,2.020925542571085,4,0,0,0,0,0,4,2024-01-26,4,0.2271009236574173,2024-01-26,0.0,0.0,Low risk - normal activity pattern.,,False,
U120,Employee,2024-01-29,1.5114498105590408,0.0,1422373.2962363088,0.047619047619047616,1.8853355890558803,4,0,0,0,0,0,1,2024-01-29,0,0.17183725535869598,2024-01-29,0.0,0.0,Low risk - normal activity pattern.,,False,
U120,Employee,2024-01-30,0.0,0.0,2404801.6622769115,0.0,1.9513496062520654,0,0,0,0,0,0,0,2024-01-30,1,0.25762856006622314,2024-01-30,0.0,0.0,Low risk - normal activity pattern.,,False,
U121,Employee,2024-01-01,0.3822392361324927,0.0,3034738.419630357,0.08333333333333333,1.8636799873410004,1,0,0,0,0,0,1,2024-01-01,0,0.0,2024-01-01,0.0,0.0,Low risk - normal activity pattern.,,False,
U121,Employee,2024-01-02,1.6431528519828533,0.0,6390624.506474769,0.0,2.0837660374856473,4,0,0,0,0,0,0,2024-01-02,1,0.0,2024-01-02,0.0,0.0,Low risk - normal activity pattern.,,False,
U121,Employee,2024-01-03,1.2692302322487476,0.0,8463146.234566081,0.1,1.8866967846580782,3,0,0,0,0,0,1,2024-01-03,2,0.0,2024-01-03,0.0,0.0,Low risk - normal activity pattern.,,False,
U121,Employee,2024-01-04,0.0,0.0,2144974.2516631316,0.2222222222222222,1.878967493188813,0,0,0,0,0,0,4,2024-01-04,3,0.0,2024-01-04,0.0,0.0,Low risk - normal activity pattern.,,False,
U121,Employee,2024-01-05,2.3239425818295043,0.0,9980261.233500129,0.2857142857142857,1.5124511784664483,5,0,0,0,0,0,4,2024-01-05,4,0.0,2024-01-05,0.1166746479302217,0.0,Low risk - normal activity pattern.,,False,
U121,Employee,2024-01-08,0.0,0.0,2727129.1834049304,0.0,1.8662160235859526,0,0,0,0,0,0,0,2024-01-08,0,0.0,2024-01-08,0.0,0.0,Low risk - normal activity pattern.,,False,
U121,Employee,2024-01-09,0.4267239558376223,0.0,9710699.765600845,0.1,1.6434177197931796,1,0,0,0,0,0,1,2024-01-09,1,0.0,2024-01-09,0.0,0.0,Low risk - normal activity pattern.,,False,
U121,Employee,2024-01-10,0.0,0.0,5487197.410095032,0.15,1.9899913100731526,0,0,0,0,0,0,3,2024-01-10,2,0.0,2024-01-10,0.0,0.0,Low risk - normal activity pattern.,,False,
U121,Employee,2024-01-11,0.0,0.0,5580970.190885451,0.0,1.9915093613566137,0,0,0,0,0,0,0,2024-01-11,3,0.0,2024-01-11,0.0,0.0,Low risk - normal activity pattern.,,False,
U121,Employee,2024-01-12,0.0,0.0,7261982.4809225965,0.1111111111111111,2.0431918705451206,0,0,0,0,0,0,1,2024-01-12,4,0.49176454544067383,2024-01-12,0.0,0.0,Low risk - normal activity pattern.,,False,
U121,Employee,2024-01-13,1.540855437569306,0.0,3833289.117424071,0.0,1.9298490955258456,4,0,0,0,0,0,0,2024-01-13,5,0.5663115382194519,2024-01-13,0.0,0.0,Low risk - normal activity pattern.,,False,
U121,Employee,2024-01-15,0.7764702867821239,0.0,3985640.5825938415,0.07142857142857142,2.007556307437838,2,0,0,0,0,0,1,2024-01-15,0,0.5083648562431335,2024-01-15,0.02016535663342,0.0,Low risk - normal activity pattern.,,False,
U121,Employee,2024-01-16,1.5468744017946647,0.0,11879661.155057775,0.08333333333333333,1.660947433286918,4,0,0,0,0,0,1,2024-01-16,1,0.5523831844329834,2024-01-16,0.0,0.0,Low risk - normal activity pattern.,,False,
U121,Employee,2024-01-17,1.1927706101032514,0.0,580804.0702683881,0.04,2.06869668708445,3,0,0,0,0,0,1,2024-01-17,2,0.4730738401412964,2024-01-17,0.0,0.0,Low risk - normal activity pattern.,,False,
U121,Employee,2024-01-18,0.842552836541571,0.0,1709821.7997900336,0.0,2.0867886695608995,2,0,0,0,0,0,0,2024-01-18,3,0.30760088562965393,2024-01-18,0.0578834012434226,0.0,Low risk - normal activity pattern.,,False,
U121,Employee,2024-01-19,1.9799992159203106,0.0,2792796.676432881,0.041666666666666664,1.8159832459531597,5,0,0,0,0,0,1,2024-01-19,4,0.3288491368293762,2024-01-19,0.0093722134136163,0.0,Low risk - normal activity pattern.,,False,
U121,Employee,2024-01-22,0.8114750805900288,0.0,10316136.198970439,0.0,1.7868083399845722,2,0,0,0,0,0,0,2024-01-22,0,0.3832623064517975,2024-01-22,0.0,0.0,Low risk - normal activity pattern.,,False,
U121,Employee,2024-01-23,0.7360592086622243,0.0,4861716.966270837,0.11764705882352941,2.1808395270586205,2,0,0,0,0,0,2,2024-01-23,1,0.3846789002418518,2024-01-23,0.040078736588978,0.0,Low risk - normal activity pattern.,,False,
U121,Employee,2024-01-24,1.394365711118995,0.0,1934965.9418651473,0.0,1.9850531879046152,4,0,0,0,0,0,0,2024-01-24,2,0.3435952663421631,2024-01-24,0.0,0.0,Low risk - normal activity pattern.,,False,
U121,Employee,2024-01-25,2.0798310676332954,0.0,2347562.6276830765,0.09090909090909091,2.1498020496118038,5,0,0,0,0,0,2,2024-01-25,3,0.3127910792827606,2024-01-25,0.0,0.0,Low risk - normal activity pattern.,,False,
U121,Employee,2024-01-26,1.9111961806624636,0.0,1691377.3114894084,0.13636363636363635,2.1498020496118038,5,0,0,0,0,0,3,2024-01-26,4,0.3153688311576843,2024-01-26,0.0,0.0,Low risk - normal activity pattern.,,False,
U121,Employee,2024-01-29,1.889312263198801,0.0,1119718.7181757828,0.0,2.1100165533754613,5,0,0,0,0,0,0,2024-01-29,0,0.3143877387046814,2024-01-29,0.0,0.0,Low risk - normal activity pattern.,,False,
U121,Employee,2024-01-30,1.5967735561266851,0.0,1528801.7147656274,0.0,2.02065988387882,4,0,0,0,0,0,0,2024-01-30,1,0.2474299818277359,2024-01-30,0.0365711387115803,0.0,Low risk - normal activity pattern.,,False,
U122,Employee,2024-01-01,0.7644784722649854,0.0,3834485.0487615326,0.047619047619047616,1.9675304668992462,2,0,0,0,0,0,1,2024-01-01,0,0.0,2024-01-01,0.0,0.0,Low risk - normal activity pattern.,,False,
U122,Employee,2024-01-02,1.2323646389871399,0.0,8592493.042195546,0.2727272727272727,1.798652206252129,3,0,0,0,0,0,3,2024-01-02,1,0.0,2024-01-02,0.0,0.0,Low risk - normal activity pattern.,,False,
U122,Employee,2024-01-03,2.1153837204145796,0.0,4875998.821673294,0.0,1.8751218560198155,5,0,0,0,0,0,0,2024-01-03,2,0.0,2024-01-03,0.0,0.0,Low risk - normal activity pattern.,,False,
U122,Employee,2024-01-04,0.8148144828533588,0.0,1132790.2916229363,0.0,2.1256156913444824,2,0,0,0,0,0,0,2024-01-04,3,0.0,2024-01-04,0.0,0.0,Low risk - normal activity pattern.,,False,
U122,Employee,2024-01-05,0.46478851636590085,0.0,1369760.0,0.36363636363636365,1.7201934592198251,1,0,0,0,0,0,4,2024-01-05,4,0.0,2024-01-05,0.0,0.0,Low risk - normal activity pattern.,,False,
U122,Employee,2024-01-06,0.0,0.0,1877968.504960992,1.0,0.936888307539016,0,0,0,0,0,0,9,2024-01-06,5,0.0,2024-01-06,0.0,0.0,Low risk - normal activity pattern.,,False,
U122,Employee,2024-01-08,1.6569030793581387,0.0,898287.1658491275,0.0,1.9991638135818401,4,0,0,0,0,0,0,2024-01-08,0,0.0,2024-01-08,0.0051485823961292,0.0,Low risk - normal activity pattern.,,False,
U122,Employee,2024-01-09,1.7068958233504892,0.0,1939730.7828217472,0.0,1.9417850586313683,4,0,0,0,0,0,0,2024-01-09,1,0.0,2024-01-09,0.0,0.0,Low risk - normal activity pattern.,,False,
U122,Employee,2024-01-10,0.0,0.0,6096639.672656347,0.0,1.861986108168706,0,0,0,0,0,0,0,2024-01-10,2,0.0,2024-01-10,0.0,0.0,Low risk - normal activity pattern.,,False,
U122,Employee,2024-01-11,0.842552836541571,0.0,1872423.0762707775,0.16666666666666666,1.9686765366336698,2,0,0,0,0,0,4,2024-01-11,3,1.3071620464324951,2024-01-11,0.0,0.0,Low risk - normal activity pattern.,,False,
U122,Employee,2024-01-12,1.8333326611113576,0.0,2627407.8379525687,0.0,1.9616662966266039,5,0,0,0,0,0,0,2024-01-12,4,1.336355209350586,2024-01-12,0.0,0.0,Low risk - normal activity pattern.,,False,
U122,Employee,2024-01-13,1.9260692969616326,0.0,1255669.8469935243,0.045454545454545456,2.0982737395252498,5,0,0,0,0,0,1,2024-01-13,5,1.255644679069519,2024-01-13,0.0,0.0,Low risk - normal activity pattern.,,False,
U122,Employee,2024-01-15,0.7764702867821239,0.0,1286876.432731134,0.0,2.0114763529395936,2,0,0,0,0,0,0,2024-01-15,0,1.1883842945098877,2024-01-15,0.0449049561117873,0.0,Low risk - normal activity pattern.,,False,
U122,Employee,2024-01-16,1.933593002243331,0.0,4663154.053471884,0.0,1.8848713335781606,5,0,0,0,0,0,0,2024-01-16,1,1.3295587301254272,2024-01-16,0.0,0.0,Low risk - normal activity pattern.,,False,
U122,Employee,2024-01-17,0.39759020336775047,0.0,4684024.920559819,0.0,2.0316063850792587,1,0,0,0,0,0,0,2024-01-17,2,1.3793392181396484,2024-01-17,0.0,0.0,Low risk - normal activity pattern.,,False,
U122,Employee,2024-01-18,0.842552836541571,0.0,3333979.8707729178,0.0,2.163955656882057,2,0,0,0,0,0,0,2024-01-18,3,0.3455314338207245,2024-01-18,0.0,0.0,Low risk - normal activity pattern.,,False,
U122,Employee,2024-01-19,1.5839993727362485,0.0,5072881.47938714,0.14285714285714285,1.9701814400260844,4,0,0,0,0,0,2,2024-01-19,4,0.33888891339302063,2024-01-19,0.0,0.0,Low risk - normal activity pattern.,,False,
U122,Employee,2024-01-22,0.8114750805900288,0.0,1408136.3789219826,0.15789473684210525,2.0592293789763123,2,0,0,0,0,0,3,2024-01-22,0,0.32885563373565674,2024-01-22,0.0,0.0,Low risk - normal activity pattern.,,False,
U122,Employee,2024-01-23,1.1040888129933364,0.0,6135830.318307471,0.058823529411764705,1.9561874676604512,3,0,0,0,0,0,1,2024-01-23,1,0.25535935163497925,2024-01-23,0.0067072404878777,0.0,Low risk - normal activity pattern.,,False,
U122,Employee,2024-01-24,0.6971828555594975,0.0,1935898.7556832922,0.0,2.0794415416798357,2,0,0,0,0,0,0,2024-01-24,2,0.25810158252716064,2024-01-24,0.0,0.0,Low risk - normal activity pattern.,,False,
U122,Employee,2024-01-25,1.2478986405799772,0.0,3682221.4285714286,0.7777777777777778,1.4270610433807247,3,0,0,0,0,0,7,2024-01-25,3,0.6508990526199341,2024-01-25,0.0,0.0,Low risk - normal activity pattern.,,False,
U122,Employee,2024-01-26,0.7644784722649854,0.0,4508176.84516446,0.4117647058823529,2.282374376159249,2,0,0,0,0,0,7,2024-01-26,4,0.6386406421661377,2024-01-26,0.0,0.0,Low risk - normal activity pattern.,,False,
U122,Employee,2024-01-29,0.7557249052795204,0.0,6061130.115594467,0.13333333333333333,1.67458956699991,2,0,0,0,0,0,2,2024-01-29,0,0.6448753476142883,2024-01-29,0.0,0.0,Low risk - normal activity pattern.,,False,
U122,Employee,2024-01-30,0.3991933890316713,0.0,3197450.908580551,0.0,1.933809998920632,1,0,0,0,0,0,0,2024-01-30,1,0.6704970002174377,2024-01-30,0.0,0.0,Low risk - normal activity pattern.,,False,
U123,Employee,2024-01-01,0.7644784722649854,0.0,12996048.440006172,0.1,1.6957425341696346,2,0,0,0,0,0,1,2024-01-01,0,0.0,2024-01-01,0.0,0.0,Low risk - normal activity pattern.,,False,
U123,Employee,2024-01-02,1.2323646389871399,0.0,1494697.2240206138,0.0,2.0425921041755934,3,0,0,0,0,0,0,2024-01-02,1,0.0,2024-01-02,0.0,0.0,Low risk - normal activity pattern.,,False,
U123,Employee,2024-01-03,0.0,0.0,5370693.844281423,0.0,1.7721393884375283,0,0,0,0,0,0,0,2024-01-03,2,0.0,2024-01-03,0.0,0.0,Low risk - normal activity pattern.,,False,
U123,Employee,2024-01-04,0.4074072414266794,0.0,5132356.504649155,0.0,1.515707952085713,1,0,0,0,0,0,0,2024-01-04,3,0.0,2024-01-04,0.0,0.0,Low risk - normal activity pattern.,,False,
U123,Employee,2024-01-05,0.46478851636590085,0.0,6195399.999999999,0.4,1.4708084763221112,1,0,0,0,0,0,4,2024-01-05,4,0.0,2024-01-05,0.0128521390673511,0.0,Low risk - normal activity pattern.,,False,
U123,Employee,2024-01-06,0.0,0.0,852360.4119783244,1.0,1.0549201679861442,0,0,0,0,0,0,10,2024-01-06,5,0.0,2024-01-06,0.0,0.0,Low risk - normal activity pattern.,,False,
U123,Employee,2024-01-08,0.4142257698395347,0.0,7777482.861573436,0.0,1.9915093613566137,1,0,0,0,0,0,0,2024-01-08,0,0.0,2024-01-08,0.0246068633538128,0.0,Low risk - normal activity pattern.,,False,
U123,Employee,2024-01-09,0.4267239558376223,0.0,16922841.46624409,0.0,1.8891591637540217,1,0,0,0,0,0,0,2024-01-09,1,0.0,2024-01-09,0.0229580121845241,0.0,Low risk - normal activity pattern.,,False,
U123,Employee,2024-01-10,1.6097554497325628,0.0,3015558.3117798665,0.17647058823529413,2.0069548922107656,4,0,0,0,0,0,3,2024-01-10,2,0.0,2024-01-10,0.0,0.0,Low risk - normal activity pattern.,,False,
U123,Employee,2024-01-11,2.1063820913539275,0.0,605734.2069269298,0.0,1.9246789663539372,5,0,0,0,0,0,0,2024-01-11,3,1.1560145616531372,2024-01-11,0.0,0.0,Low risk - normal activity pattern.,,False,
U123,Employee,2024-01-12,1.466666128889086,0.0,1401271.536324684,0.125,2.1006789212792603,4,0,0,0,0,0,2,2024-01-12,4,1.0450127124786377,2024-01-12,0.0,0.0,Low risk - normal activity pattern.,,False,
U123,Employee,2024-01-13,1.540855437569306,0.0,2816669.913026756,0.1111111111111111,2.062069541300165,4,0,0,0,0,0,2,2024-01-13,5,1.0282528400421143,2024-01-13,0.0,0.0,Low risk - normal activity pattern.,,False,
U123,Employee,2024-01-15,0.38823514339106197,0.0,4254205.291895435,0.0,1.90853528164356,1,0,0,0,0,0,0,2024-01-15,0,1.1048253774642944,2024-01-15,0.0,0.0,Low risk - normal activity pattern.,,False,
U123,Employee,2024-01-16,1.1601558013459985,0.0,1346357.932463095,0.0,2.05112503554727,3,0,0,0,0,0,0,2024-01-16,1,1.2066757678985596,2024-01-16,0.0,0.0,Low risk - normal activity pattern.,,False,
U123,Employee,2024-01-17,0.39759020336775047,0.0,62568300.05465569,0.0,1.2130075659799042,1,0,0,0,0,0,0,2024-01-17,2,3.057983636856079,2024-01-17,0.0244096557017756,36.434216900800365,Risk score 36/100. Contributing factors: Anomaly score 3.058. ,,False,
U123,Employee,2024-01-18,0.4212764182707855,0.0,5821337.427674934,0.1,1.8343719702816235,1,0,0,0,0,0,1,2024-01-18,3,2.1453139781951904,2024-01-18,0.0,2.8087530770533076,Low risk - normal activity pattern.,,False,
U123,Employee,2024-01-19,1.1879995295521864,0.0,693437.0681337026,0.0,2.1060030727171837,3,0,0,0,0,0,0,2024-01-19,4,2.329739570617676,2024-01-19,0.0213645054625611,8.5171295066082,Low risk - normal activity pattern.,,False,
U123,Employee,2024-01-22,0.4057375402950144,0.0,2589975.5084012453,0.0,2.044931174849591,1,0,0,0,0,0,0,2024-01-22,0,2.3813116550445557,2024-01-22,0.0,10.113398588889446,Low risk - normal activity pattern.,,False,
U123,Employee,2024-01-23,1.1040888129933364,0.0,2671540.909746002,0.0,2.139085894695714,3,0,0,0,0,0,0,2024-01-23,1,2.438528060913086,2024-01-23,0.0,11.884371794688093,Low risk - normal activity pattern.,,False,
U123,Employee,2024-01-24,0.3485914277797488,0.0,4235790.48505842,0.0,1.8905570113915662,1,0,0,0,0,0,0,2024-01-24,2,2.3676493167877197,2024-01-24,0.067623335037718,9.69051926583287,Low risk - normal activity pattern.,,False,
U123,Employee,2024-01-25,1.6638648541066363,0.0,5221948.092127318,0.0,1.6417347121875214,4,0,0,0,0,0,0,2024-01-25,3,2.3551406860351562,2024-01-25,0.0,9.303349719480728,Low risk - normal activity pattern.,,False,
U123,Employee,2024-01-26,0.0,0.0,8197956.544352647,0.2,1.7480673485460894,0,0,0,0,0,0,2,2024-01-26,4,2.4671647548675537,2024-01-26,0.1230931685386933,12.770740257127855,Low risk - normal activity pattern.,,False,
U123,Employee,2024-01-29,1.5114498105590408,0.0,1918095.1089790347,0.0,1.9230688680951125,4,0,0,0,0,0,0,2024-01-29,0,2.5164880752563477,2024-01-29,0.0,14.297405162125328,Low risk - normal activity pattern.,,False,
U123,Employee,2024-01-30,0.0,0.0,1530262.900098821,0.22727272727272727,1.9845459159938437,0,0,0,0,0,0,5,2024-01-30,1,2.6213016510009766,2024-01-30,0.1640151055008311,27.870288041322727,Low risk - normal activity pattern.,,False,
U124,Employee,2024-01-01,0.7644784722649854,0.0,1448895.2510409513,0.05,2.0253262207700677,2,0,0,0,0,0,1,2024-01-01,0,0.0,2024-01-01,0.0,0.0,Low risk - normal activity pattern.,,False,
U124,Employee,2024-01-02,0.8215764259914267,0.0,4319018.018629403,0.08333333333333333,1.9792045174343245,2,0,0,0,0,0,1,2024-01-02,1,0.0,2024-01-02,0.0420506408755921,0.0,Low risk - normal activity pattern.,,False,
U124,Employee,2024-01-03,2.1153837204145796,0.0,3463843.25755892,0.0,1.8943120247335319,5,0,0,0,0,0,0,2024-01-03,2,0.0,2024-01-03,0.2707799984610977,0.0,Low risk - normal activity pattern.,,False,
U124,Employee,2024-01-04,0.4074072414266794,0.0,2673424.2069213656,0.16666666666666666,2.1100165533754613,1,0,0,0,0,0,3,2024-01-04,3,0.0,2024-01-04,0.2705899672156122,0.0,Low risk - normal activity pattern.,,False,
U124,Employee,2024-01-05,2.3239425818295043,0.0,1115318.4686976436,0.0,2.1809455605615966,5,0,0,0,0,0,0,2024-01-05,4,0.0,2024-01-05,0.1000995026574444,0.0,Low risk - normal activity pattern.,,False,
U124,Employee,2024-01-08,0.8284515396790694,0.0,1235779.6179491116,0.08695652173913043,2.0050683555949265,2,0,0,0,0,0,2,2024-01-08,0,0.0,2024-01-08,0.0582758071536625,0.0,Low risk - normal activity pattern.,,False,
U124,Employee,2024-01-09,0.8534479116752446,0.0,2905687.8913709554,0.058823529411764705,1.7731058914351234,2,0,0,0,0,0,1,2024-01-09,1,0.0,2024-01-09,0.0,0.0,Low risk - normal activity pattern.,,False,
U124,Employee,2024-01-10,0.0,0.0,2962139.282320044,0.2222222222222222,1.831020481113516,0,0,0,0,0,0,4,2024-01-10,2,0.0,2024-01-10,0.0449698308270135,0.0,Low risk - normal activity pattern.,,False,
U124,Employee,2024-01-11,2.1063820913539275,0.0,4047931.0811521234,0.0,1.8848713335781606,5,0,0,0,0,0,0,2024-01-11,3,0.0,2024-01-11,0.1317606601379221,0.0,Low risk - normal activity pattern.,,False,
U124,Employee,2024-01-12,1.8333326611113576,0.0,1964341.6855109099,0.0,2.102458338996914,5,0,0,0,0,0,0,2024-01-12,4,0.42518121004104614,2024-01-12,0.1644348391672193,0.0,Low risk - normal activity pattern.,,False,
U124,Employee,2024-01-13,0.0,0.0,14527677.559210384,0.0,1.8891591637540217,0,0,0,0,0,0,0,2024-01-13,5,0.5581147074699402,2024-01-13,0.0283799308623661,0.0,Low risk - normal activity pattern.,,False,
U124,Employee,2024-01-15,0.0,0.0,11979878.657895502,0.07692307692307693,1.9512595041439562,0,0,0,0,0,0,1,2024-01-15,0,0.5966141819953918,2024-01-15,0.2078224745979717,0.0,Low risk - normal activity pattern.,,False,
U124,Employee,2024-01-16,1.1601558013459985,0.0,3703370.706766529,0.0,1.7890221622909375,3,0,0,0,0,0,0,2024-01-16,1,0.5893357992172241,2024-01-16,0.0021757129237021,0.0,Low risk - normal activity pattern.,,False,
U124,Employee,2024-01-17,1.1927706101032514,0.0,3126758.139767879,0.05263157894736842,1.885764280765558,3,0,0,0,0,0,1,2024-01-17,2,0.5687716603279114,2024-01-17,0.097833250879711,0.0,Low risk - normal activity pattern.,,False,
U124,Employee,2024-01-18,0.842552836541571,0.0,10014055.576326776,0.2222222222222222,1.8891591637540217,2,0,0,0,0,0,2,2024-01-18,3,0.48910799622535706,2024-01-18,0.1548805159519738,0.0,Low risk - normal activity pattern.,,False,
U124,Employee,2024-01-19,1.1879995295521864,0.0,2654480.859442863,0.09090909090909091,1.9845459159938437,3,0,0,0,0,0,2,2024-01-19,4,0.49031272530555725,2024-01-19,0.1056721258728693,0.0,Low risk - normal activity pattern.,,False,
U124,Employee,2024-01-22,0.4057375402950144,0.0,1833582.6814066756,0.0,1.896430164101954,1,0,0,0,0,0,0,2024-01-22,0,0.5047110915184021,2024-01-22,0.0,0.0,Low risk - normal activity pattern.,,False,
U124,Employee,2024-01-23,0.36802960433111215,0.0,5765905.979994128,0.2222222222222222,1.6769877743224175,1,0,0,0,0,0,2,2024-01-23,1,0.4597227871417999,2024-01-23,0.0,0.0,Low risk - normal activity pattern.,,False,
U124,Employee,2024-01-24,0.6971828555594975,0.0,6600180.251905143,0.0,1.7481554572476758,2,0,0,0,0,0,0,2024-01-24,2,0.3997367322444916,2024-01-24,0.2741731183011847,0.0,Low risk - normal activity pattern.,,False,
U124,Employee,2024-01-25,0.4159662135266591,0.0,4691483.416737398,0.0,2.098147389135067,1,0,0,0,0,0,0,2024-01-25,3,0.37440726161003113,2024-01-25,0.3666131574382367,0.0,Low risk - normal activity pattern.,,False,
U124,Employee,2024-01-26,0.7644784722649854,0.0,1657815.0329617164,0.2,1.969540332941515,2,0,0,0,0,0,4,2024-01-26,4,0.2911248207092285,2024-01-26,0.0182194022328964,0.0,Low risk - normal activity pattern.,,False,
U124,Employee,2024-01-29,1.1335873579192806,0.0,1874454.9402362015,0.045454545454545456,1.9876923464048413,3,0,0,0,0,0,1,2024-01-29,0,0.2105994075536728,2024-01-29,0.0,0.0,Low risk - normal activity pattern.,,False,
U124,Employee,2024-01-30,1.197580167095014,0.0,11858857.610344905,0.25,1.6326309271543518,3,0,0,0,0,0,3,2024-01-30,1,0.2689670920372009,2024-01-30,0.0703315960477756,0.0,Low risk - normal activity pattern.,,False,
U125,Employee,2024-01-01,1.5289569445299709,0.0,2187076.019078491,0.08333333333333333,1.9792045174343245,4,0,0,0,0,0,1,2024-01-01,0,0.0,2024-01-01,0.0,0.0,Low risk - normal activity pattern.,,False,
U125,Employee,2024-01-02,0.41078821299571333,0.0,4883883.902892788,0.0,1.6766961325918528,1,0,0,0,0,0,0,2024-01-02,1,0.0,2024-01-02,0.0,0.0,Low risk - normal activity pattern.,,False,
U125,Employee,2024-01-03,0.0,0.0,4892754.320163864,0.0,2.1383330595080277,0,0,0,0,0,0,0,2024-01-03,2,0.0,2024-01-03,0.0,0.0,Low risk - normal activity pattern.,,False,
U125,Employee,2024-01-04,0.0,0.0,27431663.67898213,0.0,1.277034259466139,0,0,0,0,0,0,0,2024-01-04,3,0.0,2024-01-04,0.0,0.0,Low risk - normal activity pattern.,,False,
U125,Employee,2024-01-05,0.0,0.0,1194673.1820048015,0.0,2.161287119576154,0,0,0,0,0,0,0,2024-01-05,4,0.0,2024-01-05,0.12372561089527,0.0,Low risk - normal activity pattern.,,False,
U125,Employee,2024-01-08,0.4142257698395347,0.0,2132414.5921716047,0.14285714285714285,2.029395601506142,1,0,0,0,0,0,3,2024-01-08,0,0.0,2024-01-08,0.0,0.0,Low risk - normal activity pattern.,,False,
U125,Employee,2024-01-09,0.4267239558376223,0.0,3691877.1919703223,0.14285714285714285,1.8711604142318063,1,0,0,0,0,0,2,2024-01-09,1,0.0,2024-01-09,0.1311293660063935,0.0,Low risk - normal activity pattern.,,False,
U125,Employee,2024-01-10,0.8048777248662814,0.0,9560404.54537762,0.0,1.8866967846580782,2,0,0,0,0,0,0,2024-01-10,2,0.0,2024-01-10,0.0,0.0,Low risk - normal activity pattern.,,False,
U125,Employee,2024-01-11,0.0,0.0,3668396.4259347213,0.2222222222222222,1.7351264569629228,0,0,0,0,0,0,2,2024-01-11,3,0.0,2024-01-11,0.0,0.0,Low risk - normal activity pattern.,,False,
U125,Employee,2024-01-12,0.3666665322222715,0.0,9561577.206600307,0.0,1.8866967846580782,1,0,0,0,0,0,0,2024-01-12,4,0.6726705431938171,2024-01-12,0.1750867507060882,0.0,Low risk - normal activity pattern.,,False,
U125,Employee,2024-01-13,1.9260692969616326,0.0,1642106.9904357607,0.0,2.210253577620973,5,0,0,0,0,0,0,2024-01-13,5,0.774996817111969,2024-01-13,0.0,0.0,Low risk - normal activity pattern.,,False,
U125,Employee,2024-01-15,0.0,0.0,3158126.9528217013,0.0,1.9061547465398494,0,0,0,0,0,0,0,2024-01-15,0,0.8432531952857971,2024-01-15,0.0,0.0,Low risk - normal activity pattern.,,False,
U125,Employee,2024-01-16,0.3867186004486662,0.0,2006513.4710709865,0.047619047619047616,2.0455764621533223,1,0,0,0,0,0,1,2024-01-16,1,0.839527428150177,2024-01-16,0.0,0.0,Low risk - normal activity pattern.,,False,
U125,Employee,2024-01-17,1.9879510168387522,0.0,7717409.961563105,0.0,1.6326309271543518,5,0,0,0,0,0,0,2024-01-17,2,0.4869978725910187,2024-01-17,0.0,0.0,Low risk - normal activity pattern.,,False,
U125,Employee,2024-01-18,0.4212764182707855,0.0,10773157.76938803,0.0,1.8200759753606217,1,0,0,0,0,0,0,2024-01-18,3,0.4786629378795624,2024-01-18,0.0711363869840948,0.0,Low risk - normal activity pattern.,,False,
U125,Employee,2024-01-19,0.0,0.0,2983240.44974428,0.0,1.9915093613566137,0,0,0,0,0,0,0,2024-01-19,4,0.5046703815460205,2024-01-19,0.1096527924701465,0.0,Low risk - normal activity pattern.,,False,
U125,Employee,2024-01-22,0.0,0.0,3138784.6891840487,0.16666666666666666,1.9559838465843624,0,0,0,0,0,0,3,2024-01-22,0,0.5252336263656616,2024-01-22,0.0,0.0,Low risk - normal activity pattern.,,False,
U125,Employee,2024-01-23,0.7360592086622243,0.0,4636539.345621276,0.0,1.8857642807655584,2,0,0,0,0,0,0,2024-01-23,1,0.5232489109039307,2024-01-23,0.0,0.0,Low risk - normal activity pattern.,,False,
