user,date,biometric_anomaly_score,biometric_z_score
U122,2024-01-29,0.2753371596336365,0.0
U122,2024-01-30,0.3330661654472351,0.0
U123,2024-01-01,0.33150994777679443,0.0
U123,2024-01-02,0.334476500749588,0.0
U123,2024-01-03,0.3154628872871399,0.0
U123,2024-01-04,0.32257986068725586,0.0
U123,2024-01-05,0.36963605880737305,0.012852139067351153
U123,2024-01-07,0.3441075384616852,0.0
U123,2024-01-08,0.3757379651069641,0.02460686335381283
U123,2024-01-09,0.3748820424079895,0.022958012184524153
U123,2024-01-10,0.3470306992530823,0.0
U123,2024-01-11,0.3024418354034424,0.0
U123,2024-01-12,0.3178730607032776,0.0
U123,2024-01-13,0.34259530901908875,0.0
U123,2024-01-15,0.2852713465690613,0.0
U123,2024-01-16,0.3541751503944397,0.0
U123,2024-01-17,0.3756355941295624,0.02440965570177569
U123,2024-01-18,0.3165660500526428,0.0
U123,2024-01-19,0.37405484914779663,0.021364505462561183
U123,2024-01-20,0.36951684951782227,0.012622494057700918
U123,2024-01-22,0.27627331018447876,0.0
U123,2024-01-23,0.2676522135734558,0.0
U123,2024-01-24,0.3980679214000702,0.06762333503771803
U123,2024-01-25,0.2983587384223938,0.0
U123,2024-01-26,0.4268624484539032,0.12309316853869331
U123,2024-01-29,0.3243119716644287,0.0
U123,2024-01-30,0.448105126619339,0.16401510550083115
U124,2024-01-01,0.337463915348053,0.0
U124,2024-01-02,0.38479307293891907,0.04205064087559215
U124,2024-01-03,0.503527045249939,0.27077999846109774
U124,2024-01-04,0.5034283995628357,0.2705899672156122
U124,2024-01-05,0.4149263799190521,0.1000995026574444
U124,2024-01-07,0.3376707434654236,0.0
U124,2024-01-08,0.3932155966758728,0.05827580715366251
U124,2024-01-09,0.3342673182487488,0.0
U124,2024-01-10,0.3863084316253662,0.04496983082701351
U124,2024-01-11,0.43136176466941833,0.1317606601379221
U124,2024-01-12,0.44832301139831543,0.16443483916721938
U124,2024-01-13,0.37769657373428345,0.028379930862366166
U124,2024-01-15,0.47084563970565796,0.20782247459797176
U124,2024-01-16,0.3640938997268677,0.0021757129237021475
U124,2024-01-17,0.41374996304512024,0.09783325087971106
U124,2024-01-18,0.44336333870887756,0.1548805159519738
U124,2024-01-19,0.41781914234161377,0.10567212587286937
U124,2024-01-20,0.4230833351612091,0.11581307726526645
U124,2024-01-22,0.3565846383571625,0.0
U124,2024-01-23,0.3016115725040436,0.0
U124,2024-01-24,0.5052884221076965,0.27417311830118474
U124,2024-01-25,0.5532742738723755,0.3666131574382367
U124,2024-01-26,0.3724222183227539,0.01821940223289641
U124,2024-01-29,0.35799679160118103,0.0
U124,2024-01-30,0.39947378635406494,0.07033159604777564
U125,2024-01-01,0.3005475103855133,0.0
U125,2024-01-02,0.23987138271331787,0.0
U125,2024-01-03,0.29854169487953186,0.0
U125,2024-01-04,0.313853919506073,0.0
U125,2024-01-05,0.42719075083732605,0.12372561089527007
U125,2024-01-07,0.25044211745262146,0.0
U125,2024-01-08,0.3413980305194855,0.0
U125,2024-01-09,0.43103405833244324,0.13112936600639358
U125,2024-01-10,0.28437361121177673,0.0
U125,2024-01-11,0.28994911909103394,0.0
U125,2024-01-12,0.45385244488716125,0.1750867507060882
U125,2024-01-13,0.35349878668785095,0.0
U125,2024-01-15,0.32136476039886475,0.0
U125,2024-01-16,0.34259912371635437,0.0
U125,2024-01-17,0.25893789529800415,0.0
U125,2024-01-18,0.39989155530929565,0.07113638698409488
U125,2024-01-19,0.419885516166687,0.10965279247014652
U125,2024-01-20,0.17856718599796295,0.0
U125,2024-01-22,0.308435320854187,0.0
U125,2024-01-23,0.3182646930217743,0.0
U125,2024-01-24,0.25450825691223145,0.0
U125,2024-01-25,0.2968376874923706,0.0
U125,2024-01-26,0.36390671133995056,0.0018151128472988682
U125,2024-01-29,0.26943692564964294,0.0
U125,2024-01-30,0.4275384843349457,0.1243954853884198
U126,2024-01-01,0.21685969829559326,0.0
U126,2024-01-02,0.2690587043762207,0.0
U126,2024-01-03,0.3707817494869232,0.015059199843847133
U126,2024-01-04,0.32477667927742004,0.0
U126,2024-01-05,0.3646087050437927,0.0031674348978766808
U126,2024-01-07,0.4142395853996277,0.09877646034559699
U126,2024-01-08,0.33091846108436584,0.0
U126,2024-01-09,0.32342976331710815,0.0
U126,2024-01-10,0.2523286044597626,0.0
U126,2024-01-11,0.28026190400123596,0.0
U126,2024-01-12,0.3111145496368408,0.0
U126,2024-01-13,0.3607793152332306,0.0
U126,2024-01-15,0.24497944116592407,0.0
U126,2024-01-16,0.4366796016693115,0.14200495178466177
U126,2024-01-17,0.3233190178871155,0.0
U126,2024-01-18,0.26122161746025085,0.0
U126,2024-01-19,0.3782157599925995,0.029380092290645345
U126,2024-01-20,0.2810726761817932,0.0
U126,2024-01-22,0.29639044404029846,0.0
U126,2024-01-23,0.432536780834198,0.13402421358679203
U126,2024-01-24,0.3203507959842682,0.0
U126,2024-01-25,0.32208332419395447,0.0
U126,2024-01-26,0.32610461115837097,0.0
U126,2024-01-29,0.5222638249397278,0.306874567675378
U126,2024-01-30,0.22556231915950775,0.0
U127,2024-01-01,0.32795438170433044,0.0
U127,2024-01-02,0.30015674233436584,0.0
U127,2024-01-03,0.40314558148384094,0.0774049494012649
U127,2024-01-04,0.41482022404670715,0.09989500377635085
U127,2024-01-05,0.365279883146286,0.0044603937134599075
U127,2024-01-07,0.30859944224357605,0.0
U127,2024-01-08,0.3509984612464905,0.0
U127,2024-01-09,0.2920931577682495,0.0
U127,2024-01-10,0.313155859708786,0.0
U127,2024-01-11,0.31815487146377563,0.0
U127,2024-01-12,0.25853607058525085,0.0
U127,2024-01-13,0.4418047070503235,0.15187796486204944
U127,2024-01-15,0.3872049152851105,0.046696818710835676
U127,2024-01-16,0.4004117548465729,0.07213850039495609
U127,2024-01-17,0.3165976405143738,0.0
U127,2024-01-18,0.25588589906692505,0.0
U127,2024-01-19,0.290760338306427,0.0
U127,2024-01-20,0.3700738251209259,0.013695452954039221
U127,2024-01-22,0.4689837098121643,0.20423564919224477
U127,2024-01-23,0.35895904898643494,0.0
U127,2024-01-24,0.4358816146850586,0.1404677080900631
U127,2024-01-25,0.3744864761829376,0.022195992631252263
U127,2024-01-26,0.3239656090736389,0.0
U127,2024-01-29,0.2836054563522339,0.0
U127,2024-01-30,0.3315722644329071,0.0
U128,2024-01-01,0.3426347076892853,0.0
U128,2024-01-02,0.35858651995658875,0.0
U128,2024-01-03,0.4209612011909485,0.1117249942147254
U128,2024-01-04,0.3075650930404663,0.0
U128,2024-01-05,0.5252392292022705,0.312606392293743
U128,2024-01-07,0.2760176658630371,0.0
U128,2024-01-08,0.36150962114334106,0.0
U128,2024-01-09,0.33682477474212646,0.0
U128,2024-01-10,0.39653000235557556,0.06466068476822036
U128,2024-01-11,0.41089558601379395,0.09233457335739347
U128,2024-01-12,0.3064947724342346,0.0
U128,2024-01-13,0.2972787320613861,0.0
U128,2024-01-15,0.46869558095932007,0.20368059720392015
U128,2024-01-16,0.35796311497688293,0.0
U128,2024-01-17,0.47426655888557434,0.2144125400286521
U128,2024-01-18,0.3438902497291565,0.0
U128,2024-01-19,0.24328112602233887,0.0
U128,2024-01-20,0.39347851276397705,0.0587822892224461
U128,2024-01-22,0.39416760206222534,0.060109752200729276
U128,2024-01-23,0.38304826617240906,0.03868944169184651
U128,2024-01-24,0.40118327736854553,0.0736247628974124
U128,2024-01-25,0.3175954222679138,0.0
U128,2024-01-26,0.37417885661125183,0.021603393683849836
U128,2024-01-29,0.3684180974960327,0.010505856003754716
U128,2024-01-30,0.29687783122062683,0.0
U129,2024-01-01,0.3806207776069641,0.03401312294908639
U129,2024-01-02,0.4232405126094818,0.11611586421049028
U129,2024-01-03,0.47194841504096985,0.20994686317099365
U129,2024-01-04,0.3516671359539032,0.0
U129,2024-01-05,0.4202442169189453,0.11034379430418408
U129,2024-01-07,0.4063853621482849,0.0836460692397817
U129,2024-01-08,0.47445395588874817,0.21477354198382226
U129,2024-01-09,0.42675697803497314,0.12288999011640528
U129,2024-01-10,0.40094414353370667,0.07316409500805403
U129,2024-01-11,0.4071405231952667,0.08510081296466351
U129,2024-01-12,0.42988812923431396,0.12892184593987832
U129,2024-01-13,0.4549757242202759,0.17725063822076995
U129,2024-01-15,0.3531501293182373,0.0
U129,2024-01-16,0.2871679365634918,0.0
U129,2024-01-17,0.42907100915908813,0.1273477442212308
U129,2024-01-18,0.39131027460098267,0.05460539096442283
U129,2024-01-19,0.414829283952713,0.09991245679708428
U129,2024-01-20,0.2823629379272461,0.0
U129,2024-01-22,0.3053794205188751,0.0
U129,2024-01-23,0.3238391578197479,0.0
U129,2024-01-24,0.35896509885787964,0.0
U129,2024-01-25,0.4059678912162781,0.08284185241598659
U129,2024-01-26,0.3413524627685547,0.0
U129,2024-01-29,0.4767758250236511,0.21924639524803227
U129,2024-01-30,0.3594488203525543,0.0
U130,2024-01-01,0.41349419951438904,0.09734054751150649
U130,2024-01-02,0.3716590106487274,0.0167491574698632
U130,2024-01-03,0.3682301342487335,0.010143763234788711
U130,2024-01-04,0.3149028420448303,0.0
U130,2024-01-05,0.4114598035812378,0.09342148318806802
U130,2024-01-07,0.2824995517730713,0.0
U130,2024-01-08,0.3294324576854706,0.0
U130,2024-01-09,0.380986750125885,0.03471813312871261
U130,2024-01-10,0.37886157631874084,0.030624194130425483
U130,2024-01-11,0.39486366510391235,0.06145064941207699
U130,2024-01-12,0.3406779170036316,0.0
U130,2024-01-13,0.3666435778141022,0.007087417801353754
U130,2024-01-15,0.39253732562065125,0.056969184460005096
U130,2024-01-16,0.29168418049812317,0.0
U130,2024-01-17,0.3716129660606384,0.0166604570848858
U130,2024-01-18,0.3850076198577881,0.04246394448171016
U130,2024-01-19,0.46104785799980164,0.18894800866607148
U130,2024-01-20,0.3410426676273346,0.0
U130,2024-01-22,0.22162635624408722,0.0
U130,2024-01-23,0.31638064980506897,0.0
U130,2024-01-24,0.37112152576446533,0.015713745532602713
U130,2024-01-25,0.2476707249879837,0.0
U130,2024-01-26,0.32641273736953735,0.0
U130,2024-01-29,0.3328129053115845,0.0
U130,2024-01-30,0.33234351873397827,0.0
U131,2024-01-01,0.23752912878990173,0.0
U131,2024-01-02,0.33507540822029114,0.0
U131,2024-01-03,0.3545553982257843,0.0
U131,2024-01-04,0.25752368569374084,0.0
U131,2024-01-05,0.2527334988117218,0.0
U131,2024-01-07,0.33104389905929565,0.0
U131,2024-01-08,0.3192940652370453,0.0
U131,2024-01-09,0.32061949372291565,0.0
U131,2024-01-10,0.31987443566322327,0.0
U131,2024-01-11,0.29618918895721436,0.0
U131,2024-01-12,0.32232147455215454,0.0
U131,2024-01-13,0.2775200605392456,0.0
U131,2024-01-15,0.383613646030426,0.03977859056136515
U131,2024-01-16,0.30266496539115906,0.0
U131,2024-01-17,0.3849358558654785,0.04232569818590072
U131,2024-01-18,0.3142338991165161,0.0
U131,2024-01-19,0.3160170018672943,0.0
U131,2024-01-20,0.3057296872138977,0.0
U131,2024-01-22,0.3642699420452118,0.00251484119170313
U131,2024-01-23,0.4643271267414093,0.19526519841403492
U131,2024-01-24,0.3793467879295349,0.03155890673095434
U131,2024-01-25,0.3262411952018738,0.0
U131,2024-01-26,0.2723650634288788,0.0
U131,2024-01-29,0.3850274384021759,0.04250212296456451
U131,2024-01-30,0.3363969326019287,0.0
U132,2024-01-01,0.3146412670612335,0.0
U132,2024-01-02,0.4014950692653656,0.07422539942015259
U132,2024-01-03,0.35688549280166626,0.0
U132,2024-01-04,0.28151360154151917,0.0
U132,2024-01-05,0.39180099964141846,0.055550724646648016
U132,2024-01-07,0.3123137056827545,0.0
U132,2024-01-08,0.42552125453948975,0.12050948994637095
U132,2024-01-09,0.2867761254310608,0.0
U132,2024-01-10,0.3043177127838135,0.0
U132,2024-01-11,0.2559656500816345,0.0
U132,2024-01-12,0.33634695410728455,0.0
U132,2024-01-13,0.3279426693916321,0.0
U132,2024-01-15,0.3796861469745636,0.03221264866217615
U132,2024-01-16,0.304740309715271,0.0
U132,2024-01-17,0.3032074570655823,0.0
U132,2024-01-18,0.33613741397857666,0.0
U132,2024-01-19,0.5027778148651123,0.269336679575446
U132,2024-01-20,0.3589307367801666,0.0
U132,2024-01-22,0.3011888861656189,0.0
U132,2024-01-23,0.4304710328578949,0.13004475262581555
U132,2024-01-24,0.2481873333454132,0.0
U132,2024-01-25,0.3192853331565857,0.0
U132,2024-01-26,0.2843857705593109,0.0
U132,2024-01-29,0.40853044390678406,0.08777835895468042
U132,2024-01-30,0.389674574136734,0.05145437437575956
U133,2024-01-01,0.23077212274074554,0.0
U133,2024-01-02,0.4458158016204834,0.15960494532425565
U133,2024-01-03,0.43843522667884827,0.14538699125303317
U133,2024-01-04,0.26937323808670044,0.0
U133,2024-01-05,0.38097715377807617,0.034699646705435766
U133,2024-01-07,0.3426613509654999,0.0
U133,2024-01-08,0.26879632472991943,0.0
U133,2024-01-09,0.3214448094367981,0.0
U133,2024-01-10,0.2999618947505951,0.0
U133,2024-01-11,0.44007766246795654,0.14855098278474166
U133,2024-01-12,0.4055706262588501,0.08207656042132719
U133,2024-01-13,0.3628289997577667,0.0
U133,2024-01-15,0.3849247395992279,0.042304283788750834
U133,2024-01-16,0.33331847190856934,0.0
U133,2024-01-17,0.4097447097301483,0.0901175230229777
U133,2024-01-18,0.28965097665786743,0.0
U133,2024-01-19,0.2913739085197449,0.0
U133,2024-01-20,0.4216490089893341,0.11304998850915483
U133,2024-01-22,0.42475393414497375,0.11903132243050482
U133,2024-01-23,0.3194674253463745,0.0
U133,2024-01-24,0.3648887872695923,0.0037069858480499045
U133,2024-01-25,0.3697396218776703,0.013051643169484792
U133,2024-01-26,0.4055415987968445,0.08202064186147735
U133,2024-01-29,0.40057218074798584,0.0724475451666929
U133,2024-01-30,0.29206499457359314,0.0
U134,2024-01-01,0.33893024921417236,0.0
U134,2024-01-02,0.3015701472759247,0.0
U134,2024-01-03,0.3758077323436737,0.024741263095710626
U134,2024-01-04,0.32577261328697205,0.0
U134,2024-01-05,0.3662096858024597,0.0062515673774793164
U134,2024-01-07,0.47674593329429626,0.21918881176186247
U134,2024-01-08,0.31772568821907043,0.0
U134,2024-01-09,0.30192938446998596,0.0
U134,2024-01-10,0.46582725644111633,0.19815505121547347
U134,2024-01-11,0.44341468811035156,0.15497943553988064
U134,2024-01-12,0.42099663615226746,0.11179325619384393
U134,2024-01-13,0.3245268166065216,0.0
U134,2024-01-15,0.4100183844566345,0.09064473055388222
U134,2024-01-16,0.4564247727394104,0.18004208813557335
U134,2024-01-17,0.42699134349823,0.12334147220537764
U134,2024-01-18,0.36452627182006836,0.003008635373703544
U134,2024-01-19,0.3250371813774109,0.0
U134,2024-01-20,0.4097445011138916,0.0901171211442108
U134,2024-01-22,0.41109466552734375,0.09271808052350936
U134,2024-01-23,0.3835466504096985,0.03964953006594172
U134,2024-01-24,0.32510700821876526,0.0
U134,2024-01-25,0.3554310202598572,0.0
U134,2024-01-26,0.3248973786830902,0.0
U134,2024-01-29,0.36505645513534546,0.004029981554122958
U134,2024-01-30,0.39862173795700073,0.0686902083413006
U135,2024-01-01,0.31648823618888855,0.0
U135,2024-01-02,0.3157295882701874,0.0
U135,2024-01-03,0.2979332506656647,0.0
U135,2024-01-04,0.36529430747032166,0.004488180759627586
U135,2024-01-05,0.42392754554748535,0.11743936581235699
U135,2024-01-07,0.3500421941280365,0.0
U135,2024-01-08,0.324677437543869,0.0
U135,2024-01-09,0.3097918629646301,0.0
U135,2024-01-10,0.4108409881591797,0.09222939594297365
U135,2024-01-11,0.3018644154071808,0.0
U135,2024-01-12,0.31803640723228455,0.0
U135,2024-01-13,0.306244432926178,0.0
U135,2024-01-15,0.3285559415817261,0.0
U135,2024-01-16,0.3425893783569336,0.0
U135,2024-01-17,0.3352196514606476,0.0
U135,2024-01-18,0.4814525544643402,0.22825565603287298
U135,2024-01-19,0.3151756227016449,0.0
U135,2024-01-20,0.3449392318725586,0.0
U135,2024-01-22,0.35497036576271057,0.0
U135,2024-01-23,0.3169708549976349,0.0
U135,2024-01-24,0.299791544675827,0.0
U135,2024-01-25,0.4231637716293335,0.11596803023552794
U135,2024-01-26,0.44310975074768066,0.15439200360519537
U135,2024-01-29,0.39891642332077026,0.06925789080515597
U135,2024-01-30,0.45854905247688293,0.18413430479628812
U136,2024-01-01,0.29627615213394165,0.0
U136,2024-01-02,0.38780802488327026,0.04785865022590862
U136,2024-01-03,0.2849200367927551,0.0
U136,2024-01-04,0.38603901863098145,0.04445083310520398
U136,2024-01-05,0.3668096661567688,0.007407370711048941
U136,2024-01-07,0.343772292137146,0.0
U136,2024-01-08,0.4148787260055542,0.10000770206483671
U136,2024-01-09,0.43319833278656006,0.135298628567846
U136,2024-01-10,0.34879735112190247,0.0
U136,2024-01-11,0.4193786084651947,0.10867628447786132
U136,2024-01-12,0.40072089433670044,0.07273402731623156
U136,2024-01-13,0.2879548966884613,0.0
U136,2024-01-15,0.29717662930488586,0.0
U136,2024-01-16,0.41555824875831604,0.10131673603109545
U136,2024-01-17,0.3321581482887268,0.0
U136,2024-01-18,0.34818655252456665,0.0
U136,2024-01-19,0.3146427571773529,0.0
U136,2024-01-20,0.3728604018688202,0.019063519877118254
U136,2024-01-22,0.39157310128211975,0.05511170079944918
U136,2024-01-23,0.4031870365142822,0.07748480845337076
U136,2024-01-24,0.2813166081905365,0.0
U136,2024-01-25,0.3398321270942688,0.0
U136,2024-01-26,0.3376108705997467,0.0
U136,2024-01-29,0.23111365735530853,0.0
U136,2024-01-30,0.29677367210388184,0.0
U137,2024-01-01,0.3271888494491577,0.0
U137,2024-01-02,0.2883164584636688,0.0
U137,2024-01-03,0.3099444508552551,0.0
U137,2024-01-04,0.3807503581047058,0.034262747074576196
U137,2024-01-05,0.3537176847457886,0.0
U137,2024-01-07,0.3694359362125397,0.012466622507400823
U137,2024-01-08,0.35954323410987854,0.0
U137,2024-01-09,0.3664729595184326,0.006758738381291857
U137,2024-01-10,0.3237614929676056,0.0
U137,2024-01-11,0.2866322994232178,0.0
U137,2024-01-12,0.33623775839805603,0.0
U137,2024-01-13,0.38482382893562317,0.04210988928808191
U137,2024-01-15,0.3296378552913666,0.0
U137,2024-01-16,0.34260475635528564,0.0
U137,2024-01-17,0.298465758562088,0.0
U137,2024-01-18,0.3598795235157013,0.0
U137,2024-01-19,0.2527889311313629,0.0
U137,2024-01-20,0.40095576643943787,0.07318648539649493
U137,2024-01-22,0.35588109493255615,0.0
U137,2024-01-23,0.3065263032913208,0.0
U137,2024-01-24,0.3015120327472687,0.0
U137,2024-01-25,0.36285051703453064,0.0
U137,2024-01-26,0.2715192139148712,0.0
U137,2024-01-29,0.39573293924331665,0.0631252208224465
U137,2024-01-30,0.33898088335990906,0.0
U138,2024-01-01,0.3137722611427307,0.0
U138,2024-01-02,0.404849648475647,0.08068766740296257
U138,2024-01-03,0.47343122959136963,0.21280336003478048
U138,2024-01-04,0.49782654643058777,0.2597985463333808
U138,2024-01-05,0.43205294013023376,0.13309214190387414
U138,2024-01-07,0.39691999554634094,0.0654119684172911
U138,2024-01-08,0.3771170377731323,0.027263511647951554
U138,2024-01-09,0.42540237307548523,0.12028047646049726
U138,2024-01-10,0.45880258083343506,0.18462270232056174
U138,2024-01-11,0.33984315395355225,0.0
U138,2024-01-12,0.34628844261169434,0.0
U138,2024-01-13,0.317422479391098,0.0
U138,2024-01-15,0.42182233929634094,0.11338389235318627
U138,2024-01-16,0.3577408492565155,0.0
U138,2024-01-17,0.32195818424224854,0.0
U138,2024-01-18,0.3743797242641449,0.02199034552511048
U138,2024-01-19,0.3604602515697479,0.0
U138,2024-01-20,0.28451892733573914,0.0
U138,2024-01-22,0.36222055554389954,0.0
U138,2024-01-23,0.4032774567604065,0.07765899419319046
U138,2024-01-24,0.3293878436088562,0.0
U138,2024-01-25,0.3885776698589325,0.049341295819462935
U138,2024-01-26,0.3443374037742615,0.0
U138,2024-01-29,0.34768566489219666,0.0
U138,2024-01-30,0.4230267405509949,0.11570405329693499
U139,2024-01-01,0.44230690598487854,0.15284540187645346
U139,2024-01-02,0.3221052587032318,0.0
U139,2024-01-03,0.3315730094909668,0.0
U139,2024-01-04,0.3117864429950714,0.0
U139,2024-01-05,0.35724008083343506,0.0
U139,2024-01-07,0.4852146804332733,0.2355030228924247
U139,2024-01-08,0.32977622747421265,0.0
U139,2024-01-09,0.35719022154808044,0.0
U139,2024-01-10,0.41755735874176025,0.10516782543167746
U139,2024-01-11,0.37272435426712036,0.018801437509854926
U139,2024-01-12,0.44450312852859497,0.1570762093004921
U139,2024-01-13,0.2988679111003876,0.0
U139,2024-01-15,0.34526723623275757,0.0
U139,2024-01-16,0.3499820828437805,0.0
U139,2024-01-17,0.37709543108940125,0.02722188848995245
U139,2024-01-18,0.4087412357330322,0.08818442874299444
U139,2024-01-19,0.41466376185417175,0.09959359470118492
U139,2024-01-20,0.415695458650589,0.10158105743720287
U139,2024-01-22,0.38201507925987244,0.03669910839320793
U139,2024-01-23,0.45758217573165894,0.18227171153426747
U139,2024-01-24,0.2637309432029724,0.0
U139,2024-01-25,0.49767711758613586,0.25951068631378427
U139,2024-01-26,0.3478650748729706,0.0
U139,2024-01-29,0.384196937084198,0.04090224359358374
U139,2024-01-30,0.37957093119621277,0.0319906967603492
U140,2024-01-01,0.4023526608943939,0.07587746561957637
U140,2024-01-02,0.42420828342437744,0.11798017981008328
U140,2024-01-03,0.2799488604068756,0.0
U140,2024-01-04,0.4302443563938141,0.12960808263996562
U140,2024-01-05,0.387727290391922,0.047703123143123
U140,2024-01-07,0.4048137068748474,0.08061842943255303
U140,2024-01-08,0.40360933542251587,0.07829832590005671
U140,2024-01-09,0.42383942008018494,0.11726960073897305
U140,2024-01-10,0.23833969235420227,0.0
U140,2024-01-11,0.37312594056129456,0.01957505413611415
U140,2024-01-12,0.3832899332046509,0.039154989537659945
U140,2024-01-13,0.4525962173938751,0.17266675159439404
U140,2024-01-15,0.37849709391593933,0.029922054513419893
U140,2024-01-16,0.39976081252098083,0.07088452381976099
U140,2024-01-17,0.3931753933429718,0.05819835937415797
U140,2024-01-18,0.2500372529029846,0.0
U140,2024-01-19,0.4304075539112091,0.12992246665817678
U140,2024-01-20,0.3194165825843811,0.0
U140,2024-01-22,0.3060801327228546,0.0
U140,2024-01-23,0.2894526720046997,0.0
U140,2024-01-24,0.34575775265693665,0.0
U140,2024-01-25,0.37889766693115234,0.03069371915709709
U140,2024-01-26,0.40211185812950134,0.0754135827000829
U140,2024-01-29,0.48401570320129395,0.23319331079661507
U140,2024-01-30,0.4061814248561859,0.08325320403952256
U141,2024-01-01,0.29169830679893494,0.0
U141,2024-01-02,0.30419671535491943,0.0
U141,2024-01-03,0.41675812005996704,0.10362817046447746
U141,2024-01-04,0.3118502199649811,0.0
U141,2024-01-05,0.2767737805843353,0.0
U141,2024-01-07,0.3212108016014099,0.0
U141,2024-01-08,0.4008229970932007,0.07293071826699699
U141,2024-01-09,0.32424667477607727,0.0
U141,2024-01-10,0.34850871562957764,0.0
U141,2024-01-11,0.3787904381752014,0.030487153470916708
U141,2024-01-12,0.24515743553638458,0.0
U141,2024-01-13,0.46315133571624756,0.19300015227260225
U141,2024-01-15,0.3373636305332184,0.0
U141,2024-01-16,0.33152589201927185,0.0
U141,2024-01-17,0.33032238483428955,0.0
U141,2024-01-18,0.3538303077220917,0.0
U141,2024-01-19,0.3429195284843445,0.0
U141,2024-01-20,0.3579082190990448,0.0
U141,2024-01-22,0.3671736419200897,0.008108534336763517
U141,2024-01-23,0.293243944644928,0.0
U141,2024-01-24,0.2561865746974945,0.0
U141,2024-01-25,0.49113956093788147,0.24691672433955578
U141,2024-01-26,0.3318766951560974,0.0
U141,2024-01-29,0.40318864583969116,0.07748790866100104
U141,2024-01-30,0.4232090711593628,0.11605529533919502
U142,2024-01-01,0.3685406744480133,0.01074198848492757
U142,2024-01-02,0.3726304769515991,0.018620592064755366
U142,2024-01-03,0.482832670211792,0.23091431372084614
U142,2024-01-04,0.49857717752456665,0.26124456354789594
U142,2024-01-05,0.2713901698589325,0.0
U142,2024-01-07,0.3118446171283722,0.0
U142,2024-01-08,0.38617047667503357,0.044704074139595776
U142,2024-01-09,0.4078969359397888,0.08655796796214667
U142,2024-01-10,0.37963640689849854,0.032116829281899587
U142,2024-01-11,0.41574627161026,0.10167894362256628
U142,2024-01-12,0.4501136541366577,0.16788433685717552
U142,2024-01-13,0.29707279801368713,0.0
U142,2024-01-15,0.3079071342945099,0.0
U142,2024-01-16,0.243551567196846,0.0
U142,2024-01-17,0.27907246351242065,0.0
U142,2024-01-18,0.3273196220397949,0.0
U142,2024-01-19,0.3266068994998932,0.0
U142,2024-01-20,0.47557511925697327,0.21693335329958272
U142,2024-01-22,0.38677701354026794,0.04587250794869616
U142,2024-01-23,0.3192919194698334,0.0
U142,2024-01-24,0.34995076060295105,0.0
U142,2024-01-25,0.453774631023407,0.17493684992603903
U142,2024-01-26,0.4125947952270508,0.0956079333249479
U142,2024-01-29,0.4032646119594574,0.07763424994340065
U142,2024-01-30,0.41826945543289185,0.10653960989682312
U143,2024-01-01,0.40409189462661743,0.07922792889912086
U143,2024-01-02,0.36317551136016846,0.0004065277693567487
U143,2024-01-03,0.3758917450904846,0.024903105416261628
U143,2024-01-04,0.37496325373649597,0.023114457847348373
U143,2024-01-05,0.33354905247688293,0.0
U143,2024-01-07,0.43701374530792236,0.14264864674671138
U143,2024-01-08,0.3331487774848938,0.0
U143,2024-01-09,0.37656503915786743,0.02620014043076615
U143,2024-01-10,0.3835345208644867,0.03962616368620981
U143,2024-01-11,0.5462803840637207,0.3531401143670671
U143,2024-01-12,0.41929516196250916,0.10851553297110615
U143,2024-01-13,0.4293542206287384,0.12789332335290732
U143,2024-01-15,0.41012704372406006,0.0908540519801784
U143,2024-01-16,0.3856550455093384,0.04371114652912057
U143,2024-01-17,0.4616716504096985,0.19014968359031872
U143,2024-01-18,0.4282127320766449,0.1256943575630015
U143,2024-01-19,0.29660266637802124,0.0
U143,2024-01-20,0.4152827858924866,0.10078608382504618
U143,2024-01-22,0.3543225824832916,0.0
U143,2024-01-23,0.35906746983528137,0.0
U143,2024-01-24,0.2884829342365265,0.0
U143,2024-01-25,0.41890180110931396,0.10775776185051279
U143,2024-01-26,0.3566032946109772,0.0
U143,2024-01-29,0.32052093744277954,0.0
U143,2024-01-30,0.4810943007469177,0.22756551536762162
U144,2024-01-01,0.33126163482666016,0.0
U144,2024-01-02,0.4360063970088959,0.1407080890039145
U144,2024-01-03,0.37026795744895935,0.014069429852254628
U144,2024-01-04,0.3378567695617676,0.0
U144,2024-01-05,0.4786456823348999,0.222848492046901
U144,2024-01-07,0.5623920559883118,0.3841776708238396
U144,2024-01-08,0.3820670247077942,0.03679917620616303
U144,2024-01-09,0.3109927177429199,0.0
U144,2024-01-10,0.36563199758529663,0.005138707660714285
U144,2024-01-11,0.41603952646255493,0.10224387034630586
U144,2024-01-12,0.448257714509964,0.16430905111318345
U144,2024-01-13,0.3251224458217621,0.0
U144,2024-01-15,0.5271471738815308,0.31628186067319497
U144,2024-01-16,0.43168339133262634,0.1323802423739584
U144,2024-01-17,0.4377652406692505,0.14409632888754645
U144,2024-01-18,0.3733813464641571,0.020067068569289775
U144,2024-01-19,0.44493576884269714,0.15790964845176522
U144,2024-01-20,0.3714410960674286,0.016329366392222575
U144,2024-01-22,0.39671358466148376,0.06501433808308173
U144,2024-01-23,0.39404377341270447,0.05987120844695509
U144,2024-01-24,0.29852399230003357,0.0
U144,2024-01-25,0.33679279685020447,0.0
U144,2024-01-26,0.40556925535202026,0.0820739195037162
U144,2024-01-29,0.3264792263507843,0.0
