id,user,date,pc,source,activity,hour,day_of_week,source_idx,lstm_score,risk_score
E2528,U144,2024-01-03 12:59:33.743265,PC-144,Http,Http Request,12,2,1,0.11452864855527878,14.316081069409847
E1841,U106,2024-01-03 12:59:47.306878,PC-106,Http,Http Request,12,2,1,0.1814671903848648,22.6833987981081
E2481,U142,2024-01-03 13:00:00.000000,PC-142,Logon,Logon,13,2,0,0.24927088618278503,31.15886077284813
E2182,U123,2024-01-03 13:00:55.515584,PC-123,Http,Http Request,13,2,1,0.010218284092843533,0.0
E1846,U106,2024-01-03 13:01:47.306878,PC-106,Http,Http Request,13,2,1,0.161176398396492,20.1470497995615
E2445,U140,2024-01-03 13:02:24.911493,PC-140,File,File Open,13,2,2,0.19419246912002563,29.128870368003845
E2076,U118,2024-01-03 13:03:01.370054,PC-118,Http,Http Request,13,2,1,0.08333085477352142,0.0
E2239,U127,2024-01-03 13:04:12.116285,PC-127,Http,Http Request,13,2,1,0.10972363501787186,13.715454377233982
E2096,U119,2024-01-03 13:04:15.323711,PC-119,Http,Http Request,13,2,1,0.032216791063547134,0.0
E2326,U132,2024-01-03 13:04:40.577030,PC-132,Http,Http Request,13,2,1,0.009378859773278236,0.0
E2089,U118,2024-01-03 13:05:01.370054,PC-118,Http,Http Request,13,2,1,0.13181936740875244,16.477420926094055
E1818,U105,2024-01-03 13:05:35.935017,PC-105,File,File Open,13,2,2,0.11957475543022156,17.936213314533234
E2023,U115,2024-01-03 13:05:52.524897,PC-115,Http,Http Request,13,2,1,0.1808312088251114,22.603901103138924
E1733,U101,2024-01-03 13:06:00.000000,PC-101,Logon,Logon,13,2,0,0.16813749074935913,25.22062361240387
E1919,U110,2024-01-03 13:06:30.926703,PC-110,Http,Http Request,13,2,1,0.01016909908503294,0.0
E2364,U135,2024-01-03 13:07:00.000000,PC-135,Http,Http Request,13,2,1,0.033292241394519806,0.0
E1916,U110,2024-01-03 13:07:30.926703,PC-110,Http,Http Request,13,2,1,0.011619015596807003,0.0
E2157,U122,2024-01-03 13:08:12.857356,PC-122,Http,Http Request,13,2,1,0.11156956106424332,13.946195133030415
E2407,U137,2024-01-03 13:08:16.699372,PC-137,Http,Http Request,13,2,1,0.16424629092216492,20.530786365270615
E2183,U123,2024-01-03 13:08:55.515584,PC-123,Http,Http Request,13,2,1,0.008785557933151722,0.0
E1753,U101,2024-01-03 13:09:00.000000,PC-101,Http,Http Request,13,2,1,0.18649692833423615,27.97453925013542
E1999,U114,2024-01-03 13:09:03.425412,PC-114,Http,Http Request,13,2,1,0.019515203312039375,0.0
E1806,U104,2024-01-03 13:09:20.710579,PC-104,Http,Http Request,13,2,1,0.10612603276968002,13.265754096210003
E2130,U121,2024-01-03 13:10:40.408008,PC-121,File,File Open,13,2,2,0.14663593471050262,21.995390206575394
E2476,U141,2024-01-03 13:11:09.473542,PC-141,Http,Http Request,13,2,1,0.05552465468645096,0.0
E1887,U108,2024-01-03 13:11:34.290595,PC-108,Http,Http Request,13,2,1,0.2295033484697342,28.687918558716774
E2543,U145,2024-01-03 13:11:46.308840,PC-145,File,File Open,13,2,2,0.0728599801659584,0.0
E2159,U122,2024-01-03 13:13:12.857356,PC-122,Http,Http Request,13,2,1,0.1164284273982048,14.5535534247756
E2048,U116,2024-01-03 13:13:25.972539,PC-116,Http,Http Request,13,2,1,0.27941545844078064,34.92693230509758
E2099,U119,2024-01-03 13:14:15.323711,PC-119,Http,Http Request,13,2,1,0.031791627407073975,0.0
E2552,U145,2024-01-03 13:14:46.308840,PC-145,Http,Http Request,13,2,1,0.10477393120527267,13.096741400659084
E2623,U149,2024-01-03 13:15:12.097631,PC-149,Http,Http Request,13,2,1,0.23397503793239594,29.246879741549492
E1740,U101,2024-01-03 13:16:00.000000,PC-101,Http,Http Request,13,2,1,0.17417208850383759,26.125813275575638
E2258,U128,2024-01-03 13:16:16.497494,PC-128,File,File Open,13,2,2,0.2508973479270935,37.634602189064026
E1778,U103,2024-01-03 13:16:29.747313,PC-103,File,File Open,13,2,2,0.23394879698753357,35.092319548130035
E1759,U102,2024-01-03 13:18:35.164423,PC-102,File,File Open,13,2,2,0.10531801730394363,15.797702595591545
E1990,U114,2024-01-03 13:19:03.425412,PC-114,File,File Open,13,2,2,0.08518704771995544,0.0
E2204,U124,2024-01-03 13:20:34.171464,PC-124,Http,Http Request,13,2,1,0.10207571089267731,12.759463861584663
E2027,U115,2024-01-03 13:20:52.524897,PC-115,Http,Http Request,13,2,1,0.1918923705816269,23.98654632270336
E2361,U135,2024-01-03 13:22:00.000000,PC-135,File,File Open,13,2,2,0.1279250830411911,28.783143684267998
E2551,U145,2024-01-03 13:22:46.308840,PC-145,Http,Http Request,13,2,1,0.10421419143676758,13.026773929595947
E2532,U144,2024-01-03 13:23:33.743265,PC-144,Http,Http Request,13,2,1,0.10351760685443878,12.939700856804848
E1890,U108,2024-01-03 13:25:34.290595,PC-108,Http,Http Request,13,2,1,0.19161494076251984,23.95186759531498
E2487,U142,2024-01-03 13:27:00.000000,PC-142,File,File Open,13,2,2,0.29664698243141174,44.49704736471176
E2014,U115,2024-01-03 13:27:52.524897,PC-115,File,File Open,13,2,2,0.23354864120483398,35.0322961807251
E1744,U101,2024-01-03 13:28:00.000000,PC-101,Http,Http Request,13,2,1,0.188008651137352,28.2012976706028
E2062,U117,2024-01-03 13:29:03.012655,PC-117,Http,Http Request,13,2,1,0.28663524985313416,35.82940623164177
E1851,U106,2024-01-03 13:29:47.306878,PC-106,Http,Http Request,13,2,1,0.11351564526557922,14.189455658197403
E1797,U104,2024-01-03 13:30:20.710579,PC-104,File,File Open,13,2,2,0.14577613770961761,21.866420656442642
E2007,U114,2024-01-03 13:31:03.425412,PC-114,Http,Http Request,13,2,1,0.10544569790363312,13.18071223795414
E2561,U145,2024-01-03 13:31:46.308840,PC-145,Http,Http Request,13,2,1,0.1015843078494072,12.6980384811759
E1796,U104,2024-01-03 13:33:20.710579,PC-104,File,File Open,13,2,2,0.17160186171531677,25.740279257297516
E2041,U116,2024-01-03 13:33:25.972539,PC-116,Http,Http Request,13,2,1,0.23837760090827942,29.797200113534927
E2569,U146,2024-01-03 13:33:41.282990,PC-146,Http,Http Request,13,2,1,0.14884908497333527,18.60613562166691
E2024,U115,2024-01-03 13:34:52.524897,PC-115,Http,Http Request,13,2,1,0.27244359254837036,34.055449068546295
E2000,U114,2024-01-03 13:35:03.425412,PC-114,Http,Http Request,13,2,1,0.10677595436573029,13.346994295716286
E2468,U141,2024-01-03 13:35:09.473542,PC-141,Http,Http Request,13,2,1,0.008313920348882675,0.0
E2103,U119,2024-01-03 13:35:15.323711,PC-119,Http,Http Request,13,2,1,0.017558451741933823,0.0
E2558,U145,2024-01-03 13:35:46.308840,PC-145,Http,Http Request,13,2,1,0.10048055648803711,12.560069561004639
E1784,U103,2024-01-03 13:36:29.747313,PC-103,Http,Http Request,13,2,1,0.25695380568504333,32.11922571063042
E2313,U131,2024-01-03 13:36:30.132472,PC-131,Http,Http Request,13,2,1,0.16039060056209564,20.048825070261955
E1767,U102,2024-01-03 13:36:35.164423,PC-102,Http,Http Request,13,2,1,0.11122937500476837,13.903671875596046
E2357,U134,2024-01-03 13:37:00.000000,PC-134,Http,Http Request,13,2,1,0.24644918739795685,36.96737810969353
E2072,U118,2024-01-03 13:37:01.370054,PC-118,Http,Http Request,13,2,1,0.05004767328500748,0.0
E2155,U122,2024-01-03 13:38:12.857356,PC-122,Http,Http Request,13,2,1,0.09642937779426575,0.0
E2449,U140,2024-01-03 13:38:24.911493,PC-140,Http,Http Request,13,2,1,0.17906852066516876,22.383565083146095
E2560,U145,2024-01-03 13:39:46.308840,PC-145,Http,Http Request,13,2,1,0.10065054148435593,12.58131768554449
E2119,U120,2024-01-03 13:40:06.432410,PC-120,Http,Http Request,13,2,1,0.10160581022500992,12.70072627812624
E2447,U140,2024-01-03 13:40:24.911493,PC-140,Http,Http Request,13,2,1,0.19934199750423431,24.91774968802929
E2354,U134,2024-01-03 13:41:00.000000,PC-134,Http,Http Request,13,2,1,0.2830848693847656,42.462730407714844
E2081,U118,2024-01-03 13:41:01.370054,PC-118,Http,Http Request,13,2,1,0.013631557114422321,0.0
E1798,U104,2024-01-03 13:41:20.710579,PC-104,File,File Open,13,2,2,0.12457612156867981,18.68641823530197
E1880,U108,2024-01-03 13:41:34.290595,PC-108,Http,Http Request,13,2,1,0.16712498664855957,20.890623331069946
E2577,U146,2024-01-03 13:42:41.282990,PC-146,Http,Http Request,13,2,1,0.15210185945034027,19.012732431292534
E1832,U106,2024-01-03 13:42:47.306878,PC-106,File,File Open,13,2,2,0.16072390973567963,24.108586460351944
E2288,U129,2024-01-03 13:43:17.294261,PC-129,Http,Http Request,13,2,1,0.23106732964515686,28.883416205644608
E2384,U136,2024-01-03 13:43:29.976282,PC-136,Http,Http Request,13,2,1,0.24591460824012756,30.739326030015945
E2418,U138,2024-01-03 13:43:51.401186,PC-138,Http,Http Request,13,2,1,0.009276940487325191,0.0
E2285,U129,2024-01-03 13:45:17.294261,PC-129,Http,Http Request,13,2,1,0.2610011696815491,32.625146210193634
E2525,U144,2024-01-03 13:45:33.743265,PC-144,File,File Open,13,2,2,0.16074758768081665,24.112138152122498
E2021,U115,2024-01-03 13:45:52.524897,PC-115,Http,Http Request,13,2,1,0.25892364978790283,32.365456223487854
E2295,U130,2024-01-03 13:48:47.447606,PC-130,Http,Http Request,13,2,1,0.13703493773937225,17.12936721742153
E2499,U143,2024-01-03 13:49:00.000000,PC-143,Logon,Logon,13,2,0,0.22389009594917297,33.583514392375946
E2463,U141,2024-01-03 13:49:09.473542,PC-141,File,File Open,13,2,2,0.05402899160981178,0.0
E2398,U137,2024-01-03 13:49:16.699372,PC-137,Http,Http Request,13,2,1,0.059791844338178635,0.0
E2154,U122,2024-01-03 13:51:12.857356,PC-122,Http,Http Request,13,2,1,0.053355686366558075,0.0
E2101,U119,2024-01-03 13:51:15.323711,PC-119,Http,Http Request,13,2,1,0.018696706742048264,0.0
E2123,U120,2024-01-03 13:53:06.432410,PC-120,Http,Http Request,13,2,1,0.030522329732775688,0.0
E2235,U127,2024-01-03 13:53:12.116285,PC-127,File,File Open,13,2,2,0.18321450054645538,27.482175081968307
E2226,U126,2024-01-03 13:53:20.997325,PC-126,File,File Open,13,2,2,0.2790529429912567,41.85794144868851
E1777,U103,2024-01-03 13:54:29.747313,PC-103,File,File Open,13,2,2,0.2847602665424347,42.714039981365204
E2414,U138,2024-01-03 13:55:51.401186,PC-138,Http,Http Request,13,2,1,0.008876010775566101,0.0
E2350,U134,2024-01-03 13:58:00.000000,PC-134,Http,Http Request,13,2,1,0.2003566473722458,30.05349710583687
E1886,U108,2024-01-03 14:00:34.290595,PC-108,Http,Http Request,14,2,1,0.10286477208137512,12.85809651017189
E1837,U106,2024-01-03 14:00:47.306878,PC-106,Http,Http Request,14,2,1,0.19656652212142944,24.57081526517868
E2531,U144,2024-01-03 14:01:33.743265,PC-144,Http,Http Request,14,2,1,0.21425561606884003,26.781952008605003
E1819,U105,2024-01-03 14:02:35.935017,PC-105,File,File Open,14,2,2,0.10710792243480682,16.066188365221024
E2356,U134,2024-01-03 14:03:00.000000,PC-134,Http,Http Request,14,2,1,0.21398957073688507,32.09843561053276
E2573,U146,2024-01-03 14:03:41.282990,PC-146,Http,Http Request,14,2,1,0.15741805732250214,19.677257165312767
E2271,U128,2024-01-03 14:05:16.497494,PC-128,Http,Http Request,14,2,1,0.27246081829071045,34.057602286338806
E2405,U137,2024-01-03 14:06:16.699372,PC-137,Http,Http Request,14,2,1,0.0155538534745574,0.0
E1719,U100,2024-01-03 14:06:29.355882,PC-100,Http,Http Request,14,2,1,0.009828644804656506,0.0
E2394,U137,2024-01-03 14:07:16.699372,PC-137,Http,Http Request,14,2,1,0.012451349757611752,0.0
E2172,U123,2024-01-03 14:07:55.515584,PC-123,File,File Open,14,2,2,0.052877604961395264,0.0
E1752,U101,2024-01-03 14:08:00.000000,PC-101,Http,Http Request,14,2,1,0.1689281463623047,25.339221954345703
E2498,U142,2024-01-03 14:08:00.000000,PC-142,Http,Http Request,14,2,1,0.31199485063552856,38.99935632944107
E1976,U113,2024-01-03 14:08:28.879904,PC-113,Http,Http Request,14,2,1,0.10848865658044815,13.561082072556019
E2112,U120,2024-01-03 14:10:06.432410,PC-120,Http,Http Request,14,2,1,0.017877543345093727,0.0
E1720,U100,2024-01-03 14:10:29.355882,PC-100,Http,Http Request,14,2,1,0.010245862416923046,0.0
E2261,U128,2024-01-03 14:11:16.497494,PC-128,Http,Http Request,14,2,1,0.2417788803577423,30.22236004471779
E1929,U111,2024-01-03 14:12:00.000000,PC-111,Logon,Logon,14,2,0,0.16616027057170868,24.924040585756302
E2104,U119,2024-01-03 14:12:15.323711,PC-119,Http,Http Request,14,2,1,0.013969638384878635,0.0
E2243,U127,2024-01-03 14:14:12.116285,PC-127,Http,Http Request,14,2,1,0.13378019630908966,16.722524538636208
E2368,U135,2024-01-03 14:15:00.000000,PC-135,Http,Http Request,14,2,1,0.15558192133903503,29.17161025106907
E2511,U143,2024-01-03 14:15:00.000000,PC-143,Http,Http Request,14,2,1,0.2693387269973755,40.40080904960632
E2097,U119,2024-01-03 14:19:15.323711,PC-119,Http,Http Request,14,2,1,0.014354856684803963,0.0
E1925,U110,2024-01-03 14:19:30.926703,PC-110,Http,Http Request,14,2,1,0.01220336277037859,0.0
E1836,U106,2024-01-03 14:20:47.306878,PC-106,Http,Http Request,14,2,1,0.1508682519197464,18.8585314899683
E1992,U114,2024-01-03 14:24:03.425412,PC-114,Http,Http Request,14,2,1,0.10166376084089279,12.707970105111599
E2121,U120,2024-01-03 14:24:06.432410,PC-120,Http,Http Request,14,2,1,0.013673150911927223,0.0
E2289,U129,2024-01-03 14:24:17.294261,PC-129,Http,Http Request,14,2,1,0.16195856034755707,20.244820043444633
E2227,U126,2024-01-03 14:25:20.997325,PC-126,Http,Http Request,14,2,1,0.25505462288856506,31.881827861070633
E1732,U100,2024-01-03 14:25:29.355882,PC-100,Http,Http Request,14,2,1,0.00959017500281334,0.0
E2043,U116,2024-01-03 14:27:25.972539,PC-116,Http,Http Request,14,2,1,0.213845357298851,26.730669662356377
E1765,U102,2024-01-03 14:27:35.164423,PC-102,Http,Http Request,14,2,1,0.1267247349023819,15.840591862797737
E2138,U121,2024-01-03 14:27:40.408008,PC-121,Http,Http Request,14,2,1,0.1825079321861267,22.81349152326584
E1736,U101,2024-01-03 14:28:00.000000,PC-101,File,File Open,14,2,2,0.15472660958766937,27.850789725780487
E1747,U101,2024-01-03 14:28:00.000000,PC-101,Http,Http Request,14,2,1,0.17773693799972534,26.6605406999588
E2529,U144,2024-01-03 14:28:33.743265,PC-144,Http,Http Request,14,2,1,0.21006076037883759,26.257595047354698
E2358,U134,2024-01-03 14:30:00.000000,PC-134,Http,Http Request,14,2,1,0.17730927467346191,26.596391201019287
E2216,U125,2024-01-03 14:30:00.760681,PC-125,Http,Http Request,14,2,1,0.023301003500819206,0.0
E2479,U141,2024-01-03 14:30:09.473542,PC-141,Http,Http Request,14,2,1,0.10274575650691986,12.843219563364983
E2280,U129,2024-01-03 14:31:17.294261,PC-129,File,File Open,14,2,2,0.2666441798210144,39.99662697315216
E2133,U121,2024-01-03 14:31:40.408008,PC-121,Http,Http Request,14,2,1,0.17644886672496796,22.056108340620995
E2497,U142,2024-01-03 14:32:00.000000,PC-142,Http,Http Request,14,2,1,0.29559847712516785,36.94980964064598
E2304,U131,2024-01-03 14:33:30.132472,PC-131,File,File Open,14,2,2,0.24404646456241608,36.60696968436241
E2012,U115,2024-01-03 14:33:52.524897,PC-115,File,File Open,14,2,2,0.2804149389266968,42.06224083900452
E1761,U102,2024-01-03 14:35:35.164423,PC-102,File,File Open,14,2,2,0.145577535033226,21.836630254983902
E2018,U115,2024-01-03 14:35:52.524897,PC-115,Http,Http Request,14,2,1,0.2806316614151001,35.07895767688751
E2178,U123,2024-01-03 14:35:55.515584,PC-123,Http,Http Request,14,2,1,0.10132233053445816,12.66529131680727
E1936,U111,2024-01-03 14:36:00.000000,PC-111,Http,Http Request,14,2,1,0.16772712767124176,25.159069150686264
E1984,U113,2024-01-03 14:37:28.879904,PC-113,Http,Http Request,14,2,1,0.10898853838443756,13.623567298054695
E2265,U128,2024-01-03 14:39:16.497494,PC-128,Http,Http Request,14,2,1,0.17712360620498657,22.14045077562332
E1839,U106,2024-01-03 14:39:47.306878,PC-106,Http,Http Request,14,2,1,0.09976205229759216,0.0
E1875,U108,2024-01-03 14:40:34.290595,PC-108,File,File Open,14,2,2,0.15696977078914642,23.545465618371964
E1820,U105,2024-01-03 14:40:35.935017,PC-105,File,File Open,14,2,2,0.09632810205221176,0.0
E2509,U143,2024-01-03 14:41:00.000000,PC-143,Http,Http Request,14,2,1,0.22638487815856934,33.9577317237854
E2256,U128,2024-01-03 14:43:16.497494,PC-128,File,File Open,14,2,2,0.2332165688276291,34.98248532414436
E2290,U129,2024-01-03 14:44:17.294261,PC-129,Http,Http Request,14,2,1,0.3790479898452759,47.380998730659485
E2462,U141,2024-01-03 14:45:18.079930,PC-141,Logon,Logoff,14,2,0,0.10866352915763855,13.582941144704819
E2015,U115,2024-01-03 14:46:52.524897,PC-115,Http,Http Request,14,2,1,0.260737806558609,32.592225819826126
E2124,U120,2024-01-03 14:47:06.432410,PC-120,Http,Http Request,14,2,1,0.01728372648358345,0.0
E2102,U119,2024-01-03 14:47:15.323711,PC-119,Http,Http Request,14,2,1,0.013395457528531551,0.0
E2238,U127,2024-01-03 14:48:12.116285,PC-127,File,File Open,14,2,2,0.1467469483613968,22.01204225420952
E2584,U147,2024-01-03 14:49:00.000000,PC-147,Logon,Logon,14,2,0,0.16421324014663696,20.52665501832962
E2169,U122,2024-01-03 14:49:12.857356,PC-122,Http,Http Request,14,2,1,0.008914513513445854,0.0
E2346,U134,2024-01-03 14:49:17.029327,PC-134,Logon,Logoff,14,2,0,0.18134735524654388,27.202103286981583
E1804,U104,2024-01-03 14:50:20.710579,PC-104,Http,Http Request,14,2,1,0.16013458371162415,20.016822963953018
E1900,U109,2024-01-03 14:50:55.577094,PC-109,Http,Http Request,14,2,1,0.018782300874590874,0.0
E2052,U117,2024-01-03 14:51:03.012655,PC-117,File,File Open,14,2,2,0.2620171904563904,39.30257856845856
E2387,U136,2024-01-03 14:51:29.976282,PC-136,Http,Http Request,14,2,1,0.25809580087661743,32.26197510957718
E2484,U142,2024-01-03 14:52:00.000000,PC-142,File,File Open,14,2,2,0.2718368172645569,40.77552258968353
E2365,U135,2024-01-03 14:53:00.000000,PC-135,Http,Http Request,14,2,1,0.10978718847036362,20.585097838193178
E2160,U122,2024-01-03 14:53:12.857356,PC-122,Http,Http Request,14,2,1,0.0090553043410182,0.0
E1883,U108,2024-01-03 14:54:34.290595,PC-108,Http,Http Request,14,2,1,0.22494040429592133,28.117550536990166
E2400,U137,2024-01-03 14:56:16.699372,PC-137,Http,Http Request,14,2,1,0.012839099392294884,0.0
E1785,U103,2024-01-03 14:57:29.747313,PC-103,Http,Http Request,14,2,1,0.3140938878059387,39.26173597574234
E2536,U144,2024-01-03 14:57:33.743265,PC-144,Http,Http Request,14,2,1,0.19240115582942963,24.050144478678703
E1762,U102,2024-01-03 14:58:35.164423,PC-102,Http,Http Request,14,2,1,0.18027204275131226,22.534005343914032
E2380,U136,2024-01-03 14:59:29.976282,PC-136,File,File Open,14,2,2,0.2690834105014801,40.362511575222015
E2517,U143,2024-01-03 15:01:00.000000,PC-143,Http,Http Request,15,2,1,0.2215547412633896,33.23321118950844
E2036,U116,2024-01-03 15:01:25.972539,PC-116,Http,Http Request,15,2,1,0.17666974663734436,22.083718329668045
E1848,U106,2024-01-03 15:01:47.306878,PC-106,Http,Http Request,15,2,1,0.09910187125205994,0.0
E2217,U125,2024-01-03 15:02:00.760681,PC-125,Http,Http Request,15,2,1,0.0280339065939188,0.0
E1807,U104,2024-01-03 15:02:20.710579,PC-104,Http,Http Request,15,2,1,0.17172864079475403,21.466080099344254
E1755,U101,2024-01-03 15:03:00.000000,PC-101,Http,Http Request,15,2,1,0.24856433272361755,37.28464990854263
E1983,U113,2024-01-03 15:03:28.879904,PC-113,Http,Http Request,15,2,1,0.11626268923282623,14.53283615410328
E1977,U113,2024-01-03 15:04:28.879904,PC-113,Http,Http Request,15,2,1,0.12109562009572983,15.136952511966228
E1728,U100,2024-01-03 15:04:29.355882,PC-100,Http,Http Request,15,2,1,0.009735389612615108,0.0
E2526,U144,2024-01-03 15:04:33.743265,PC-144,File,File Open,15,2,2,0.21351709961891174,32.02756494283676
E2460,U140,2024-01-03 15:05:24.911493,PC-140,Http,Http Request,15,2,1,0.18794994056224823,23.49374257028103
E2234,U127,2024-01-03 15:06:12.116285,PC-127,File,File Open,15,2,2,0.10969193279743195,16.453789919614792
E1771,U102,2024-01-03 15:06:35.164423,PC-102,Http,Http Request,15,2,1,0.17543263733386993,21.92907966673374
E1995,U114,2024-01-03 15:07:03.425412,PC-114,Http,Http Request,15,2,1,0.10087783634662628,12.609729543328285
E2128,U121,2024-01-03 15:07:40.408008,PC-121,File,File Open,15,2,2,0.22752998769283295,34.12949815392494
E2249,U127,2024-01-03 15:08:12.116285,PC-127,Http,Http Request,15,2,1,0.16679124534130096,20.84890566766262
E1781,U103,2024-01-03 15:08:29.747313,PC-103,Http,Http Request,15,2,1,0.27336153388023376,34.17019173502922
E2125,U120,2024-01-03 15:09:06.432410,PC-120,Http,Http Request,15,2,1,0.023290209472179413,0.0
E1888,U108,2024-01-03 15:09:34.290595,PC-108,Http,Http Request,15,2,1,0.19776089489459991,24.72011186182499
E2073,U118,2024-01-03 15:10:01.370054,PC-118,Http,Http Request,15,2,1,0.014569994062185287,0.0
E2223,U126,2024-01-03 15:10:20.997325,PC-126,File,File Open,15,2,2,0.2811743915081024,42.17615872621536
E1835,U106,2024-01-03 15:10:47.306878,PC-106,Http,Http Request,15,2,1,0.09965097159147263,0.0
E2597,U147,2024-01-03 15:11:00.000000,PC-147,Http,Http Request,15,2,1,0.15490029752254486,19.362537190318108
E1895,U108,2024-01-03 15:11:34.290595,PC-108,Http,Http Request,15,2,1,0.17031700909137726,21.289626136422157
E2324,U132,2024-01-03 15:11:40.577030,PC-132,Http,Http Request,15,2,1,0.013608232140541077,0.0
E2362,U135,2024-01-03 15:12:00.000000,PC-135,File,File Open,15,2,2,0.14016786217689514,31.537768989801407
E2284,U129,2024-01-03 15:12:17.294261,PC-129,Http,Http Request,15,2,1,0.15845921635627747,19.807402044534683
E1808,U104,2024-01-03 15:12:20.710579,PC-104,Http,Http Request,15,2,1,0.1824137270450592,22.8017158806324
E2016,U115,2024-01-03 15:12:52.524897,PC-115,Http,Http Request,15,2,1,0.24280861020088196,30.351076275110245
E2456,U140,2024-01-03 15:13:24.911493,PC-140,Http,Http Request,15,2,1,0.18687386810779572,23.359233513474464
E1721,U100,2024-01-03 15:13:29.355882,PC-100,Http,Http Request,15,2,1,0.010935553349554539,0.0
E2555,U145,2024-01-03 15:13:46.308840,PC-145,Http,Http Request,15,2,1,0.10990012437105179,13.737515546381474
E2523,U144,2024-01-03 15:14:33.743265,PC-144,File,File Open,15,2,2,0.15369577705860138,23.054366558790207
E2391,U137,2024-01-03 15:15:16.699372,PC-137,File,File Open,15,2,2,0.0520663820207119,0.0
E2143,U121,2024-01-03 15:15:40.408008,PC-121,Http,Http Request,15,2,1,0.2701539993286133,33.76924991607666
E2019,U115,2024-01-03 15:15:52.524897,PC-115,Http,Http Request,15,2,1,0.17846232652664185,22.30779081583023
E2311,U131,2024-01-03 15:16:30.132472,PC-131,Http,Http Request,15,2,1,0.18193191289901733,22.741489112377167
E2406,U137,2024-01-03 15:17:16.699372,PC-137,Http,Http Request,15,2,1,0.10678248852491379,13.347811065614223
E1795,U104,2024-01-03 15:17:20.710579,PC-104,File,File Open,15,2,2,0.2340218722820282,35.10328084230423
E2010,U115,2024-01-03 15:17:52.524897,PC-115,File,File Open,15,2,2,0.21400849521160126,32.10127428174019
E2403,U137,2024-01-03 15:18:16.699372,PC-137,Http,Http Request,15,2,1,0.10597003251314163,13.246254064142704
E2254,U128,2024-01-03 15:18:19.329824,PC-128,Logon,Logoff,15,2,0,0.3325360417366028,41.56700521707535
E2493,U142,2024-01-03 15:20:00.000000,PC-142,Http,Http Request,15,2,1,0.270998477935791,33.87480974197388
E2599,U147,2024-01-03 15:20:00.000000,PC-147,Http,Http Request,15,2,1,0.14064936339855194,17.581170424818993
E2065,U117,2024-01-03 15:20:03.012655,PC-117,Http,Http Request,15,2,1,0.27396395802497864,34.24549475312233
E2448,U140,2024-01-03 15:20:24.911493,PC-140,Http,Http Request,15,2,1,0.16933055222034454,21.166319027543068
E2563,U146,2024-01-03 15:20:34.553002,PC-146,Logon,Logoff,15,2,0,0.19029109179973602,23.786386474967003
E2132,U121,2024-01-03 15:20:40.408008,PC-121,Http,Http Request,15,2,1,0.25745323300361633,32.18165412545204
E2201,U124,2024-01-03 15:23:34.171464,PC-124,Http,Http Request,15,2,1,0.10744898021221161,13.431122526526451
E2118,U120,2024-01-03 15:24:06.432410,PC-120,Http,Http Request,15,2,1,0.03094092197716236,0.0
E2042,U116,2024-01-03 15:24:25.972539,PC-116,Http,Http Request,15,2,1,0.15154996514320374,18.943745642900467
E1772,U102,2024-01-03 15:24:35.164423,PC-102,Http,Http Request,15,2,1,0.17313867807388306,21.642334759235382
E2199,U124,2024-01-03 15:25:34.171464,PC-124,Http,Http Request,15,2,1,0.10865607112646103,13.582008890807629
E1770,U102,2024-01-03 15:25:35.164423,PC-102,Http,Http Request,15,2,1,0.18166868388652802,22.708585485816002
E1821,U105,2024-01-03 15:25:35.935017,PC-105,Http,Http Request,15,2,1,0.22793571650981903,28.49196456372738
E2404,U137,2024-01-03 15:26:16.699372,PC-137,Http,Http Request,15,2,1,0.1072646826505661,13.408085331320763
E2549,U145,2024-01-03 15:26:46.308840,PC-145,Http,Http Request,15,2,1,0.11490045487880707,14.362556859850883
E2269,U128,2024-01-03 15:27:16.497494,PC-128,Http,Http Request,15,2,1,0.3756802976131439,46.96003720164299
E2527,U144,2024-01-03 15:28:33.743265,PC-144,Http,Http Request,15,2,1,0.2460308074951172,30.75385093688965
E1743,U101,2024-01-03 15:29:00.000000,PC-101,Http,Http Request,15,2,1,0.20261722803115845,30.392584204673767
E2614,U148,2024-01-03 15:29:29.528241,PC-148,Http,Http Request,15,2,1,0.053717151284217834,0.0
E2198,U124,2024-01-03 15:30:34.171464,PC-124,Http,Http Request,15,2,1,0.11271654814481735,14.089568518102169
E2310,U131,2024-01-03 15:31:30.132472,PC-131,Http,Http Request,15,2,1,0.15991681814193726,19.989602267742157
E2195,U124,2024-01-03 15:31:34.171464,PC-124,File,File Open,15,2,2,0.1561327576637268,23.41991364955902
E2083,U118,2024-01-03 15:32:01.370054,PC-118,Http,Http Request,15,2,1,0.012251561507582664,0.0
E1760,U102,2024-01-03 15:32:35.164423,PC-102,File,File Open,15,2,2,0.21158458292484283,31.737687438726425
E2180,U123,2024-01-03 15:32:55.515584,PC-123,Http,Http Request,15,2,1,0.10016229003667831,12.52028625458479
E2495,U142,2024-01-03 15:33:00.000000,PC-142,Http,Http Request,15,2,1,0.294531911611557,36.816488951444626
E2316,U132,2024-01-03 15:34:14.824631,PC-132,Logon,Logoff,15,2,0,0.021737506613135338,0.0
E2501,U143,2024-01-03 15:35:00.000000,PC-143,File,File Open,15,2,2,0.22324307262897491,40.183753073215485
E2474,U141,2024-01-03 15:36:09.473542,PC-141,Http,Http Request,15,2,1,0.2008773684501648,25.1096710562706
E2596,U147,2024-01-03 15:37:00.000000,PC-147,Http,Http Request,15,2,1,0.13562655448913574,16.953319311141968
