id,user,date,pc,activity
D17660,U130,2024-01-25 10:21:18.000000,PC-130,Disconnect
D17670,U131,2024-01-25 13:31:33.459911,PC-131,Connect
D17671,U131,2024-01-25 13:38:33.459911,PC-131,Disconnect
D17776,U138,2024-01-25 11:52:07.996465,PC-138,Connect
D17777,U138,2024-01-25 12:08:07.996465,PC-138,Disconnect
D17788,U139,2024-01-25 10:18:11.437705,PC-139,Connect
D17789,U139,2024-01-25 10:38:11.437705,PC-139,Disconnect
D17807,U140,2024-01-25 10:29:22.790242,PC-140,Connect
D17808,U140,2024-01-25 10:44:22.790242,PC-140,Disconnect
D17823,U141,2024-01-25 09:10:08.586369,PC-141,Connect
D17824,U141,2024-01-25 09:26:08.586369,PC-141,Disconnect
D17833,U141,2024-01-25 14:40:08.586369,PC-141,Connect
D17834,U141,2024-01-25 14:59:08.586369,PC-141,Disconnect
D17859,U143,2024-01-25 11:32:00.679784,PC-143,Connect
D17860,U143,2024-01-25 11:49:00.679784,PC-143,Disconnect
D17865,U143,2024-01-25 13:55:00.679784,PC-143,Connect
D17866,U143,2024-01-25 14:01:00.679784,PC-143,Disconnect
D17874,U144,2024-01-25 08:57:49.891806,PC-144,Connect
D17875,U144,2024-01-25 09:02:49.891806,PC-144,Disconnect
D17884,U144,2024-01-25 13:24:49.891806,PC-144,Connect
D17885,U144,2024-01-25 13:42:49.891806,PC-144,Disconnect
D17894,U145,2024-01-25 10:37:35.659447,PC-145,Connect
D17895,U145,2024-01-25 10:51:35.659447,PC-145,Disconnect
D17897,U145,2024-01-25 11:06:35.659447,PC-145,Connect
D17898,U145,2024-01-25 11:33:35.659447,PC-145,Disconnect
D17921,U146,2024-01-25 14:47:49.559641,PC-146,Connect
D17922,U146,2024-01-25 15:05:49.559641,PC-146,Disconnect
D17957,U148,2024-01-25 15:03:35.728288,PC-148,Connect
D17958,U148,2024-01-25 15:30:35.728288,PC-148,Disconnect
D17971,U149,2024-01-25 12:09:50.421062,PC-149,Connect
D17972,U149,2024-01-25 12:30:50.421062,PC-149,Disconnect
D17997,U101,2024-01-26 09:14:35.776810,PC-101,Connect
D17998,U101,2024-01-26 09:34:35.776810,PC-101,Disconnect
D18015,U102,2024-01-26 09:10:30.319833,PC-102,Connect
D18016,U102,2024-01-26 09:34:30.319833,PC-102,Disconnect
D18027,U102,2024-01-26 14:39:30.319833,PC-102,Connect
D18028,U102,2024-01-26 15:01:30.319833,PC-102,Disconnect
D18086,U106,2024-01-26 14:05:00.670783,PC-106,Connect
D18087,U106,2024-01-26 14:25:00.670783,PC-106,Disconnect
D18090,U106,2024-01-26 15:52:00.670783,PC-106,Connect
D18091,U106,2024-01-26 15:59:00.670783,PC-106,Disconnect
D18114,U108,2024-01-26 13:54:05.769057,PC-108,Connect
D18115,U108,2024-01-26 14:07:05.769057,PC-108,Disconnect
D18119,U108,2024-01-26 15:29:05.769057,PC-108,Connect
D18120,U108,2024-01-26 15:56:05.769057,PC-108,Disconnect
D18128,U109,2024-01-26 10:37:30.005027,PC-109,Connect
D18129,U109,2024-01-26 10:47:30.005027,PC-109,Disconnect
D18130,U109,2024-01-26 11:13:30.005027,PC-109,Connect
D18131,U109,2024-01-26 11:27:30.005027,PC-109,Disconnect
D18132,U109,2024-01-26 12:01:30.005027,PC-109,Connect
D18133,U109,2024-01-26 12:31:30.005027,PC-109,Disconnect
D18135,U109,2024-01-26 13:30:30.005027,PC-109,Connect
D18136,U109,2024-01-26 13:52:30.005027,PC-109,Disconnect
D18169,U111,2024-01-26 12:54:06.241651,PC-111,Connect
D18170,U111,2024-01-26 13:10:06.241651,PC-111,Disconnect
D18238,U115,2024-01-26 13:40:06.304317,PC-115,Connect
D18239,U115,2024-01-26 14:03:06.304317,PC-115,Disconnect
D18249,U116,2024-01-26 12:51:26.642035,PC-116,Connect
D18250,U116,2024-01-26 13:20:26.642035,PC-116,Disconnect
D18256,U116,2024-01-26 16:40:26.642035,PC-116,Connect
D18257,U116,2024-01-26 16:57:26.642035,PC-116,Disconnect
D18272,U117,2024-01-26 14:49:08.939489,PC-117,Connect
D18273,U117,2024-01-26 15:06:08.939489,PC-117,Disconnect
D18291,U118,2024-01-26 16:10:55.678861,PC-118,Connect
D18292,U118,2024-01-26 16:18:55.678861,PC-118,Disconnect
D18299,U119,2024-01-26 10:29:52.129793,PC-119,Connect
D18300,U119,2024-01-26 10:45:52.129793,PC-119,Disconnect
D18307,U119,2024-01-26 13:46:52.129793,PC-119,Connect
D18308,U119,2024-01-26 13:52:52.129793,PC-119,Disconnect
D18326,U120,2024-01-26 12:52:43.380752,PC-120,Connect
D18327,U120,2024-01-26 13:12:43.380752,PC-120,Disconnect
D18364,U122,2024-01-26 16:01:20.646415,PC-122,Connect
D18365,U122,2024-01-26 16:15:20.646415,PC-122,Disconnect
D18389,U124,2024-01-26 09:59:25.108387,PC-124,Connect
D18390,U124,2024-01-26 10:04:25.108387,PC-124,Disconnect
D18486,U129,2024-01-26 11:53:07.036679,PC-129,Connect
D18487,U129,2024-01-26 12:18:07.036679,PC-129,Disconnect
D18514,U130,2024-01-26 09:12:32.987906,PC-130,Connect
D18524,U130,2024-01-26 09:14:45.987906,PC-130,Disconnect
D18525,U130,2024-01-26 10:12:45.987906,PC-130,Connect
D18533,U130,2024-01-26 10:14:54.987906,PC-130,Disconnect
D18534,U130,2024-01-26 10:22:54.987906,PC-130,Connect
D18543,U130,2024-01-26 10:25:05.987906,PC-130,Disconnect
D18544,U130,2024-01-26 10:45:05.987906,PC-130,Connect
D18551,U130,2024-01-26 10:47:00.987906,PC-130,Disconnect
D18552,U130,2024-01-26 11:40:00.987906,PC-130,Connect
D18558,U130,2024-01-26 11:41:48.987906,PC-130,Disconnect
D18561,U130,2024-01-26 12:47:48.987906,PC-130,Connect
D18576,U130,2024-01-26 12:51:01.987906,PC-130,Disconnect
D18577,U130,2024-01-26 13:37:01.987906,PC-130,Connect
D18590,U130,2024-01-26 13:39:22.987906,PC-130,Disconnect
D18604,U130,2024-01-26 13:53:45.987906,PC-130,Connect
D18613,U130,2024-01-26 13:56:00.987906,PC-130,Disconnect
D18614,U130,2024-01-26 14:51:00.987906,PC-130,Connect
D18628,U130,2024-01-26 14:54:03.987906,PC-130,Disconnect
D18630,U130,2024-01-26 16:07:03.987906,PC-130,Connect
D18641,U130,2024-01-26 16:09:53.987906,PC-130,Disconnect
D18643,U130,2024-01-26 16:36:53.987906,PC-130,Connect
D18655,U130,2024-01-26 16:39:37.987906,PC-130,Disconnect
D18656,U130,2024-01-26 17:23:37.987906,PC-130,Connect
D18671,U130,2024-01-26 17:27:12.987906,PC-130,Disconnect
D18672,U130,2024-01-26 17:56:12.987906,PC-130,Connect
D18678,U130,2024-01-26 17:58:00.987906,PC-130,Disconnect
D18708,U132,2024-01-26 14:38:57.941344,PC-132,Connect
D18709,U132,2024-01-26 15:01:57.941344,PC-132,Disconnect
D18723,U133,2024-01-26 12:51:40.896336,PC-133,Connect
D18724,U133,2024-01-26 13:00:40.896336,PC-133,Disconnect
D18728,U133,2024-01-26 15:21:40.896336,PC-133,Connect
D18729,U133,2024-01-26 15:28:40.896336,PC-133,Disconnect
D18740,U134,2024-01-26 11:56:30.673603,PC-134,Connect
D18741,U134,2024-01-26 12:05:30.673603,PC-134,Disconnect
D18780,U136,2024-01-26 16:01:33.405482,PC-136,Connect
D18781,U136,2024-01-26 16:25:33.405482,PC-136,Disconnect
D18788,U137,2024-01-26 10:13:35.765137,PC-137,Connect
D18789,U137,2024-01-26 10:29:35.765137,PC-137,Disconnect
D18803,U138,2024-01-26 10:06:53.508049,PC-138,Connect
D18804,U138,2024-01-26 10:26:53.508049,PC-138,Disconnect
D18806,U138,2024-01-26 11:16:53.508049,PC-138,Connect
D18807,U138,2024-01-26 11:41:53.508049,PC-138,Disconnect
D18816,U138,2024-01-26 15:59:53.508049,PC-138,Connect
D18817,U138,2024-01-26 16:29:53.508049,PC-138,Disconnect
D18837,U140,2024-01-26 10:37:40.786198,PC-140,Connect
D18838,U140,2024-01-26 11:07:40.786198,PC-140,Disconnect
D18839,U140,2024-01-26 11:01:40.786198,PC-140,Connect
D18840,U140,2024-01-26 11:31:40.786198,PC-140,Disconnect
D18843,U140,2024-01-26 13:25:40.786198,PC-140,Connect
D18844,U140,2024-01-26 13:54:40.786198,PC-140,Disconnect
D18856,U140,2024-01-26 17:53:40.786198,PC-140,Connect
D18857,U140,2024-01-26 18:00:40.786198,PC-140,Disconnect
D18867,U141,2024-01-26 14:25:12.681756,PC-141,Connect
D18868,U141,2024-01-26 14:46:12.681756,PC-141,Disconnect
D18879,U142,2024-01-26 09:53:24.601273,PC-142,Connect
D18880,U142,2024-01-26 10:15:24.601273,PC-142,Disconnect
D18886,U142,2024-01-26 13:06:24.601273,PC-142,Connect
D18887,U142,2024-01-26 13:23:24.601273,PC-142,Disconnect
D18890,U142,2024-01-26 14:40:24.601273,PC-142,Connect
D18891,U142,2024-01-26 14:55:24.601273,PC-142,Disconnect
D18899,U143,2024-01-26 09:20:18.901334,PC-143,Connect
D18900,U143,2024-01-26 09:36:18.901334,PC-143,Disconnect
D18910,U143,2024-01-26 13:44:18.901334,PC-143,Connect
D18911,U143,2024-01-26 14:06:18.901334,PC-143,Disconnect
D18913,U143,2024-01-26 15:04:18.901334,PC-143,Connect
D18914,U143,2024-01-26 15:19:18.901334,PC-143,Disconnect
D18915,U143,2024-01-26 15:15:18.901334,PC-143,Connect
D18916,U143,2024-01-26 15:21:18.901334,PC-143,Disconnect
D18917,U143,2024-01-26 15:51:18.901334,PC-143,Connect
D18921,U144,2024-01-26 09:05:24.663957,PC-144,Connect
D18922,U144,2024-01-26 09:13:24.663957,PC-144,Disconnect
D18943,U145,2024-01-26 10:51:08.471209,PC-145,Connect
D18944,U145,2024-01-26 11:04:08.471209,PC-145,Disconnect
D18961,U146,2024-01-26 08:53:17.481469,PC-146,Connect
D18962,U146,2024-01-26 09:01:17.481469,PC-146,Disconnect
D19045,U100,2024-01-29 12:27:17.483402,PC-100,Connect
D19046,U100,2024-01-29 12:45:17.483402,PC-100,Disconnect
D19062,U101,2024-01-29 13:17:59.411930,PC-101,Connect
D19063,U101,2024-01-29 13:43:59.411930,PC-101,Disconnect
D19069,U102,2024-01-29 09:18:24.324531,PC-102,Connect
D19070,U102,2024-01-29 09:35:24.324531,PC-102,Disconnect
D19085,U102,2024-01-29 17:00:24.324531,PC-102,Connect
D19086,U102,2024-01-29 17:14:24.324531,PC-102,Disconnect
D19091,U103,2024-01-29 08:45:24.162374,PC-103,Connect
D19092,U103,2024-01-29 09:11:24.162374,PC-103,Disconnect
D19116,U104,2024-01-29 15:07:06.275566,PC-104,Connect
D19117,U104,2024-01-29 15:12:06.275566,PC-104,Disconnect
D19124,U105,2024-01-29 09:45:44.816929,PC-105,Connect
D19138,U105,2024-01-29 09:49:02.816929,PC-105,Disconnect
D19139,U105,2024-01-29 10:36:02.816929,PC-105,Connect
D19147,U105,2024-01-29 10:37:54.816929,PC-105,Disconnect
D19149,U105,2024-01-29 11:32:54.816929,PC-105,Connect
D19164,U105,2024-01-29 11:35:52.816929,PC-105,Disconnect
D19165,U105,2024-01-29 12:21:52.816929,PC-105,Connect
D19181,U105,2024-01-29 12:25:26.816929,PC-105,Disconnect
D19182,U105,2024-01-29 13:05:26.816929,PC-105,Connect
D19197,U105,2024-01-29 13:08:59.816929,PC-105,Disconnect
D19198,U105,2024-01-29 13:51:59.816929,PC-105,Connect
D19212,U105,2024-01-29 13:54:55.816929,PC-105,Disconnect
D19213,U105,2024-01-29 14:10:55.816929,PC-105,Connect
D19228,U105,2024-01-29 14:14:03.816929,PC-105,Disconnect
D19229,U105,2024-01-29 15:06:03.816929,PC-105,Connect
D19236,U105,2024-01-29 15:07:39.816929,PC-105,Disconnect
D19237,U105,2024-01-29 15:59:39.816929,PC-105,Connect
D19243,U105,2024-01-29 16:00:54.816929,PC-105,Disconnect
D19244,U105,2024-01-29 16:50:54.816929,PC-105,Connect
D19253,U105,2024-01-29 16:53:06.816929,PC-105,Disconnect
D19263,U106,2024-01-29 12:10:14.951785,PC-106,Connect
D19264,U106,2024-01-29 12:21:14.951785,PC-106,Disconnect
D19284,U107,2024-01-29 14:26:53.237401,PC-107,Connect
D19285,U107,2024-01-29 14:33:53.237401,PC-107,Disconnect
D19293,U108,2024-01-29 10:42:39.397960,PC-108,Connect
D19294,U108,2024-01-29 10:48:39.397960,PC-108,Disconnect
D19340,U110,2024-01-29 15:38:02.307999,PC-110,Connect
D19341,U110,2024-01-29 15:55:02.307999,PC-110,Disconnect
D19358,U111,2024-01-29 14:36:13.008450,PC-111,Connect
D19359,U111,2024-01-29 14:44:13.008450,PC-111,Disconnect
D19445,U117,2024-01-29 12:30:19.735026,PC-117,Connect
D19446,U117,2024-01-29 12:47:19.735026,PC-117,Disconnect
D19476,U119,2024-01-29 11:53:10.121831,PC-119,Connect
D19477,U119,2024-01-29 12:01:10.121831,PC-119,Disconnect
D19503,U121,2024-01-29 10:09:29.989119,PC-121,Connect
D19504,U121,2024-01-29 10:21:29.989119,PC-121,Disconnect
D19520,U122,2024-01-29 09:41:26.200460,PC-122,Connect
D19521,U122,2024-01-29 10:03:26.200460,PC-122,Disconnect
D19525,U122,2024-01-29 11:04:26.200460,PC-122,Connect
D19526,U122,2024-01-29 11:15:26.200460,PC-122,Disconnect
D19546,U123,2024-01-29 15:31:29.259556,PC-123,Connect
D19547,U123,2024-01-29 15:56:29.259556,PC-123,Disconnect
D19587,U126,2024-01-29 09:33:38.728239,PC-126,Connect
D19588,U126,2024-01-29 09:44:38.728239,PC-126,Disconnect
D19609,U127,2024-01-29 10:07:06.208273,PC-127,Connect
D19610,U127,2024-01-29 10:23:06.208273,PC-127,Disconnect
D19661,U130,2024-01-29 09:08:32.545585,PC-130,Connect
D19669,U130,2024-01-29 09:10:17.545585,PC-130,Disconnect
D19671,U130,2024-01-29 10:10:17.545585,PC-130,Connect
D19685,U130,2024-01-29 10:13:55.545585,PC-130,Disconnect
D19687,U130,2024-01-29 10:44:55.545585,PC-130,Connect
D19695,U130,2024-01-29 10:46:33.545585,PC-130,Disconnect
D19696,U130,2024-01-29 11:13:33.545585,PC-130,Connect
D19712,U130,2024-01-29 11:17:15.545585,PC-130,Disconnect
D19713,U130,2024-01-29 12:17:15.545585,PC-130,Connect
D19720,U130,2024-01-29 12:19:02.545585,PC-130,Disconnect
D19721,U130,2024-01-29 12:30:02.545585,PC-130,Connect
D19727,U130,2024-01-29 12:31:41.545585,PC-130,Disconnect
D19728,U130,2024-01-29 13:17:41.545585,PC-130,Connect
D19736,U130,2024-01-29 13:19:25.545585,PC-130,Disconnect
D19737,U130,2024-01-29 13:56:25.545585,PC-130,Connect
D19753,U130,2024-01-29 14:00:19.545585,PC-130,Disconnect
D19754,U130,2024-01-29 14:45:19.545585,PC-130,Connect
D19765,U130,2024-01-29 14:47:47.545585,PC-130,Disconnect
D19766,U130,2024-01-29 15:28:47.545585,PC-130,Connect
D19773,U130,2024-01-29 15:30:55.545585,PC-130,Disconnect
D19876,U135,2024-01-29 10:04:00.000000,PC-135,Connect
D19877,U135,2024-01-29 10:18:00.000000,PC-135,Disconnect
D19878,U135,2024-01-29 10:30:00.000000,PC-135,Connect
D19879,U135,2024-01-29 10:44:00.000000,PC-135,Disconnect
D19926,U139,2024-01-29 08:30:09.995202,PC-139,Connect
D19927,U139,2024-01-29 08:41:09.995202,PC-139,Disconnect
D19939,U139,2024-01-29 15:37:09.995202,PC-139,Connect
D19940,U139,2024-01-29 15:43:09.995202,PC-139,Disconnect
D20059,U146,2024-01-29 14:30:04.847101,PC-146,Connect
D20060,U146,2024-01-29 14:38:04.847101,PC-146,Disconnect
D20077,U147,2024-01-29 15:44:59.838805,PC-147,Connect
D20078,U147,2024-01-29 16:13:59.838805,PC-147,Disconnect
D20097,U148,2024-01-29 15:23:24.323524,PC-148,Connect
D20098,U148,2024-01-29 15:50:24.323524,PC-148,Disconnect
D20101,U148,2024-01-29 16:38:24.323524,PC-148,Connect
D20102,U148,2024-01-29 16:47:24.323524,PC-148,Disconnect
D20183,U104,2024-01-30 11:06:33.292053,PC-104,Connect
D20184,U104,2024-01-30 11:33:33.292053,PC-104,Disconnect
D20193,U104,2024-01-30 15:30:33.292053,PC-104,Connect
D20194,U104,2024-01-30 15:54:33.292053,PC-104,Disconnect
D20203,U105,2024-01-30 10:01:25.061543,PC-105,Connect
D20213,U105,2024-01-30 10:03:42.061543,PC-105,Disconnect
D20216,U105,2024-01-30 10:58:42.061543,PC-105,Connect
D20226,U105,2024-01-30 11:01:00.061543,PC-105,Disconnect
D20227,U105,2024-01-30 11:34:00.061543,PC-105,Connect
D20233,U105,2024-01-30 11:35:37.061543,PC-105,Disconnect
D20236,U105,2024-01-30 12:52:37.061543,PC-105,Connect
D20248,U105,2024-01-30 12:55:44.061543,PC-105,Disconnect
D20249,U105,2024-01-30 13:10:44.061543,PC-105,Connect
D20264,U105,2024-01-30 13:14:26.061543,PC-105,Disconnect
D20267,U105,2024-01-30 15:11:26.061543,PC-105,Connect
D20273,U105,2024-01-30 15:12:53.061543,PC-105,Disconnect
D20281,U106,2024-01-30 10:26:08.955064,PC-106,Connect
D20282,U106,2024-01-30 10:38:08.955064,PC-106,Disconnect
D20286,U106,2024-01-30 13:34:08.955064,PC-106,Connect
D20287,U106,2024-01-30 13:43:08.955064,PC-106,Disconnect
D20310,U108,2024-01-30 09:25:27.834891,PC-108,Connect
D20311,U108,2024-01-30 09:54:27.834891,PC-108,Disconnect
D20317,U108,2024-01-30 12:20:27.834891,PC-108,Connect
D20318,U108,2024-01-30 12:32:27.834891,PC-108,Disconnect
D20319,U108,2024-01-30 13:10:27.834891,PC-108,Connect
D20320,U108,2024-01-30 13:20:27.834891,PC-108,Disconnect
D20334,U109,2024-01-30 10:33:32.983561,PC-109,Connect
D20335,U109,2024-01-30 10:42:32.983561,PC-109,Disconnect
D20381,U112,2024-01-30 10:03:51.641149,PC-112,Connect
D20382,U112,2024-01-30 10:21:51.641149,PC-112,Disconnect
D20383,U112,2024-01-30 10:59:51.641149,PC-112,Connect
D20384,U112,2024-01-30 11:08:51.641149,PC-112,Disconnect
D20387,U112,2024-01-30 11:37:51.641149,PC-112,Connect
D20388,U112,2024-01-30 11:51:51.641149,PC-112,Disconnect
D20398,U112,2024-01-30 15:53:51.641149,PC-112,Connect
D20399,U112,2024-01-30 16:21:51.641149,PC-112,Disconnect
D20419,U114,2024-01-30 10:21:12.891925,PC-114,Connect
D20420,U114,2024-01-30 10:26:12.891925,PC-114,Disconnect
D20446,U115,2024-01-30 13:40:50.341929,PC-115,Connect
D20447,U115,2024-01-30 13:56:50.341929,PC-115,Disconnect
D20475,U117,2024-01-30 14:27:06.780335,PC-117,Connect
D20476,U117,2024-01-30 14:49:06.780335,PC-117,Disconnect
D20500,U119,2024-01-30 09:10:28.119021,PC-119,Connect
D20501,U119,2024-01-30 09:29:28.119021,PC-119,Disconnect
D20506,U119,2024-01-30 12:36:28.119021,PC-119,Connect
D20507,U119,2024-01-30 13:03:28.119021,PC-119,Disconnect
D20520,U120,2024-01-30 11:09:36.639785,PC-120,Connect
D20521,U120,2024-01-30 11:34:36.639785,PC-120,Disconnect
D20549,U122,2024-01-30 10:33:09.234740,PC-122,Connect
D20550,U122,2024-01-30 10:49:09.234740,PC-122,Disconnect
D20595,U125,2024-01-30 15:02:29.974030,PC-125,Connect
D20596,U125,2024-01-30 15:22:29.974030,PC-125,Disconnect
D20611,U126,2024-01-30 13:59:23.495730,PC-126,Connect
D20612,U126,2024-01-30 14:13:23.495730,PC-126,Disconnect
D20613,U126,2024-01-30 14:57:23.495730,PC-126,Connect
D20622,U127,2024-01-30 13:44:48.814365,PC-127,Connect
D20623,U127,2024-01-30 13:49:48.814365,PC-127,Disconnect
D20633,U128,2024-01-30 09:20:04.704144,PC-128,Connect
D20634,U128,2024-01-30 09:26:04.704144,PC-128,Disconnect
D20663,U130,2024-01-30 07:58:14.339327,PC-130,Connect
D20669,U130,2024-01-30 07:59:28.339327,PC-130,Disconnect
D20671,U130,2024-01-30 09:01:28.339327,PC-130,Connect
D20686,U130,2024-01-30 09:05:05.339327,PC-130,Disconnect
D20687,U130,2024-01-30 09:42:05.339327,PC-130,Connect
D20693,U130,2024-01-30 09:43:37.339327,PC-130,Disconnect
D20731,U130,2024-01-30 11:16:53.339327,PC-130,Connect
D20743,U130,2024-01-30 11:19:44.339327,PC-130,Disconnect
D20777,U130,2024-01-30 14:20:24.339327,PC-130,Connect
D20784,U130,2024-01-30 14:22:11.339327,PC-130,Disconnect
D20785,U130,2024-01-30 14:59:11.339327,PC-130,Connect
D20793,U130,2024-01-30 15:01:10.339327,PC-130,Disconnect
D20794,U130,2024-01-30 15:24:10.339327,PC-130,Connect
D20806,U130,2024-01-30 15:27:02.339327,PC-130,Disconnect
D20807,U130,2024-01-30 15:52:02.339327,PC-130,Connect
D20820,U130,2024-01-30 15:55:10.339327,PC-130,Disconnect
D20821,U130,2024-01-30 16:47:10.339327,PC-130,Connect
D20833,U130,2024-01-30 16:50:05.339327,PC-130,Disconnect
D20834,U130,2024-01-30 17:11:05.339327,PC-130,Connect
D20845,U130,2024-01-30 17:13:10.339327,PC-130,Disconnect
D20877,U133,2024-01-30 10:43:28.589693,PC-133,Connect
D20878,U133,2024-01-30 11:12:28.589693,PC-133,Disconnect
D20882,U133,2024-01-30 13:04:28.589693,PC-133,Connect
D20883,U133,2024-01-30 13:12:28.589693,PC-133,Disconnect
D20884,U133,2024-01-30 14:02:28.589693,PC-133,Connect
D20885,U133,2024-01-30 14:25:28.589693,PC-133,Disconnect
D20900,U134,2024-01-30 12:51:57.752393,PC-134,Connect
D20901,U134,2024-01-30 13:10:57.752393,PC-134,Disconnect
D20965,U138,2024-01-30 14:43:52.875398,PC-138,Connect
D20966,U138,2024-01-30 14:51:52.875398,PC-138,Disconnect
D20967,U138,2024-01-30 14:50:52.875398,PC-138,Connect
D20968,U138,2024-01-30 15:04:52.875398,PC-138,Disconnect
D20978,U139,2024-01-30 11:41:04.315383,PC-139,Connect
D20979,U139,2024-01-30 12:01:04.315383,PC-139,Disconnect
D21007,U141,2024-01-30 08:56:33.282498,PC-141,Connect
D21008,U141,2024-01-30 09:21:33.282498,PC-141,Disconnect
D21050,U143,2024-01-30 10:47:34.926950,PC-143,Connect
D21051,U143,2024-01-30 11:02:34.926950,PC-143,Disconnect
D21078,U144,2024-01-30 15:53:53.933276,PC-144,Connect
D21122,U147,2024-01-30 17:16:42.132288,PC-147,Connect
D21123,U147,2024-01-30 17:35:42.132288,PC-147,Disconnect
D21181,U101,2024-01-31 12:24:08.945198,PC-101,Connect
D21182,U101,2024-01-31 12:49:08.945198,PC-101,Disconnect
D21202,U102,2024-01-31 11:54:52.506782,PC-102,Connect
D21203,U102,2024-01-31 12:21:52.506782,PC-102,Disconnect
D21211,U102,2024-01-31 15:41:52.506782,PC-102,Connect
D21212,U102,2024-01-31 16:03:52.506782,PC-102,Disconnect
D21216,U103,2024-01-31 10:11:48.103588,PC-103,Connect
D21217,U103,2024-01-31 10:39:48.103588,PC-103,Disconnect
D21231,U103,2024-01-31 16:25:48.103588,PC-103,Connect
D21232,U103,2024-01-31 16:30:48.103588,PC-103,Disconnect
D21258,U105,2024-01-31 09:26:09.261688,PC-105,Connect
D21267,U105,2024-01-31 09:28:20.261688,PC-105,Disconnect
D21269,U105,2024-01-31 10:08:20.261688,PC-105,Connect
D21275,U105,2024-01-31 10:09:45.261688,PC-105,Disconnect
D21276,U105,2024-01-31 10:35:45.261688,PC-105,Connect
D21291,U105,2024-01-31 10:38:43.261688,PC-105,Disconnect
D21292,U105,2024-01-31 11:17:43.261688,PC-105,Connect
D21307,U105,2024-01-31 11:21:02.261688,PC-105,Disconnect
D21309,U105,2024-01-31 12:12:02.261688,PC-105,Connect
D21316,U105,2024-01-31 12:13:55.261688,PC-105,Disconnect
D21319,U105,2024-01-31 14:36:55.261688,PC-105,Connect
D21327,U105,2024-01-31 14:38:38.261688,PC-105,Disconnect
D21341,U106,2024-01-31 13:58:44.826438,PC-106,Connect
D21342,U106,2024-01-31 14:06:44.826438,PC-106,Disconnect
D21354,U107,2024-01-31 09:27:26.729846,PC-107,Connect
D21355,U107,2024-01-31 09:54:26.729846,PC-107,Disconnect
D21446,U112,2024-01-31 15:34:40.921425,PC-112,Connect
D21447,U112,2024-01-31 15:55:40.921425,PC-112,Disconnect
D21494,U115,2024-01-31 13:27:18.380746,PC-115,Connect
D21495,U115,2024-01-31 13:51:18.380746,PC-115,Disconnect
D21511,U116,2024-01-31 12:28:38.873633,PC-116,Connect
D21512,U116,2024-01-31 12:53:38.873633,PC-116,Disconnect
D21513,U116,2024-01-31 12:56:38.873633,PC-116,Connect
D21514,U116,2024-01-31 13:23:38.873633,PC-116,Disconnect
D21553,U118,2024-01-31 14:43:11.854801,PC-118,Connect
D21554,U118,2024-01-31 15:04:11.854801,PC-118,Disconnect
D21560,U119,2024-01-31 09:40:39.254926,PC-119,Connect
D21561,U119,2024-01-31 09:46:39.254926,PC-119,Disconnect
D21571,U119,2024-01-31 14:41:39.254926,PC-119,Connect
D21572,U119,2024-01-31 14:52:39.254926,PC-119,Disconnect
D21595,U120,2024-01-31 16:30:41.658765,PC-120,Connect
D21596,U120,2024-01-31 16:35:41.658765,PC-120,Disconnect
D21604,U121,2024-01-31 09:08:58.174904,PC-121,Connect
D21605,U121,2024-01-31 09:13:58.174904,PC-121,Disconnect
D21610,U121,2024-01-31 10:31:58.174904,PC-121,Connect
D21611,U121,2024-01-31 10:50:58.174904,PC-121,Disconnect
D21638,U123,2024-01-31 10:32:12.962076,PC-123,Connect
D21639,U123,2024-01-31 10:50:12.962076,PC-123,Disconnect
D21641,U123,2024-01-31 11:50:12.962076,PC-123,Connect
D21642,U123,2024-01-31 12:15:12.962076,PC-123,Disconnect
D21651,U123,2024-01-31 15:37:12.962076,PC-123,Connect
D21652,U123,2024-01-31 15:42:12.962076,PC-123,Disconnect
D21667,U124,2024-01-31 13:40:17.281190,PC-124,Connect
D21668,U124,2024-01-31 14:02:17.281190,PC-124,Disconnect
D21674,U125,2024-01-31 10:02:20.758699,PC-125,Connect
D21675,U125,2024-01-31 10:28:20.758699,PC-125,Disconnect
D21679,U125,2024-01-31 11:26:20.758699,PC-125,Connect
D21680,U125,2024-01-31 11:47:20.758699,PC-125,Disconnect
D21688,U125,2024-01-31 16:22:20.758699,PC-125,Connect
D21689,U125,2024-01-31 16:31:20.758699,PC-125,Disconnect
D21734,U128,2024-01-31 14:38:21.411209,PC-128,Connect
D21735,U128,2024-01-31 14:54:21.411209,PC-128,Disconnect
D21763,U130,2024-01-31 09:23:20.580447,PC-130,Connect
D21777,U130,2024-01-31 09:26:13.580447,PC-130,Disconnect
D21779,U130,2024-01-31 10:39:13.580447,PC-130,Connect
D21789,U130,2024-01-31 10:41:12.580447,PC-130,Disconnect
D21790,U130,2024-01-31 11:05:12.580447,PC-130,Connect
D21804,U130,2024-01-31 11:08:01.580447,PC-130,Disconnect
D21805,U130,2024-01-31 11:19:01.580447,PC-130,Connect
D21819,U130,2024-01-31 11:21:48.580447,PC-130,Disconnect
D21821,U130,2024-01-31 13:10:48.580447,PC-130,Connect
D21837,U130,2024-01-31 13:14:16.580447,PC-130,Disconnect
D21860,U130,2024-01-31 13:58:35.580447,PC-130,Connect
D21874,U130,2024-01-31 14:01:26.580447,PC-130,Disconnect
D21875,U130,2024-01-31 14:18:26.580447,PC-130,Connect
D21883,U130,2024-01-31 14:20:15.580447,PC-130,Disconnect
D21884,U130,2024-01-31 15:15:15.580447,PC-130,Connect
