id,user,date,pc,filename,activity,to_removable_media
F21023,U119,2024-02-02 12:19:49.783217,PC-119,range.ppt,Edit,False
F21024,U119,2024-02-02 12:36:49.783217,PC-119,information.pdf,Open,False
F21031,U119,2024-02-02 15:59:49.783217,PC-119,look.key,Open,False
F21032,U119,2024-02-02 16:12:49.783217,PC-119,drug.pages,Edit,False
F21034,U119,2024-02-02 16:32:49.783217,PC-119,pick.pages,Edit,False
F21041,U120,2024-02-02 09:18:14.378686,PC-120,consider.pdf,Open,False
F21042,U120,2024-02-02 09:58:14.378686,PC-120,many.xlsx,Open,False
F21046,U120,2024-02-02 13:01:14.378686,PC-120,site.ods,Open,False
F21059,U121,2024-02-02 12:32:40.015007,PC-121,detail.odp,Edit,False
F21060,U121,2024-02-02 12:59:40.015007,PC-121,activity.docx,Edit,False
F21061,U121,2024-02-02 13:15:40.015007,PC-121,item.xlsx,Edit,False
F21069,U122,2024-02-02 10:55:56.266475,PC-122,cup.xls,Open,False
F21072,U122,2024-02-02 11:51:56.266475,PC-122,surface.xls,Open,False
F21073,U122,2024-02-02 12:06:56.266475,PC-122,force.docx,Open,False
F21077,U122,2024-02-02 14:02:56.266475,PC-122,professional.pdf,Edit,False
F21087,U123,2024-02-02 09:18:52.066926,PC-123,issue.docx,Open,False
F21088,U123,2024-02-02 09:35:52.066926,PC-123,hot.xls,Open,False
F21089,U123,2024-02-02 09:52:52.066926,PC-123,concern.doc,Edit,False
F21098,U123,2024-02-02 15:03:52.066926,PC-123,class.ppt,Open,False
F21099,U123,2024-02-02 15:26:52.066926,PC-123,account.ods,Open,False
F21102,U123,2024-02-02 17:00:52.066926,PC-123,his.pdf,Open,False
F21103,U123,2024-02-02 17:58:52.066926,PC-123,keep.odt,Open,False
F21112,U124,2024-02-02 11:27:25.918218,PC-124,early.xlsx,Edit,False
F21114,U124,2024-02-02 12:24:25.918218,PC-124,policy.docx,Edit,False
F21115,U124,2024-02-02 13:18:25.918218,PC-124,left.xlsx,Open,False
F21119,U124,2024-02-02 14:31:25.918218,PC-124,how.doc,Open,False
F21126,U125,2024-02-02 10:34:50.163349,PC-125,beyond.docx,Open,False
F21128,U125,2024-02-02 11:51:50.163349,PC-125,section.xlsx,Open,False
F21137,U125,2024-02-02 15:20:50.163349,PC-125,few.pptx,Open,False
F21146,U126,2024-02-02 10:56:14.885928,PC-126,policy.ppt,Edit,False
F21147,U126,2024-02-02 11:47:14.885928,PC-126,information.xls,Edit,False
F21148,U126,2024-02-02 12:02:14.885928,PC-126,site.doc,Open,False
F21155,U126,2024-02-02 14:25:14.885928,PC-126,health.xls,Open,False
F21158,U126,2024-02-02 16:21:14.885928,PC-126,crime.pptx,Open,False
F21160,U126,2024-02-02 17:35:14.885928,PC-126,behavior.pdf,Open,False
F21165,U127,2024-02-02 08:55:23.268711,PC-127,themselves.key,Open,False
F21170,U127,2024-02-02 12:37:23.268711,PC-127,scientist.docx,Open,False
F21172,U127,2024-02-02 13:46:23.268711,PC-127,red.pptx,Edit,False
F21174,U127,2024-02-02 14:25:23.268711,PC-127,why.pdf,Open,False
F21175,U127,2024-02-02 14:54:23.268711,PC-127,officer.xlsx,Open,False
F21177,U127,2024-02-02 15:24:23.268711,PC-127,common.docx,Edit,False
F21181,U128,2024-02-02 08:28:55.417912,PC-128,paper.doc,Open,False
F21184,U128,2024-02-02 09:54:55.417912,PC-128,college.odp,Open,False
F21185,U128,2024-02-02 10:05:55.417912,PC-128,mind.doc,Open,False
F21187,U128,2024-02-02 11:10:55.417912,PC-128,make.ppt,Open,False
F21191,U128,2024-02-02 13:10:55.417912,PC-128,letter.pages,Edit,False
F21199,U129,2024-02-02 09:22:17.272398,PC-129,television.pages,Open,False
F21202,U129,2024-02-02 10:54:17.272398,PC-129,peace.doc,Open,False
F21203,U129,2024-02-02 11:46:17.272398,PC-129,former.odt,Open,False
F21206,U129,2024-02-02 13:33:17.272398,PC-129,about.xls,Open,False
F21213,U130,2024-02-02 09:59:15.298985,PC-130,lose.pages,Open,False
F21214,U130,2024-02-02 10:29:15.298985,PC-130,soldier.numbers,Edit,False
F21217,U130,2024-02-02 11:09:15.298985,PC-130,find.xls,Open,False
F21218,U130,2024-02-02 12:02:15.298985,PC-130,work.xls,Open,False
F21219,U130,2024-02-02 12:44:15.298985,PC-130,book.key,Open,False
F21220,U130,2024-02-02 12:56:15.298985,PC-130,clear.xls,Open,False
F21223,U130,2024-02-02 13:55:15.298985,PC-130,trial.pages,Open,False
F21224,U130,2024-02-02 14:35:15.298985,PC-130,fund.ods,Edit,False
F21227,U130,2024-02-02 15:43:15.298985,PC-130,goal.doc,Open,False
F21229,U130,2024-02-02 16:31:15.298985,PC-130,life.xlsx,Open,False
F21230,U130,2024-02-02 17:24:15.298985,PC-130,management.numbers,Open,False
F21233,U131,2024-02-02 09:20:22.864381,PC-131,middle.ppt,Open,False
F21234,U131,2024-02-02 09:49:22.864381,PC-131,reflect.xls,Open,False
F21235,U131,2024-02-02 10:05:22.864381,PC-131,itself.pptx,Open,False
F21237,U131,2024-02-02 11:23:22.864381,PC-131,experience.ppt,Open,False
F21238,U131,2024-02-02 11:59:22.864381,PC-131,allow.odp,Edit,False
F21247,U132,2024-02-02 08:17:57.089209,PC-132,song.pdf,Open,False
F21250,U132,2024-02-02 10:27:57.089209,PC-132,officer.pptx,Open,False
F21251,U132,2024-02-02 10:39:57.089209,PC-132,building.doc,Open,False
F21256,U132,2024-02-02 13:23:57.089209,PC-132,quality.doc,Edit,False
F21266,U133,2024-02-02 08:54:56.609418,PC-133,their.key,Open,False
F21267,U133,2024-02-02 09:01:56.609418,PC-133,kid.xls,Open,False
F21270,U133,2024-02-02 10:40:56.609418,PC-133,fish.pdf,Edit,False
F21272,U133,2024-02-02 11:15:56.609418,PC-133,partner.xls,Open,False
F21275,U133,2024-02-02 13:19:56.609418,PC-133,time.pages,Open,False
F21276,U133,2024-02-02 14:00:56.609418,PC-133,address.doc,Open,False
F21278,U133,2024-02-02 15:04:56.609418,PC-133,performance.xls,Open,False
F21284,U134,2024-02-02 09:24:35.823340,PC-134,ability.odt,Open,False
F21295,U134,2024-02-02 14:44:35.823340,PC-134,increase.pages,Open,False
F21301,U135,2024-02-02 11:10:12.891925,PC-135,begin.ods,Open,False
F21303,U135,2024-02-02 12:17:12.891925,PC-135,people.doc,Edit,False
F21305,U135,2024-02-02 13:12:12.891925,PC-135,college.numbers,Open,False
F21310,U135,2024-02-02 14:41:12.891925,PC-135,other.pdf,Open,False
F21311,U135,2024-02-02 15:07:12.891925,PC-135,owner.ods,Edit,False
F21317,U136,2024-02-02 09:44:44.218370,PC-136,strong.ppt,Open,False
F21322,U136,2024-02-02 12:12:44.218370,PC-136,author.odt,Open,False
F21328,U136,2024-02-02 15:58:44.218370,PC-136,if.odt,Open,False
F21329,U136,2024-02-02 16:52:44.218370,PC-136,threat.docx,Open,False
F21333,U137,2024-02-02 09:38:10.151846,PC-137,appear.odp,Open,False
F21341,U137,2024-02-02 13:50:10.151846,PC-137,believe.ppt,Open,False
F21342,U137,2024-02-02 14:50:10.151846,PC-137,bed.ppt,Open,False
F21346,U138,2024-02-02 09:49:05.729069,PC-138,gun.numbers,Open,False
F21348,U138,2024-02-02 11:04:05.729069,PC-138,use.pptx,Open,False
F21353,U138,2024-02-02 13:49:05.729069,PC-138,both.doc,Open,False
F21354,U138,2024-02-02 14:15:05.729069,PC-138,boy.pages,Open,False
F21363,U139,2024-02-02 11:21:41.093253,PC-139,positive.doc,Open,False
F21364,U139,2024-02-02 11:32:41.093253,PC-139,thing.xls,Open,False
F21369,U139,2024-02-02 12:32:41.093253,PC-139,movement.doc,Edit,False
F21370,U139,2024-02-02 12:41:41.093253,PC-139,hair.xlsx,Open,False
F21372,U139,2024-02-02 13:12:41.093253,PC-139,minute.pages,Open,False
F21374,U139,2024-02-02 14:16:41.093253,PC-139,term.xlsx,Open,False
F21375,U139,2024-02-02 14:35:41.093253,PC-139,discover.ppt,Open,False
F21381,U140,2024-02-02 09:09:22.101820,PC-140,blue.pdf,Open,False
F21383,U140,2024-02-02 09:59:22.101820,PC-140,improve.odp,Open,False
F21385,U140,2024-02-02 11:34:22.101820,PC-140,evidence.numbers,Open,False
F21387,U140,2024-02-02 13:24:22.101820,PC-140,sure.pptx,Open,False
F21390,U140,2024-02-02 14:48:22.101820,PC-140,agree.doc,Open,False
F21394,U141,2024-02-02 09:31:59.463192,PC-141,mind.odp,Open,False
F21395,U141,2024-02-02 10:00:59.463192,PC-141,task.odt,Open,False
F21396,U141,2024-02-02 10:11:59.463192,PC-141,close.xlsx,Open,False
F21397,U141,2024-02-02 10:57:59.463192,PC-141,from.doc,Open,False
F21398,U141,2024-02-02 11:04:59.463192,PC-141,pull.key,Edit,False
F21400,U141,2024-02-02 12:29:59.463192,PC-141,good.ods,Open,False
F21404,U141,2024-02-02 14:38:59.463192,PC-141,skill.odt,Open,False
F21413,U142,2024-02-02 13:18:00.759440,PC-142,customer.pages,Open,False
F21415,U142,2024-02-02 14:35:00.759440,PC-142,that.key,Open,False
F21416,U142,2024-02-02 15:08:00.759440,PC-142,adult.ods,Open,False
F21418,U142,2024-02-02 15:51:00.759440,PC-142,many.pdf,Edit,False
F21421,U143,2024-02-02 09:44:15.026657,PC-143,prepare.doc,Open,False
F21430,U143,2024-02-02 14:33:15.026657,PC-143,rule.pages,Open,False
F21431,U143,2024-02-02 15:25:15.026657,PC-143,interview.ppt,Open,False
F21432,U143,2024-02-02 16:13:15.026657,PC-143,cover.ods,Open,False
F21441,U144,2024-02-02 13:36:38.059184,PC-144,throughout.ppt,Edit,False
F21450,U145,2024-02-02 09:37:50.185509,PC-145,already.docx,Open,False
F21456,U145,2024-02-02 12:47:50.185509,PC-145,bill.xlsx,Edit,False
F21458,U145,2024-02-02 13:24:50.185509,PC-145,eight.odt,Open,False
F21462,U145,2024-02-02 15:14:50.185509,PC-145,lawyer.pptx,Open,False
F21466,U146,2024-02-02 09:06:07.698344,PC-146,across.pages,Open,False
F21467,U146,2024-02-02 09:41:07.698344,PC-146,site.pptx,Edit,False
F21468,U146,2024-02-02 09:55:07.698344,PC-146,again.xls,Open,False
F21474,U146,2024-02-02 13:17:07.698344,PC-146,place.doc,Open,False
F21476,U146,2024-02-02 14:07:07.698344,PC-146,sport.pdf,Edit,False
F21478,U146,2024-02-02 14:52:07.698344,PC-146,bring.key,Open,False
F21482,U147,2024-02-02 08:57:46.604709,PC-147,deal.odt,Open,False
F21485,U147,2024-02-02 10:50:46.604709,PC-147,mind.doc,Open,False
F21486,U147,2024-02-02 11:49:46.604709,PC-147,international.odt,Open,False
F21487,U147,2024-02-02 12:30:46.604709,PC-147,or.pptx,Open,False
F21491,U147,2024-02-02 13:54:46.604709,PC-147,message.pages,Edit,False
F21497,U148,2024-02-02 08:56:39.000353,PC-148,direction.xlsx,Open,False
F21503,U148,2024-02-02 12:23:39.000353,PC-148,money.key,Open,False
F21505,U148,2024-02-02 13:34:39.000353,PC-148,ago.odt,Open,False
F21510,U149,2024-02-02 08:52:07.082617,PC-149,machine.doc,Open,False
F21514,U149,2024-02-02 11:12:07.082617,PC-149,thing.xlsx,Open,False
F21516,U149,2024-02-02 11:42:07.082617,PC-149,type.odp,Open,False
F21519,U149,2024-02-02 13:35:07.082617,PC-149,new.key,Open,False
F21521,U149,2024-02-02 15:07:07.082617,PC-149,tough.xlsx,Open,False
F21533,U100,2024-02-04 13:01:41.181729,PC-100,inside.pptx,Open,False
F21539,U100,2024-02-04 16:12:41.181729,PC-100,group.ppt,Open,False
F21540,U100,2024-02-04 16:33:41.181729,PC-100,weight.doc,Open,False
F21544,U101,2024-02-04 09:30:49.382965,PC-101,health.numbers,Edit,False
F21545,U101,2024-02-04 10:11:49.382965,PC-101,think.ods,Edit,False
F21562,U102,2024-02-04 11:32:29.522118,PC-102,film.pages,Edit,False
F21566,U102,2024-02-04 12:44:29.522118,PC-102,arrive.docx,Open,False
F21569,U102,2024-02-04 14:12:29.522118,PC-102,husband.doc,Edit,False
F21570,U102,2024-02-04 14:20:29.522118,PC-102,white.odt,Open,False
F21571,U102,2024-02-04 14:25:29.522118,PC-102,oil.pdf,Open,False
F21577,U103,2024-02-04 09:07:14.213608,PC-103,measure.odt,Open,False
F21578,U103,2024-02-04 09:49:14.213608,PC-103,college.doc,Open,False
F21584,U103,2024-02-04 13:23:14.213608,PC-103,station.xlsx,Open,False
F21590,U103,2024-02-04 17:00:14.213608,PC-103,trial.odt,Edit,False
F21595,U104,2024-02-04 09:02:24.824751,PC-104,everybody.numbers,Open,False
F21603,U104,2024-02-04 13:00:24.824751,PC-104,box.ods,Open,False
F21609,U105,2024-02-04 03:55:30.000000,PC-105,CONFIDENTIAL_resource.pdf,Copy,True
F21610,U105,2024-02-04 03:55:36.000000,PC-105,CONFIDENTIAL_trouble.pdf,Copy,True
F21611,U105,2024-02-04 03:55:48.000000,PC-105,CONFIDENTIAL_money.pdf,Copy,True
F21612,U105,2024-02-04 03:56:01.000000,PC-105,CONFIDENTIAL_clearly.pdf,Copy,True
F21613,U105,2024-02-04 03:56:15.000000,PC-105,CONFIDENTIAL_follow.pdf,Copy,True
F21614,U105,2024-02-04 03:56:29.000000,PC-105,CONFIDENTIAL_cultural.pdf,Copy,True
F21617,U105,2024-02-04 04:10:12.000000,PC-105,CONFIDENTIAL_space.pdf,Copy,True
F21618,U105,2024-02-04 04:10:29.000000,PC-105,CONFIDENTIAL_skin.pdf,Copy,True
F21619,U105,2024-02-04 04:10:49.000000,PC-105,CONFIDENTIAL_on.pdf,Copy,True
F21620,U105,2024-02-04 04:11:02.000000,PC-105,CONFIDENTIAL_themselves.pdf,Copy,True
F21621,U105,2024-02-04 04:11:17.000000,PC-105,CONFIDENTIAL_become.pdf,Copy,True
F21624,U105,2024-02-04 04:52:05.000000,PC-105,CONFIDENTIAL_particular.pdf,Copy,True
F21625,U105,2024-02-04 04:52:21.000000,PC-105,CONFIDENTIAL_clearly.pdf,Copy,True
F21626,U105,2024-02-04 04:52:31.000000,PC-105,CONFIDENTIAL_rock.pdf,Copy,True
F21627,U105,2024-02-04 04:52:45.000000,PC-105,CONFIDENTIAL_these.pdf,Copy,True
F21628,U105,2024-02-04 04:52:51.000000,PC-105,CONFIDENTIAL_guess.pdf,Copy,True
F21629,U105,2024-02-04 04:53:08.000000,PC-105,CONFIDENTIAL_let.pdf,Copy,True
F21630,U105,2024-02-04 04:53:17.000000,PC-105,CONFIDENTIAL_picture.pdf,Copy,True
F21631,U105,2024-02-04 04:53:26.000000,PC-105,CONFIDENTIAL_especially.pdf,Copy,True
F21632,U105,2024-02-04 04:53:34.000000,PC-105,CONFIDENTIAL_risk.pdf,Copy,True
F21633,U105,2024-02-04 04:53:49.000000,PC-105,CONFIDENTIAL_address.pdf,Copy,True
F21634,U105,2024-02-04 04:54:05.000000,PC-105,CONFIDENTIAL_human.pdf,Copy,True
F21638,U105,2024-02-04 06:19:53.000000,PC-105,CONFIDENTIAL_care.pdf,Copy,True
F21639,U105,2024-02-04 06:20:03.000000,PC-105,CONFIDENTIAL_born.pdf,Copy,True
F21640,U105,2024-02-04 06:20:13.000000,PC-105,CONFIDENTIAL_trip.pdf,Copy,True
F21641,U105,2024-02-04 06:20:21.000000,PC-105,CONFIDENTIAL_write.pdf,Copy,True
F21642,U105,2024-02-04 06:20:26.000000,PC-105,CONFIDENTIAL_produce.pdf,Copy,True
F21643,U105,2024-02-04 06:20:41.000000,PC-105,CONFIDENTIAL_maintain.pdf,Copy,True
F21644,U105,2024-02-04 06:20:53.000000,PC-105,CONFIDENTIAL_rate.pdf,Copy,True
F21647,U105,2024-02-04 07:06:34.000000,PC-105,CONFIDENTIAL_agreement.pdf,Copy,True
F21648,U105,2024-02-04 07:06:53.000000,PC-105,CONFIDENTIAL_artist.pdf,Copy,True
F21649,U105,2024-02-04 07:06:58.000000,PC-105,CONFIDENTIAL_with.pdf,Copy,True
F21650,U105,2024-02-04 07:07:11.000000,PC-105,CONFIDENTIAL_size.pdf,Copy,True
F21651,U105,2024-02-04 07:07:31.000000,PC-105,CONFIDENTIAL_point.pdf,Copy,True
F21652,U105,2024-02-04 07:07:45.000000,PC-105,CONFIDENTIAL_issue.pdf,Copy,True
F21653,U105,2024-02-04 07:08:05.000000,PC-105,CONFIDENTIAL_produce.pdf,Copy,True
F21654,U105,2024-02-04 07:08:22.000000,PC-105,CONFIDENTIAL_simply.pdf,Copy,True
F21655,U105,2024-02-04 07:08:36.000000,PC-105,CONFIDENTIAL_produce.pdf,Copy,True
F21658,U105,2024-02-04 07:57:20.000000,PC-105,CONFIDENTIAL_down.pdf,Copy,True
F21659,U105,2024-02-04 07:57:32.000000,PC-105,CONFIDENTIAL_Mrs.pdf,Copy,True
F21660,U105,2024-02-04 07:57:50.000000,PC-105,CONFIDENTIAL_management.pdf,Copy,True
F21661,U105,2024-02-04 07:58:05.000000,PC-105,CONFIDENTIAL_forget.pdf,Copy,True
F21662,U105,2024-02-04 07:58:15.000000,PC-105,CONFIDENTIAL_health.pdf,Copy,True
F21663,U105,2024-02-04 07:58:23.000000,PC-105,CONFIDENTIAL_model.pdf,Copy,True
F21664,U105,2024-02-04 07:58:35.000000,PC-105,CONFIDENTIAL_away.pdf,Copy,True
F21665,U105,2024-02-04 07:58:47.000000,PC-105,CONFIDENTIAL_she.pdf,Copy,True
F21666,U105,2024-02-04 07:59:02.000000,PC-105,CONFIDENTIAL_arm.pdf,Copy,True
F21667,U105,2024-02-04 07:59:07.000000,PC-105,CONFIDENTIAL_without.pdf,Copy,True
F21671,U105,2024-02-04 09:28:27.000000,PC-105,special.doc,Open,False
F21673,U105,2024-02-04 10:17:57.000000,PC-105,CONFIDENTIAL_week.pdf,Copy,True
F21674,U105,2024-02-04 10:18:03.000000,PC-105,CONFIDENTIAL_condition.pdf,Copy,True
F21675,U105,2024-02-04 10:18:08.000000,PC-105,CONFIDENTIAL_town.pdf,Copy,True
F21676,U105,2024-02-04 10:18:20.000000,PC-105,CONFIDENTIAL_line.pdf,Copy,True
F21677,U105,2024-02-04 10:18:37.000000,PC-105,CONFIDENTIAL_might.pdf,Copy,True
F21678,U105,2024-02-04 10:18:46.000000,PC-105,CONFIDENTIAL_year.pdf,Copy,True
F21679,U105,2024-02-04 10:18:56.000000,PC-105,CONFIDENTIAL_education.pdf,Copy,True
F21680,U105,2024-02-04 10:19:03.000000,PC-105,CONFIDENTIAL_feel.pdf,Copy,True
F21681,U105,2024-02-04 10:19:10.000000,PC-105,CONFIDENTIAL_light.pdf,Copy,True
F21682,U105,2024-02-04 10:19:30.000000,PC-105,CONFIDENTIAL_hold.pdf,Copy,True
F21683,U105,2024-02-04 10:19:42.000000,PC-105,CONFIDENTIAL_nothing.pdf,Copy,True
F21684,U105,2024-02-04 10:19:51.000000,PC-105,CONFIDENTIAL_exactly.pdf,Copy,True
F21685,U105,2024-02-04 10:20:10.000000,PC-105,CONFIDENTIAL_western.pdf,Copy,True
F21686,U105,2024-02-04 10:20:30.000000,PC-105,CONFIDENTIAL_bill.pdf,Copy,True
F21689,U105,2024-02-04 10:53:10.000000,PC-105,CONFIDENTIAL_computer.pdf,Copy,True
F21690,U105,2024-02-04 10:53:22.000000,PC-105,CONFIDENTIAL_word.pdf,Copy,True
F21691,U105,2024-02-04 10:53:38.000000,PC-105,CONFIDENTIAL_kitchen.pdf,Copy,True
F21692,U105,2024-02-04 10:53:53.000000,PC-105,CONFIDENTIAL_create.pdf,Copy,True
F21693,U105,2024-02-04 10:54:08.000000,PC-105,CONFIDENTIAL_city.pdf,Copy,True
F21694,U105,2024-02-04 10:54:23.000000,PC-105,CONFIDENTIAL_million.pdf,Copy,True
F21695,U105,2024-02-04 10:54:33.000000,PC-105,CONFIDENTIAL_last.pdf,Copy,True
F21696,U105,2024-02-04 10:54:43.000000,PC-105,CONFIDENTIAL_behind.pdf,Copy,True
F21697,U105,2024-02-04 10:54:57.000000,PC-105,CONFIDENTIAL_media.pdf,Copy,True
F21698,U105,2024-02-04 10:55:07.000000,PC-105,CONFIDENTIAL_rate.pdf,Copy,True
F21699,U105,2024-02-04 10:55:23.000000,PC-105,CONFIDENTIAL_because.pdf,Copy,True
F21700,U105,2024-02-04 10:55:32.000000,PC-105,CONFIDENTIAL_another.pdf,Copy,True
F21701,U105,2024-02-04 10:55:47.000000,PC-105,CONFIDENTIAL_including.pdf,Copy,True
F21705,U106,2024-02-04 09:25:29.337046,PC-106,reason.pptx,Open,False
F21707,U106,2024-02-04 10:19:29.337046,PC-106,officer.odt,Open,False
F21710,U106,2024-02-04 11:09:29.337046,PC-106,peace.pages,Open,False
F21713,U106,2024-02-04 13:31:29.337046,PC-106,good.ppt,Open,False
F21714,U106,2024-02-04 13:39:29.337046,PC-106,tend.odp,Edit,False
F21719,U106,2024-02-04 15:34:29.337046,PC-106,region.pdf,Open,False
F21721,U106,2024-02-04 16:20:29.337046,PC-106,management.pdf,Edit,False
F21722,U106,2024-02-04 16:55:29.337046,PC-106,a.docx,Open,False
F21729,U107,2024-02-04 10:46:05.529294,PC-107,sometimes.pdf,Open,False
F21730,U107,2024-02-04 11:24:05.529294,PC-107,professor.pdf,Open,False
F21739,U107,2024-02-04 17:02:05.529294,PC-107,condition.docx,Open,False
F21746,U108,2024-02-04 09:46:24.096071,PC-108,begin.ppt,Open,False
F21749,U108,2024-02-04 11:38:24.096071,PC-108,wait.key,Open,False
F21753,U108,2024-02-04 12:13:24.096071,PC-108,leader.xls,Open,False
F21754,U108,2024-02-04 12:51:24.096071,PC-108,cup.doc,Open,False
F21755,U108,2024-02-04 13:09:24.096071,PC-108,continue.xls,Open,False
F21758,U108,2024-02-04 14:07:24.096071,PC-108,magazine.numbers,Edit,False
F21769,U109,2024-02-04 11:50:29.306160,PC-109,top.ppt,Open,False
F21770,U109,2024-02-04 12:25:29.306160,PC-109,involve.ppt,Edit,False
F21771,U109,2024-02-04 13:04:29.306160,PC-109,occur.odp,Open,False
F21777,U109,2024-02-04 16:01:29.306160,PC-109,pressure.doc,Open,False
F21781,U110,2024-02-04 09:43:21.955871,PC-110,fact.odt,Open,False
F21782,U110,2024-02-04 10:07:21.955871,PC-110,kind.pptx,Open,False
F21784,U110,2024-02-04 11:03:21.955871,PC-110,pay.pdf,Open,False
F21788,U110,2024-02-04 14:35:21.955871,PC-110,national.pptx,Open,False
F21793,U110,2024-02-04 17:23:21.955871,PC-110,risk.doc,Open,False
F21798,U111,2024-02-04 09:09:22.402070,PC-111,thus.ods,Edit,False
F21801,U111,2024-02-04 11:05:22.402070,PC-111,sometimes.numbers,Open,False
F21805,U111,2024-02-04 14:08:22.402070,PC-111,discuss.odt,Open,False
F21807,U111,2024-02-04 15:20:22.402070,PC-111,traditional.ods,Open,False
F21812,U112,2024-02-04 09:41:46.718937,PC-112,price.xlsx,Edit,False
F21818,U112,2024-02-04 12:28:46.718937,PC-112,owner.ods,Open,False
F21827,U112,2024-02-04 15:57:46.718937,PC-112,American.pptx,Open,False
F21828,U112,2024-02-04 16:38:46.718937,PC-112,rest.xls,Edit,False
F21830,U112,2024-02-04 17:23:46.718937,PC-112,large.xlsx,Edit,False
F21838,U113,2024-02-04 11:25:47.071419,PC-113,program.numbers,Open,False
F21842,U113,2024-02-04 12:57:47.071419,PC-113,same.pdf,Edit,False
F21843,U113,2024-02-04 13:43:47.071419,PC-113,might.pdf,Open,False
F21850,U114,2024-02-04 10:00:32.318675,PC-114,left.xlsx,Open,False
F21851,U114,2024-02-04 10:44:32.318675,PC-114,son.pptx,Open,False
F21857,U114,2024-02-04 13:59:32.318675,PC-114,court.ppt,Open,False
F21858,U114,2024-02-04 14:56:32.318675,PC-114,theory.pdf,Edit,False
F21866,U115,2024-02-04 10:27:05.372144,PC-115,behavior.key,Open,False
F21869,U115,2024-02-04 11:32:05.372144,PC-115,fill.ppt,Edit,False
F21870,U115,2024-02-04 12:05:05.372144,PC-115,company.ppt,Open,False
F21875,U115,2024-02-04 14:52:05.372144,PC-115,exist.odp,Open,False
F21884,U116,2024-02-04 12:14:22.989380,PC-116,husband.ppt,Open,False
F21886,U116,2024-02-04 13:16:22.989380,PC-116,quite.pdf,Edit,False
F21895,U117,2024-02-04 12:09:38.866572,PC-117,create.docx,Open,False
F21897,U117,2024-02-04 13:26:38.866572,PC-117,soon.numbers,Open,False
F21910,U118,2024-02-04 09:37:29.235967,PC-118,although.xls,Edit,False
F21911,U118,2024-02-04 10:30:29.235967,PC-118,business.docx,Open,False
F21916,U118,2024-02-04 12:18:29.235967,PC-118,six.docx,Edit,False
F21925,U118,2024-02-04 16:21:29.235967,PC-118,group.odp,Open,False
F21937,U119,2024-02-04 14:27:41.590063,PC-119,able.key,Edit,False
F21941,U120,2024-02-04 09:57:57.370381,PC-120,even.xls,Open,False
F21943,U120,2024-02-04 11:49:57.370381,PC-120,star.pdf,Edit,False
F21949,U120,2024-02-04 14:30:57.370381,PC-120,understand.odt,Open,False
F21955,U121,2024-02-04 09:23:20.511499,PC-121,range.xls,Open,False
F21956,U121,2024-02-04 09:40:20.511499,PC-121,her.ppt,Open,False
F21961,U121,2024-02-04 12:26:20.511499,PC-121,dinner.pdf,Open,False
F21964,U121,2024-02-04 14:23:20.511499,PC-121,woman.pdf,Open,False
F21971,U122,2024-02-04 09:21:34.818192,PC-122,approach.pdf,Open,False
F21978,U122,2024-02-04 11:50:34.818192,PC-122,bring.ppt,Open,False
F21981,U122,2024-02-04 13:28:34.818192,PC-122,opportunity.pdf,Open,False
F21992,U123,2024-02-04 09:40:31.962500,PC-123,teach.pptx,Open,False
F21995,U123,2024-02-04 11:50:31.962500,PC-123,cold.pdf,Open,False
F21999,U123,2024-02-04 13:39:31.962500,PC-123,care.odt,Open,False
F22002,U123,2024-02-04 15:31:31.962500,PC-123,college.pdf,Edit,False
F22006,U123,2024-02-04 16:35:31.962500,PC-123,tonight.xlsx,Open,False
F22016,U124,2024-02-04 11:07:09.717758,PC-124,apply.doc,Open,False
F22023,U124,2024-02-04 16:04:09.717758,PC-124,threat.numbers,Open,False
F22029,U125,2024-02-04 10:08:33.282498,PC-125,project.xls,Open,False
F22032,U125,2024-02-04 12:34:33.282498,PC-125,media.pages,Edit,False
F22033,U125,2024-02-04 13:03:33.282498,PC-125,claim.odp,Edit,False
F22034,U125,2024-02-04 13:23:33.282498,PC-125,professional.pages,Open,False
F22036,U125,2024-02-04 14:41:33.282498,PC-125,safe.docx,Open,False
F22037,U125,2024-02-04 15:22:33.282498,PC-125,discover.pdf,Open,False
F22040,U125,2024-02-04 16:05:33.282498,PC-125,information.doc,Open,False
F22051,U126,2024-02-04 12:01:56.293970,PC-126,decade.pptx,Open,False
F22057,U126,2024-02-04 14:50:56.293970,PC-126,professional.xls,Open,False
F22059,U126,2024-02-04 16:04:56.293970,PC-126,ten.pptx,Edit,False
F22062,U127,2024-02-04 08:22:54.864703,PC-127,however.odt,Open,False
F22063,U127,2024-02-04 08:45:54.864703,PC-127,staff.xls,Open,False
F22084,U128,2024-02-04 10:52:34.451044,PC-128,benefit.xlsx,Open,False
F22087,U128,2024-02-04 11:21:34.451044,PC-128,out.ppt,Open,False
F22090,U128,2024-02-04 13:27:34.451044,PC-128,edge.xls,Open,False
F22094,U128,2024-02-04 14:11:34.451044,PC-128,story.numbers,Open,False
F22103,U129,2024-02-04 10:24:18.291922,PC-129,deal.pptx,Open,False
F22104,U129,2024-02-04 10:46:18.291922,PC-129,seek.pptx,Edit,False
F22105,U129,2024-02-04 11:20:18.291922,PC-129,skin.odp,Open,False
F22107,U129,2024-02-04 11:51:18.291922,PC-129,always.docx,Open,False
F22115,U129,2024-02-04 16:30:18.291922,PC-129,dinner.numbers,Edit,False
